pmid,citations,title,date,text
29974498,14.0,"Automation, machine learning, and artificial intelligence in echocardiography: A brave new world",2018 Sep;35(9):1402-1418.,"Automation, machine learning, and artificial intelligence (AI) are changing the landscape of echocardiography providing complimentary tools to physicians to enhance patient care. Multiple vendor software programs have incorporated automation to improve accuracy and efficiency of manual tracings. Automation with longitudinal strain and 3D echocardiography has shown great accuracy and reproducibility allowing the incorporation of these techniques into daily workflow. This will give further experience to nonexpert readers and allow the integration of these essential tools into more echocardiography laboratories. The potential for machine learning in cardiovascular imaging is still being discovered as algorithms are being created, with training on large data sets beyond what traditional statistical reasoning can handle. Deep learning when applied to large image repositories will recognize complex relationships and patterns integrating all properties of the image, which will unlock further connections about the natural history and prognosis of cardiac disease states. The purpose of this review article was to describe the role and current use of automation, machine learning, and AI in echocardiography and discuss potential limitations and challenges of in the future."
29972344,5.0,Oximetry use in obstructive sleep apnea,2018 Aug;12(8):665-681.,"Overnight oximetry has been proposed as an accessible, simple, and reliable technique for obstructive sleep apnea syndrome (OSAS) diagnosis. From visual inspection to advanced signal processing, several studies have demonstrated the usefulness of oximetry as a screening tool. However, there is still controversy regarding the general application of oximetry as a single screening methodology for OSAS. Areas covered: Currently, high-resolution portable devices combined with pattern recognition-based applications are able to achieve high performance in the detection of this disease. In this review, recent studies involving automated analysis of oximetry by means of advanced signal processing and machine learning algorithms are analyzed. Advantages and limitations are highlighted and novel research lines aimed at improving the screening ability of oximetry are proposed. Expert commentary: Oximetry is a cost-effective tool for OSAS screening in patients showing high pretest probability for the disease. Nevertheless, exhaustive analyses are still needed to further assess unattended oximetry monitoring as a single diagnostic test for sleep apnea, particularly in the pediatric population and in populations with significant comorbidities. In the following years, communication technologies and big data analyses will overcome current limitations of simplified sleep testing approaches, changing the detection and management of OSAS."
29970965,3.0,Cancer risk assessment in modern radiotherapy workflow with medical big data,2018 Jun 22;10:1665-1675.,"Modern radiotherapy (RT) is being enriched by big digital data and intensive technology. Multimodality image registration, intelligence-guided planning, real-time tracking, image-guided RT (IGRT), and automatic follow-up surveys are the products of the digital era. Enormous digital data are created in the process of treatment, including benefits and risks. Generally, decision making in RT tries to balance these two aspects, which is based on the archival and retrieving of data from various platforms. However, modern risk-based analysis shows that many errors that occur in radiation oncology are due to failures in workflow. These errors can lead to imbalance between benefits and risks. In addition, the exact mechanism and dose-response relationship for radiation-induced malignancy are not well understood. The cancer risk in modern RT workflow continues to be a problem. Therefore, in this review, we develop risk assessments based on our current knowledge of IGRT and provide strategies for cancer risk reduction. Artificial intelligence (AI) such as machine learning is also discussed because big data are transforming RT via AI."
29970286,,Non-invasive imaging techniques and assessment of carotid vasa vasorum neovascularization: Promises and pitfalls,2019 Feb;29(2):71-80.,"Carotid adventitia vasa vasorum neovascularization (VVn) is associated with the initial stages of arteriosclerosis and with the formation of unstable plaque. However, techniques to accurately quantify that neovascularization in a standard, fast, non-invasive, and efficient way are still lacking. The development of such techniques holds the promise of enabling wide, inexpensive, and safe screening programs that could stratify patients and help in personalized preventive cardiovascular medicine. In this paper, we review the recent scientific literature pertaining to imaging techniques that could set the stage for the development of standard methods for quantitative assessment of atherosclerotic plaque and carotid VVn. We present and discuss the alternative imaging techniques being used in clinical practice and we review the computational developments that are contributing to speed up image analysis and interpretation. We conclude that one of the greatest upcoming challenges will be the use of machine learning techniques to develop automated methods that assist in the interpretation of images to stratify patients according to their risk."
29959818,9.0,Materials Nanoarchitectonics for Mechanical Tools in Chemical and Biological Sensing,2018 Nov 16;13(22):3366-3377.,"In this Focus Review, nanoarchitectonic approaches for mechanical-action-based chemical and biological sensors are briefly discussed. In particular, recent examples of piezoelectric devices, such as quartz crystal microbalances (QCM and QCM-D) and a membrane-type surface stress sensor (MSS), are introduced. Sensors need well-designed nanostructured sensing materials for the sensitive and selective detection of specific targets. Nanoarchitectonic approaches for sensing materials, such as mesoporous materials, 2D materials, fullerene assemblies, supported lipid bilayers, and layer-by-layer assemblies, are highlighted. Based on these sensing approaches, examples of bioanalytical applications are presented for toxic gas detection, cell membrane interactions, label-free biomolecular assays, anticancer drug evaluation, complement activation-related multiprotein membrane attack complexes, and daily biodiagnosis, which are partially supported by data analysis, such as machine learning and principal component analysis."
31975919,5.0,Digital Technologies in Psychiatry: Present and Future,2018 Jul;16(3):251-258.,"The digital revolution has reached the world of mental health. Prominent examples include the rapidly growing use of mobile health apps, the integration of sophisticated machine learning or artificial intelligence for clinical decision support and automated therapy, and the incorporation of virtual reality-based treatments. These diverse technologies hold the promise of addressing several important problems in mental health care, including lack of measurement, uneven access to clinicians, delay in receiving care, fragmentation of care, and negative attitudes toward psychiatry. Here, the authors summarize the current and swiftly changing state of digital mental health. Specifically, they highlight the current unmet needs that emerging technologies may be able to address; summarize what digital health can offer for assessment, treatment, and care integration; and describe some of the challenges and some new directions for innovations in this field. The review concludes with guidance for clinicians to integrate digital technologies into their work and to provide responsible and useful advice to their patients."
29957849,13.0,Silicon Oxide (SiO x ): A Promising Material for Resistance Switching?,2018 Oct;30(43):e1801187.,"Interest in resistance switching is currently growing apace. The promise of novel high-density, low-power, high-speed nonvolatile memory devices is appealing enough, but beyond that there are exciting future possibilities for applications in hardware acceleration for machine learning and artificial intelligence, and for neuromorphic computing. A very wide range of material systems exhibit resistance switching, a number of which-primarily transition metal oxides-are currently being investigated as complementary metal-oxide-semiconductor (CMOS)-compatible technologies. Here, the case is made for silicon oxide, perhaps the most CMOS-compatible dielectric, yet one that has had comparatively little attention as a resistance-switching material. Herein, a taxonomy of switching mechanisms in silicon oxide is presented, and the current state of the art in modeling, understanding fundamental switching mechanisms, and exciting device applications is summarized. In conclusion, silicon oxide is an excellent choice for resistance-switching technologies, offering a number of compelling advantages over competing material systems."
29956866,5.0,"Utilizing state-of-the-art ""omics"" technology and bioinformatics to identify new biological mechanisms and biomarkers for coronary artery disease",2019 Feb;26(2):e12488.,"Identification of the four standard modifiable cardiovascular risk factors (SMuRFs)-diabetes mellitus, hyperlipidaemia, hypertension, and cigarette smoking-has allowed the development of risk scores. These have been used in conjunction with primary and secondary prevention strategies targeting SMuRFs to reduce the burden of CAD. Recent studies show that up to 25% of ACS patients do not have any SMuRFs. Thus, SMuRFs do not explain the entire burden of CAD. There appears to be variation at the individual level rendering some individuals relatively susceptible or resilient to developing atherosclerosis. Important disease pathways remain to be discovered, and there is renewed enthusiasm to discover novel biomarkers, biological mechanisms, and therapeutic targets for atherosclerosis. Two broad approaches are being taken: traditional approaches investigating known candidate pathways and unbiased omics approaches. We review recent progress in the field and discuss opportunities made possible by technological and data science advances. Developments in network analytics and machine learning algorithms used in conjunction with large-scale multi-omic platforms have the potential to uncover biological networks that may not have been identifiable using traditional approaches. These approaches are useful for both biomedical research and precision medicine strategies."
29956120,33.0,"Smartphones, Sensors, and Machine Learning to Advance Real-Time Prediction and Interventions for Suicide Prevention: a Review of Current Progress and Next Steps",2018 Jun 28;20(7):51.,"Purpose of review:                    As rates of suicide continue to rise, there is urgent need for innovative approaches to better understand, predict, and care for those at high risk of suicide. Numerous mobile and sensor technology solutions have already been proposed, are in development, or are already available today. This review seeks to assess their clinical evidence and help the reader understand the current state of the field.              Recent findings:                    Advances in smartphone sensing, machine learning methods, and mobile apps directed towards reducing suicide offer promising evidence; however, most of these innovative approaches are still nascent. Further replication and validation of preliminary results is needed. Whereas numerous promising mobile and sensor technology based solutions for real time understanding, predicting, and caring for those at highest risk of suicide are being studied today, their clinical utility remains largely unproven. However, given both the rapid pace and vast scale of current research efforts, we expect clinicians will soon see useful and impactful digital tools for this space within the next 2 to 5 years."
29956014,15.0,A Survey of Data Mining and Deep Learning in Bioinformatics,2018 Jun 28;42(8):139.,"The fields of medicine science and health informatics have made great progress recently and have led to in-depth analytics that is demanded by generation, collection and accumulation of massive data. Meanwhile, we are entering a new period where novel technologies are starting to analyze and explore knowledge from tremendous amount of data, bringing limitless potential for information growth. One fact that cannot be ignored is that the techniques of machine learning and deep learning applications play a more significant role in the success of bioinformatics exploration from biological data point of view, and a linkage is emphasized and established to bridge these two data analytics techniques and bioinformatics in both industry and academia. This survey concentrates on the review of recent researches using data mining and deep learning approaches for analyzing the specific domain knowledge of bioinformatics. The authors give a brief but pithy summarization of numerous data mining algorithms used for preprocessing, classification and clustering as well as various optimized neural network architectures in deep learning methods, and their advantages and disadvantages in the practical applications are also discussed and compared in terms of their industrial usage. It is believed that in this review paper, valuable insights are provided for those who are dedicated to start using data analytics methods in bioinformatics."
29953863,18.0,Phenotypic Image Analysis Software Tools for Exploring and Understanding Big Image Data from Cell-Based Assays,2018 Jun 27;6(6):636-653.,"Phenotypic image analysis is the task of recognizing variations in cell properties using microscopic image data. These variations, produced through a complex web of interactions between genes and the environment, may hold the key to uncover important biological phenomena or to understand the response to a drug candidate. Today, phenotypic analysis is rarely performed completely by hand. The abundance of high-dimensional image data produced by modern high-throughput microscopes necessitates computational solutions. Over the past decade, a number of software tools have been developed to address this need. They use statistical learning methods to infer relationships between a cell's phenotype and data from the image. In this review, we examine the strengths and weaknesses of non-commercial phenotypic image analysis software, cover recent developments in the field, identify challenges, and give a perspective on future possibilities."
29953247,7.0,The current limits in virtual screening and property prediction,2018 Jul 1;10(13):1623-1635.,"Beyond finding inhibitors that show high binding affinity to the respective target, there is the challenge of optimizing their properties with respect to metabolic and toxicological issues, as well as further off-target effects. To reduce the experimental effort of synthesizing and testing actual substances in corresponding assays, virtual screening has become an indispensable toolbox in preclinical development. The scope of application covers the prediction of molecular properties including solubility, metabolic liability and binding to antitargets, such as the hERG channel. Furthermore, prediction of binding sites and drugable targets are emerging aspects of virtual screening. Issues involved with the currently applied computational models including machine learning algorithms are outlined, such as limitations to the accuracy of prediction and overfitting."
29952835,6.0,MRI-based neuroimaging: atypical parkinsonisms and other movement disorders,2018 Aug;31(4):425-430.,"Purpose of review:                    MRI has become a well established technical tool for parkinsonism both in the diagnostic work-up to differentiate between causes and to serve as a neurobiological marker. This review summarizes current developments in the advanced MRI-based assessment of brain structure and function in atypical parkinsonian syndromes and explores their potential in a clinical and neuroscientific setting.              Recent findings:                    Computer-based unbiased quantitative MRI analyses were demonstrated to guide in the discrimination of parkinsonian syndromes at single-patient level, with major contributions when combined with machine-learning techniques/support vector machine classification. These techniques have shown their potential in tracking the disease progression, perhaps also as a read-out in clinical trials. The characterization of different brain compartments at various levels of structural and functional alterations can be provided by multiparametric MRI, including a growing variety of diffusion-weighted imaging approaches and potentially iron-sensitive and functional MRI.              Summary:                    In case that the recent advances in the MRI-based assessment of atypical parkinsonism will lead to standardized protocols for image acquisition and analysis after the confirmation in large-scale multicenter studies, these approaches may constitute a great achievement in the (operator-independent) detection, discrimination and characterization of degenerative parkinsonian disorders at an individual basis."
29944078,92.0,Current Applications and Future Impact of Machine Learning in Radiology,2018 Aug;288(2):318-328.,"Recent advances and future perspectives of machine learning techniques offer promising applications in medical imaging. Machine learning has the potential to improve different steps of the radiology workflow including order scheduling and triage, clinical decision support systems, detection and interpretation of findings, postprocessing and dose estimation, examination quality control, and radiology reporting. In this article, the authors review examples of current applications of machine learning and artificial intelligence techniques in diagnostic radiology. In addition, the future impact and natural extension of these techniques in radiology practice are discussed."
29935311,29.0,Molecular pathway activation - New type of biomarkers for tumor morphology and personalized selection of target drugs,2018 Dec;53:110-124.,"Anticancer target drugs (ATDs) specifically bind and inhibit molecular targets that play important roles in cancer development and progression, being deeply implicated in intracellular signaling pathways. To date, hundreds of different ATDs were approved for clinical use in the different countries. Compared to previous chemotherapy treatments, ATDs often demonstrate reduced side effects and increased efficiency, but also have higher costs. However, the efficiency of ATDs for the advanced stage tumors is still insufficient. Different ATDs have different mechanisms of action and are effective in different cohorts of patients. Personalized approaches are therefore needed to select the best ATD candidates for the individual patients. In this review, we focus on a new generation of biomarkers - molecular pathway activation - and on their applications for predicting individual tumor response to ATDs. The success in high throughput gene expression profiling and emergence of novel bioinformatic tools reinforced quick development of pathway related field of molecular biomedicine. The ability to quantitatively measure degree of a pathway activation using gene expression data has revolutionized this field and made the corresponding analysis quick, robust and inexpensive. This success was further enhanced by using machine learning algorithms for selection of the best biomarkers. We review here the current progress in translating these studies to clinical oncology and patient-oriented adjustment of cancer therapy."
29934920,85.0,Convolutional neural networks: an overview and application in radiology,2018 Aug;9(4):611-629.,"Convolutional neural network (CNN), a class of artificial neural networks that has become dominant in various computer vision tasks, is attracting interest across a variety of domains, including radiology. CNN is designed to automatically and adaptively learn spatial hierarchies of features through backpropagation by using multiple building blocks, such as convolution layers, pooling layers, and fully connected layers. This review article offers a perspective on the basic concepts of CNN and its application to various radiological tasks, and discusses its challenges and future directions in the field of radiology. Two challenges in applying CNN to radiological tasks, small dataset and overfitting, will also be covered in this article, as well as techniques to minimize them. Being familiar with the concepts and advantages, as well as limitations, of CNN is essential to leverage its potential in diagnostic radiology, with the goal of augmenting the performance of radiologists and improving patient care. KEY POINTS: • Convolutional neural network is a class of deep learning methods which has become dominant in various computer vision tasks and is attracting interest across a variety of domains, including radiology. • Convolutional neural network is composed of multiple building blocks, such as convolution layers, pooling layers, and fully connected layers, and is designed to automatically and adaptively learn spatial hierarchies of features through a backpropagation algorithm. • Familiarity with the concepts and advantages, as well as limitations, of convolutional neural network is essential to leverage its potential to improve radiologist performance and, eventually, patient care."
29934910,,Predictive Systems Toxicology,2018;1800:535-557.,"In this review we address to what extent computational techniques can augment our ability to predict toxicity. The first section provides a brief history of empirical observations on toxicity dating back to the dawn of Sumerian civilization. Interestingly, the concept of dose emerged very early on, leading up to the modern emphasis on kinetic properties, which in turn encodes the insight that toxicity is not solely a property of a compound but instead depends on the interaction with the host organism. The next logical step is the current conception of evaluating drugs from a personalized medicine point of view. We review recent work on integrating what could be referred to as classical pharmacokinetic analysis with emerging systems biology approaches incorporating multiple omics data. These systems approaches employ advanced statistical analytical data processing complemented with machine learning techniques and use both pharmacokinetic and omics data. We find that such integrated approaches not only provide improved predictions of toxicity but also enable mechanistic interpretations of the molecular mechanisms underpinning toxicity and drug resistance. We conclude the chapter by discussing some of the main challenges, such as how to balance the inherent tension between the predicitive capacity of models, which in practice amounts to constraining the number of features in the models versus allowing for rich mechanistic interpretability, i.e., equipping models with numerous molecular features. This challenge also requires patient-specific predictions on toxicity, which in turn requires proper stratification of patients as regards how they respond, with or without adverse toxic effects. In summary, the transformation of the ancient concept of dose is currently successfully operationalized using rich integrative data encoded in patient-specific models."
29928237,6.0,Neuromarkers for Mental Disorders: Harnessing Population Neuroscience,2018 Jun 6;9:242.,"Despite abundant research into the neurobiology of mental disorders, to date neurobiological insights have had very little impact on psychiatric diagnosis or treatment. In this review, we contend that the search for neuroimaging biomarkers-neuromarkers-of mental disorders is a highly promising avenue toward improved psychiatric healthcare. However, many of the traditional tools used for psychiatric neuroimaging are inadequate for the identification of neuromarkers. Specifically, we highlight the need for larger samples and for multivariate analysis. Approaches such as machine learning are likely to be beneficial for interrogating high-dimensional neuroimaging data. We suggest that broad, population-based study designs will be important for developing neuromarkers of mental disorders, and will facilitate a move away from a phenomenological definition of mental disorder categories and toward psychiatric nosology based on biological evidence. We provide an outline of how the development of neuromarkers should occur, emphasizing the need for tests of external and construct validity, and for collaborative research efforts. Finally, we highlight some concerns regarding the development, and use of, neuromarkers in psychiatric healthcare."
29926817,6.0,How random is the random forest? Random forest algorithm on the service of structural imaging biomarkers for Alzheimer's disease: from Alzheimer's disease neuroimaging initiative (ADNI) database,2018 Jun;13(6):962-970.,"Neuroinformatics is a fascinating research field that applies computational models and analytical tools to high dimensional experimental neuroscience data for a better understanding of how the brain functions or dysfunctions in brain diseases. Neuroinformaticians work in the intersection of neuroscience and informatics supporting the integration of various sub-disciplines (behavioural neuroscience, genetics, cognitive psychology, etc.) working on brain research. Neuroinformaticians are the pathway of information exchange between informaticians and clinicians for a better understanding of the outcome of computational models and the clinical interpretation of the analysis. Machine learning is one of the most significant computational developments in the last decade giving tools to neuroinformaticians and finally to radiologists and clinicians for an automatic and early diagnosis-prognosis of a brain disease. Random forest (RF) algorithm has been successfully applied to high-dimensional neuroimaging data for feature reduction and also has been applied to classify the clinical label of a subject using single or multi-modal neuroimaging datasets. Our aim was to review the studies where RF was applied to correctly predict the Alzheimer's disease (AD), the conversion from mild cognitive impairment (MCI) and its robustness to overfitting, outliers and handling of non-linear data. Finally, we described our RF-based model that gave us the 1st position in an international challenge for automated prediction of MCI from MRI data."
29925268,4.0,Multimodal Neuroimaging: Basic Concepts and Classification of Neuropsychiatric Diseases,2019 Jan;50(1):20-33.,"Neuroimaging techniques are widely used in neuroscience to visualize neural activity, to improve our understanding of brain mechanisms, and to identify biomarkers-especially for psychiatric diseases; however, each neuroimaging technique has several limitations. These limitations led to the development of multimodal neuroimaging (MN), which combines data obtained from multiple neuroimaging techniques, such as electroencephalography, functional magnetic resonance imaging, and yields more detailed information about brain dynamics. There are several types of MN, including visual inspection, data integration, and data fusion. This literature review aimed to provide a brief summary and basic information about MN techniques (data fusion approaches in particular) and classification approaches. Data fusion approaches are generally categorized as asymmetric and symmetric. The present review focused exclusively on studies based on symmetric data fusion methods (data-driven methods), such as independent component analysis and principal component analysis. Machine learning techniques have recently been introduced for use in identifying diseases and biomarkers of disease. The machine learning technique most widely used by neuroscientists is classification-especially support vector machine classification. Several studies differentiated patients with psychiatric diseases and healthy controls with using combined datasets. The common conclusion among these studies is that the prediction of diseases increases when combining data via MN techniques; however, there remain a few challenges associated with MN, such as sample size. Perhaps in the future N-way fusion can be used to combine multiple neuroimaging techniques or nonimaging predictors (eg, cognitive ability) to overcome the limitations of MN."
