pmid,citations,title,date,text
33040399,3.0,Digital cardiovascular care in COVID-19 pandemic: A potential alternative?,2020 Dec;35(12):3545-3550.,"Background:                    Cardiovascular patients are at increased risk of acquiring coronavirus disease 2019 (COVID-19) infection while their visit to healthcare facilities. There is a need for alternative tools for optimal monitoring and management of cardiovascular patients in the present pandemic situation. Digital health care may prove to be a new revolutionary tool to protect cardiovascular patients from coronavirus disease by avoiding routine visits to health care facilities that are already overwhelmed with COVID-19 patients.              Methods:                    To evaluate the role of digital health care in the present era of the COVID-19 pandemic, we have reviewed the published literature on digital health services providing cardiovascular care.              Results and conclusion:                    Digital health including telemedicine services, robotic telemedicine carts, use of artificial intelligence and machine learning, use of digital gadgets like smartwatches and web-based applications may be a safe alternative for the management of cardiovascular patients in the present pandemic situation."
33039573,,Ensemble learning models that predict surface protein abundance from single-cell multimodal omics data,2021 May;189:65-73.,"Single-cell protein abundance is a fundamental type of information to characterize cell states. Due to high cost and technical barriers, however, direct quantification of proteins is difficult. Single-cell RNA sequencing (scRNA-seq) data, serving as a cost-effective substitute of single-cell proteomics, may not accurately reflect protein expression levels due to measurement error, noise, post-transcriptional and translational regulation, etc. The recently emerging single-cell multimodal omics data, e.g. CITE-seq and REAP-seq, can simultaneously profile RNA and protein abundances in single cells, providing labeled data for predictive modeling in a supervised learning framework. Deep neural network-based transfer learning method has been applied to imputation of surface protein abundances from single-cell transcriptomic data. However, it is unclear if the artificial neural network is the best model, and it is desirable to improve the prediction performance (e.g. accuracy, interpretability) of machine learning models. In this paper, we compared several tree-based ensemble learning methods with neural network models, and found that ensemble learning often performed better than neural network, and Random Forest (RF) performed the best overall. Moreover, we used the feature importance scores from RF to interpret biological mechanisms underlying the prediction. Our study demonstrates the effectiveness of ensemble learning for reliable protein abundances prediction using single-cell multimodal omics data, and paves the way for knowledge discovery by mining single-cell multi-omics data in large scale."
33039428,1.0,The role of computational methods for automating and improving clinical target volume definition,2020 Dec;153:15-25.,"Treatment planning in radiotherapy distinguishes three target volume concepts: the gross tumor volume (GTV), the clinical target volume (CTV), and the planning target volume (PTV). Over time, GTV definition and PTV margins have improved through the development of novel imaging techniques and better image guidance, respectively. CTV definition is sometimes considered the weakest element in the planning process. CTV definition is particularly complex since the extension of microscopic disease cannot be seen using currently available in-vivo imaging techniques. Instead, CTV definition has to incorporate knowledge of the patterns of tumor progression. While CTV delineation has largely been considered the domain of radiation oncologists, this paper, arising from a 2019 ESTRO Physics research workshop, discusses the contributions that medical physics and computer science can make by developing computational methods to support CTV definition. First, we overview the role of image segmentation algorithms, which may in part automate CTV delineation through segmentation of lymph node stations or normal tissues representing anatomical boundaries of microscopic tumor progression. The recent success of deep convolutional neural networks has also enabled learning entire CTV delineations from examples. Second, we discuss the use of mathematical models of tumor progression for CTV definition, using as example the application of glioma growth models to facilitate GTV-to-CTV expansion for glioblastoma that is consistent with neuroanatomy. We further consider statistical machine learning models to quantify lymphatic metastatic progression of tumors, which may eventually improve elective CTV definition. Lastly, we discuss approaches to incorporate uncertainty in CTV definition into treatment plan optimization as well as general limitations of the CTV concept in the case of infiltrating tumors without natural boundaries."
33039027,,Commentary on a combined approach to the problem of developing biomarkers for the prediction of spontaneous preterm labor that leads to preterm birth,2020 Sep 1;98:13-23.,"Introduction:                    Globally, preterm birth has replaced congenital malformation as the major cause of perinatal mortality and morbidity. The reduced rate of congenital malformation was not achieved through a single biophysical or biochemical marker at a specific gestational age, but rather through a combination of clinical, biophysical and biochemical markers at different gestational ages. Since the aetiology of spontaneous preterm birth is also multifactorial, it is unlikely that a single biomarker test, at a specific gestational age will emerge as the definitive predictive test.              Methods:                    The Biomarkers Group of PREBIC, comprising clinicians, basic scientists and other experts in the field, with a particular interest in preterm birth have produced this commentary with short, medium and long-term aims: i) to alert clinicians to the advances that are being made in the prediction of spontaneous preterm birth; ii) to encourage clinicians and scientists to continue their efforts in this field, and not to be disheartened or nihilistic because of a perceived lack of progress and iii) to enable development of novel interventions that can reduce the mortality and morbidity associated with preterm birth.              Results:                    Using language that we hope is clear to practising clinicians, we have identified 11 Sections in which there exists the potential, feasibility and capability of technologies for candidate biomarkers in the prediction of spontaneous preterm birth and how current limitations to this research might be circumvented.              Discussion:                    The combination of biophysical, biochemical, immunological, microbiological, fetal cell, exosomal, or cell free RNA at different gestational ages, integrated as part of a multivariable predictor model may be necessary to advance our attempts to predict sPTL and PTB. This will require systems biological data using ""omics"" data and artificial intelligence/machine learning to manage the data appropriately. The ultimate goal is to reduce the mortality and morbidity associated with preterm birth."
33039003,1.0,Overview of Machine Learning Part 1: Fundamentals and Classic Approaches,2020 Nov;30(4):e17-e32.,The extensive body of research and advances in machine learning (ML) and the availability of a large volume of patient data make ML a powerful tool for producing models with the potential for widespread deployment in clinical settings. This article provides an overview of the classic supervised and unsupervised ML methods as well as fundamental concepts required for understanding how to develop generalizable and high-performing ML applications. It also describes the important steps for developing a ML model and how decisions made in these steps affect model performance and ability to generalize.
33039002,,"Artificial Intelligence Applications for Workflow, Process Optimization and Predictive Analytics",2020 Nov;30(4):e1-e15.,"There is great potential for artificial intelligence (AI) applications, especially machine learning and natural language processing, in medical imaging. Much attention has been garnered by the image analysis tasks for diagnostic decision support and precision medicine, but there are many other potential applications of AI in radiology and have potential to enhance all levels of the radiology workflow and practice, including workflow optimization and support for interpretation tasks, quality and safety, and operational efficiency. This article reviews the important potential applications of informatics and AI related to process improvement and operations in the radiology department."
33039001,,Machine Learning Applications for Head and Neck Imaging,2020 Nov;30(4):517-529.,The head and neck (HN) consists of a large number of vital anatomic structures within a compact area. Imaging plays a central role in the diagnosis and management of major disorders affecting the HN. This article reviews the recent applications of machine learning (ML) in HN imaging with a focus on deep learning approaches. It categorizes ML applications in HN imaging into deep learning and traditional ML applications and provides examples of each category. It also discusses the main challenges facing the successful deployment of ML-based applications in the clinical setting and provides suggestions for addressing these challenges.
33038999,,Updates on Deep Learning and Glioma: Use of Convolutional Neural Networks to Image Glioma Heterogeneity,2020 Nov;30(4):493-503.,"Deep learning represents end-to-end machine learning in which feature selection from images and classification happen concurrently. This articles provides updates on how deep learning is being applied to the study of glioma and its genetic heterogeneity. Deep learning algorithms can detect patterns in routine and advanced MR imaging that elude the eyes of neuroradiologists and make predictions about glioma genetics, which impact diagnosis, treatment response, patient management, and long-term survival. The success of these deep learning initiatives may enhance the performance of neuroradiologists and add greater value to patient care by expediting treatment."
33038998,,Artificial Intelligence and Stroke Imaging: A West Coast Perspective,2020 Nov;30(4):479-492.,"Artificial intelligence (AI) advancements have significant implications for medical imaging. Stroke is the leading cause of disability and the fifth leading cause of death in the United States. AI applications for stroke imaging are a topic of intense research. AI techniques are well-suited for dealing with vast amounts of stroke imaging data and a large number of multidisciplinary approaches used in classification, risk assessment, segmentation tasks, diagnosis, prognosis, and even prediction of therapy responses. This article addresses this topic and seeks to present an overview of machine learning and/or deep learning applied to stroke imaging."
33038997,,An East Coast Perspective on Artificial Intelligence and Machine Learning: Part 2: Ischemic Stroke Imaging and Triage,2020 Nov;30(4):467-478.,"Acute ischemic stroke constitutes approximately 85% of strokes. Most strokes occur in community settings; thus, automatic algorithms techniques are attractive for managing these cases. This article reviews the use of deep learning convolutional neural networks in the management of ischemic stroke. Artificial intelligence-based algorithms may be used in patient triage to detect and sound the alarm based on early imaging, alert care teams, and assist in treatment selection. This article reviews algorithms for artificial intelligence techniques that may be used to detect and localize acute ischemic stroke. We describe artificial intelligence algorithms for these tasks and illustrate them with examples."
33038996,,An East Coast Perspective on Artificial Intelligence and Machine Learning: Part 1: Hemorrhagic Stroke Imaging and Triage,2020 Nov;30(4):459-466.,"Hemorrhagic stroke is a medical emergency. Artificial intelligence techniques and algorithms may be used to automatically detect and quantitate intracranial hemorrhage in a semiautomated fashion. This article reviews the use of deep learning convolutional neural networks for managing hemorrhagic stroke. Such a capability may be used to alert appropriate care teams, make decisions about patient transport from a primary care center to a comprehensive stroke center, and assist in treatment selection. This article reviews artificial intelligence algorithms for intracranial hemorrhage detection, quantification, and prognostication. Multiple algorithms currently being explored are described and illustrated with the help of examples."
33038995,,Review of Natural Language Processing in Radiology,2020 Nov;30(4):447-458.,"Natural language processing (NLP) is an interdisciplinary field, combining linguistics, computer science, and artificial intelligence to enable machines to read and understand human language for meaningful purposes. Recent advancements in deep learning have begun to offer significant improvements in NLP task performance. These techniques have the potential to create new automated tools that could improve clinical workflows and unlock unstructured textual information contained in radiology and clinical reports for the development of radiology and clinical artificial intelligence applications. These applications will combine the appropriate application of classic linguistic and NLP preprocessing techniques, modern NLP techniques, and modern deep learning techniques."
33038994,,Machine Learning Algorithm Validation: From Essentials to Advanced Applications and Implications for Regulatory Certification and Deployment,2020 Nov;30(4):433-445.,"The deployment of machine learning (ML) models in the health care domain can increase the speed and accuracy of diagnosis and improve treatment planning and patient care. Translating academic research to applications that are deployable in clinical settings requires the ability to generalize and high reproducibility, which are contingent on a rigorous and sound methodology for the development and evaluation of ML models. This article describes the fundamental concepts and processes for ML model evaluation and highlights common workflows. It concludes with a discussion of the requirements for the deployment of ML models in clinical settings."
33038993,,Overview of Machine Learning: Part 2: Deep Learning for Medical Image Analysis,2020 Nov;30(4):417-431.,"Deep learning has contributed to solving complex problems in science and engineering. This article provides the fundamental background required to understand and develop deep learning models for medical imaging applications. The authors review the main deep learning architectures such as multilayer perceptron, convolutional neural networks, autoencoders, recurrent neural networks, and generative adversarial neural networks. They also discuss the strategies for training deep learning models when the available datasets are imbalanced or of limited size and conclude with a discussion of the obstacles and challenges hindering the deployment of deep learning solutions in clinical settings."
