pmid,citations,title,date,text
28838801,4.0,Optimization of infobutton design and Implementation: A systematic review,2017 Oct;74:10-19.,"Objective:                    Infobuttons are clinical decision tools embedded in the electronic health record that attempt to link clinical data with context sensitive knowledge resources. We systematically reviewed technical approaches that contribute to improved infobutton design, implementation and functionality.              Methods:                    We searched databases including MEDLINE, EMBASE, and the Cochrane Library database from inception to March 1, 2016 for studies describing the use of infobuttons. We selected full review comparative studies, usability studies, and qualitative studies examining infobutton design and implementation. We abstracted usability measures such as user satisfaction, impact, and efficiency, as well as prediction accuracy of infobutton content retrieval algorithms and infobutton adoption/interoperability.              Results:                    We found 82 original research studies on infobuttons. Twelve studies met criteria for detailed abstraction. These studies investigated infobutton interoperability (1 study); tools to help tailor infobutton functionality (1 study); interventions to improve user experience (7 studies); and interventions to improve content retrieval by improving prediction of relevant knowledge resources and information needs (3 studies). In-depth interviews with implementers showed the Health Level Seven (HL7) Infobutton standard to be simple and easy to implement. A usability study demonstrated the feasibility of a tool to help medical librarians tailor infobutton functionality. User experience studies showed that access to resources with which users are familiar increased user satisfaction ratings; and that links to specific subsections of drug monographs increased information seeking efficiency. However, none of the user experience improvements led to increased usage uptake. Recommender systems based on machine learning algorithms outperformed hand-crafted rules in the prediction of relevant resources and clinicians' information needs in a laboratory setting, but no studies were found using these techniques in clinical settings. Improved content indexing in one study led to improved content retrieval across three health care organizations.              Conclusion:                    Best practice technical approaches to ensure optimal infobutton functionality, design and implementation remain understudied. The HL7 Infobutton standard has supported wide adoption of infobutton functionality among clinical information systems and knowledge resources. Limited evidence supports infobutton enhancements such as links to specific subtopics, configuration of optimal resources for specific tasks and users, and improved indexing and content coverage. Further research is needed to investigate user experience improvements to increase infobutton use and effectiveness."
28831921,5.0,In Silico Studies in Drug Research Against Neurodegenerative Diseases,2018;16(6):664-725.,"Background:                    Neurodegenerative diseases such as Alzheimer's disease (AD), amyotrophic lateral sclerosis, Parkinson's disease (PD), spinal cerebellar ataxias, and spinal and bulbar muscular atrophy are described by slow and selective degeneration of neurons and axons in the central nervous system (CNS) and constitute one of the major challenges of modern medicine. Computeraided or in silico drug design methods have matured into powerful tools for reducing the number of ligands that should be screened in experimental assays.              Methods:                    In the present review, the authors provide a basic background about neurodegenerative diseases and in silico techniques in the drug research. Furthermore, they review the various in silico studies reported against various targets in neurodegenerative diseases, including homology modeling, molecular docking, virtual high-throughput screening, quantitative structure activity relationship (QSAR), hologram quantitative structure activity relationship (HQSAR), 3D pharmacophore mapping, proteochemometrics modeling (PCM), fingerprints, fragment-based drug discovery, Monte Carlo simulation, molecular dynamic (MD) simulation, quantum-mechanical methods for drug design, support vector machines, and machine learning approaches.              Results:                    Detailed analysis of the recently reported case studies revealed that the majority of them use a sequential combination of ligand and structure-based virtual screening techniques, with particular focus on pharmacophore models and the docking approach.              Conclusion:                    Neurodegenerative diseases have a multifactorial pathoetiological origin, so scientists have become persuaded that a multi-target therapeutic strategy aimed at the simultaneous targeting of multiple proteins (and therefore etiologies) involved in the development of a disease is recommended in future."
28831290,1.0,An Update on Statistical Boosting in Biomedicine,2017;2017:6083072.,"Statistical boosting algorithms have triggered a lot of research during the last decade. They combine a powerful machine learning approach with classical statistical modelling, offering various practical advantages like automated variable selection and implicit regularization of effect estimates. They are extremely flexible, as the underlying base-learners (regression functions defining the type of effect for the explanatory variables) can be combined with any kind of loss function (target function to be optimized, defining the type of regression setting). In this review article, we highlight the most recent methodological developments on statistical boosting regarding variable selection, functional regression, and advanced time-to-event modelling. Additionally, we provide a short overview on relevant applications of statistical boosting in biomedicine."
28830106,12.0,Digital Pharmacovigilance and Disease Surveillance: Combining Traditional and Big-Data Systems for Better Public Health,2016 Dec 1;214(suppl_4):S399-S403.,"The digital revolution has contributed to very large data sets (ie, big data) relevant for public health. The two major data sources are electronic health records from traditional health systems and patient-generated data. As the two data sources have complementary strengths-high veracity in the data from traditional sources and high velocity and variety in patient-generated data-they can be combined to build more-robust public health systems. However, they also have unique challenges. Patient-generated data in particular are often completely unstructured and highly context dependent, posing essentially a machine-learning challenge. Some recent examples from infectious disease surveillance and adverse drug event monitoring demonstrate that the technical challenges can be solved. Despite these advances, the problem of verification remains, and unless traditional and digital epidemiologic approaches are combined, these data sources will be constrained by their intrinsic limits."
28828993,3.0,"General Machine Learning Model, Review, and Experimental-Theoretic Study of Magnolol Activity in Enterotoxigenic Induced Oxidative Stress",2017;17(26):2977-2988.,"This study evaluated the antioxidative effects of magnolol based on the mouse model induced by Enterotoxigenic Escherichia coli (E. coli, ETEC). All experimental mice were equally treated with ETEC suspensions (3.45×109 CFU/ml) after oral administration of magnolol for 7 days at the dose of 0, 100, 300 and 500 mg/kg Body Weight (BW), respectively. The oxidative metabolites and antioxidases for each sample (organism of mouse) were determined: Malondialdehyde (MDA), Nitric Oxide (NO), Glutathione (GSH), Myeloperoxidase (MPO), Catalase (CAT), Superoxide Dismutase (SOD), and Glutathione Peroxidase (GPx). In addition, we also determined the corresponding mRNA expressions of CAT, SOD and GPx as well as the Total Antioxidant Capacity (T-AOC). The experiment was completed with a theoretical study that predicts a series of 79 ChEMBL activities of magnolol with 47 proteins in 18 organisms using a Quantitative Structure- Activity Relationship (QSAR) classifier based on the Moving Averages (MAs) of Rcpi descriptors in three types of experimental conditions (biological activity with specific units, protein target and organisms). Six Machine Learning methods from Weka software were tested and the best QSAR classification model was provided by Random Forest with True Positive Rate (TPR) of 0.701 and Area under Receiver Operating Characteristic (AUROC) of 0.790 (test subset, 10-fold crossvalidation). The model is predicting if the new ChEMBL activities are greater or lower than the average values for the magnolol targets in different organisms."
28812204,8.0,Multivariable Adaptive Artificial Pancreas System in Type 1 Diabetes,2017 Aug 15;17(10):88.,"Purpose of review:                    The review summarizes the current state of the artificial pancreas (AP) systems and introduces various new modules that should be included in future AP systems.              Recent findings:                    A fully automated AP must be able to detect and mitigate the effects of meals, exercise, stress and sleep on blood glucose concentrations. This can only be achieved by using a multivariable approach that leverages information from wearable devices that provide real-time streaming data about various physiological variables that indicate imminent changes in blood glucose concentrations caused by meals, exercise, stress and sleep. The development of a fully automated AP will necessitate the design of multivariable and adaptive systems that use information from wearable devices in addition to glucose sensors and modify the models used in their model-predictive alarm and control systems to adapt to the changes in the metabolic state of the user. These AP systems will also integrate modules for controller performance assessment, fault detection and diagnosis, machine learning and classification to interpret various signals and achieve fault-tolerant control. Advances in wearable devices, computational power, and safe and secure communications are enabling the development of fully automated multivariable AP systems."
28812013,2.0,Intelligent Techniques Using Molecular Data Analysis in Leukaemia: An Opportunity for Personalized Medicine Support System,2017;2017:3587309.,"The use of intelligent techniques in medicine has brought a ray of hope in terms of treating leukaemia patients. Personalized treatment uses patient's genetic profile to select a mode of treatment. This process makes use of molecular technology and machine learning, to determine the most suitable approach to treating a leukaemia patient. Until now, no reviews have been published from a computational perspective concerning the development of personalized medicine intelligent techniques for leukaemia patients using molecular data analysis. This review studies the published empirical research on personalized medicine in leukaemia and synthesizes findings across studies related to intelligence techniques in leukaemia, with specific attention to particular categories of these studies to help identify opportunities for further research into personalized medicine support systems in chronic myeloid leukaemia. A systematic search was carried out to identify studies using intelligence techniques in leukaemia and to categorize these studies based on leukaemia type and also the task, data source, and purpose of the studies. Most studies used molecular data analysis for personalized medicine, but future advancement for leukaemia patients requires molecular models that use advanced machine-learning methods to automate decision-making in treatment management to deliver supportive medical information to the patient in clinical practice."
28807870,7.0,"An open, multi-vendor, multi-field-strength brain MR dataset and analysis of publicly available skull stripping methods agreement",2018 Apr 15;170:482-494.,"This paper presents an open, multi-vendor, multi-field strength magnetic resonance (MR) T1-weighted volumetric brain imaging dataset, named Calgary-Campinas-359 (CC-359). The dataset is composed of images of older healthy adults (29-80 years) acquired on scanners from three vendors (Siemens, Philips and General Electric) at both 1.5 T and 3 T. CC-359 is comprised of 359 datasets, approximately 60 subjects per vendor and magnetic field strength. The dataset is approximately age and gender balanced, subject to the constraints of the available images. It provides consensus brain extraction masks for all volumes generated using supervised classification. Manual segmentation results for twelve randomly selected subjects performed by an expert are also provided. The CC-359 dataset allows investigation of 1) the influences of both vendor and magnetic field strength on quantitative analysis of brain MR; 2) parameter optimization for automatic segmentation methods; and potentially 3) machine learning classifiers with big data, specifically those based on deep learning methods, as these approaches require a large amount of data. To illustrate the utility of this dataset, we compared to the results of a supervised classifier, the results of eight publicly available skull stripping methods and one publicly available consensus algorithm. A linear mixed effects model analysis indicated that vendor (p-value<0.001) and magnetic field strength (p-value<0.001) have statistically significant impacts on skull stripping results."
28798198,11.0,Wearable ballistocardiogram and seismocardiogram systems for health and performance,2018 Feb 1;124(2):452-461.,"Cardiovascular diseases (CVDs) are prevalent in the US, and many forms of CVD primarily affect the mechanical aspects of heart function. Wearable technologies for monitoring the mechanical health of the heart and vasculature could enable proactive management of CVDs through titration of care based on physiological status as well as preventative wellness monitoring to help promote lifestyle choices that reduce the overall risk of developing CVDs. Additionally, such wearable technologies could be used to optimize human performance in austere environments. This review describes our progress in developing wearable ballistocardiogram (BCG)- and seismocardiogram-based systems for monitoring relative changes in cardiac output, contractility, and blood pressure. Our systems use miniature, low-noise accelerometers to measure the movements of the body in response to the heartbeat and novel machine learning algorithms to provide robustness against motion artifacts and sensor misplacement. Moreover, we have mathematically related wearable BCG signals-representing local, cardiogenic movements of a point on the body-to better understood whole body BCG signals, and thereby improved estimation of key health parameters. We validated these systems with experiments in healthy subjects, studies in patients with heart failure, and measurements in austere environments such as water immersion. The systems can be used in future work as a tool for clinicians and physiologists to measure the mechanical aspects of cardiovascular function outside of clinical settings, and to thereby titrate care for patients with CVDs, provide preventative screening, and optimize performance in austere environments by providing real-time in-depth information regarding performance and risk."
28791894,3.0,Decoding HIV resistance: from genotype to therapy,2017 Sep;9(13):1529-1538.,"Genetic variation in HIV poses a major challenge for prevention and treatment of the AIDS pandemic. Resistance occurs by mutations in the target proteins that lower affinity for the drug or alter the protein dynamics, thereby enabling viral replication in the presence of the drug. Due to the prevalence of drug-resistant strains, monitoring the genotype of the infecting virus is recommended. Computational approaches for predicting resistance from genotype data and guiding therapy are discussed. Many prediction methods rely on rules derived from known resistance-associated mutations, however, statistical or machine learning can improve the classification accuracy and assess unknown mutations. Adding classifiers such as information on the atomic structure of the protein can further enhance the predictions."
28751371,2.0,Wearable knee health system employing novel physiological biomarkers,2018 Mar 1;124(3):537-547.,"Knee injuries and chronic disorders, such as arthritis, affect millions of Americans, leading to missed workdays and reduced quality of life. Currently, after an initial diagnosis, there are few quantitative technologies available to provide sensitive subclinical feedback to patients regarding improvements or setbacks to their knee health status; instead, most assessments are qualitative, relying on patient-reported symptoms, performance during functional tests, and physical examinations. Recent advances have been made with wearable technologies for assessing the health status of the knee (and potentially other joints) with the goal of facilitating personalized rehabilitation of injuries and care for chronic conditions. This review describes our progress in developing wearable sensing technologies that enable quantitative physiological measurements and interpretation of knee health status. Our sensing system enables longitudinal quantitative measurements of knee sounds, swelling, and activity context during clinical and field situations. Importantly, we leverage machine-learning algorithms to fuse the low-level signal and feature data of the measured time series waveforms into higher level metrics of joint health. This paper summarizes the engineering validation, baseline physiological experiments, and human subject studies-both cross-sectional and longitudinal-that demonstrate the efficacy of using such systems for robust knee joint health assessment. We envision our sensor system complementing and advancing present-day practices to reduce joint reinjury risk, to optimize rehabilitation recovery time for a quicker return to activity, and to reduce health care costs."
28751369,4.0,Wearable technology for compensatory reserve to sense hypovolemia,2018 Feb 1;124(2):442-451.,"Traditional monitoring technologies fail to provide accurate or early indications of hypovolemia-mediated extremis because physiological systems (as measured by vital signs) effectively compensate until circulatory failure occurs. Hypovolemia is the most life-threatening physiological condition associated with circulatory shock in hemorrhage or sepsis, and it impairs one's ability to sustain physical exertion during heat stress. This review focuses on the physiology underlying the development of a novel noninvasive wearable technology that allows for real-time evaluation of the cardiovascular system's ability to compensate to hypovolemia, or its compensatory reserve, which provides an individualized estimate of impending circulatory collapse. Compensatory reserve is assessed by real-time changes (sampled millions of times per second) in specific features (hundreds of features) of arterial waveform analog signals that can be obtained from photoplethysmography using machine learning and feature extraction techniques. Extensive experimental evidence employing acute reductions in central blood volume (using lower-body negative pressure, blood withdrawal, heat stress, dehydration) demonstrate that compensatory reserve provides the best indicator for early and accurate assessment for compromises in blood pressure, tissue perfusion, and oxygenation in resting human subjects. Engineering challenges exist for the development of a ruggedized wearable system that can measure signals from multiple sites, improve signal-to-noise ratios, be customized for use in austere conditions (e.g., battlefield, patient transport), and be worn during strenuous physical activity."
28738313,42.0,High throughput phenotyping to accelerate crop breeding and monitoring of diseases in the field,2017 Aug;38:184-192.,"Effective implementation of technology that facilitates accurate and high-throughput screening of thousands of field-grown lines is critical for accelerating crop improvement and breeding strategies for higher yield and disease tolerance. Progress in the development of field-based high throughput phenotyping methods has advanced considerably in the last 10 years through technological progress in sensor development and high-performance computing. Here, we review recent advances in high throughput field phenotyping technologies designed to inform the genetics of quantitative traits, including crop yield and disease tolerance. Successful application of phenotyping platforms to advance crop breeding and identify and monitor disease requires: (1) high resolution of imaging and environmental sensors; (2) quality data products that facilitate computer vision, machine learning and GIS; (3) capacity infrastructure for data management and analysis; and (4) automated environmental data collection. Accelerated breeding for agriculturally relevant crop traits is key to the development of improved varieties and is critically dependent on high-resolution, high-throughput field-scale phenotyping technologies that can efficiently discriminate better performing lines within a larger population and across multiple environments."
28729156,3.0,Multivariate pattern analysis utilizing structural or functional MRI-In individuals with musculoskeletal pain and healthy controls: A systematic review,2017 Dec;47(3):418-431.,"Objective:                    The purpose of this systematic review is to systematically review the evidence relating to findings generated by multivariate pattern analysis (MVPA) following structural or functional magnetic resonance imaging (fMRI) to determine if this analysis is able to: a) Discriminate between individuals with musculoskeletal pain and healthy controls, b) Predict pain perception in healthy individuals stimulated with a noxious stimulus compared to those stimulated with a non-noxious stimulus.              Methods:                    MEDLINE, CINAHL, Embase, PEDro, Google Scholar, Cochrane library and Web of Science were systematically screened for relevant literature using different combinations of keywords regarding structural and functional MRI analysed with MVPA, both in individuals with musculoskeletal pain and healthy controls. Reference lists of included articles were hand-searched for additional literature. Eligible articles were assessed on risk of bias and reviewed by two independent researchers.              Results:                    The search query returned 18 articles meeting the inclusion criteria. Methodological quality varied from poor to good. Seven studies investigated the ability of machine-learning algorithms to differentiate patient groups from healthy control participants. Overall, the review demonstrated that MVPA can discriminate between individuals with MSK pain and healthy controls with an overall accuracy ranging from 53% to 94%. Twelve studies utilized healthy control participants (using them as their own controls), during experimental pain paradigms aimed to investigate the ability of machine-learning to differentiate individuals stimulated with noxious stimuli from those stimulated with non-noxious stimuli, with 'pain' detection rates ranging from 60% to 94%. However, significant heterogeneity in patient conditions, study methodology and brain imaging techniques resulted in various findings that make study comparisons and formal conclusions challenging.              Conclusion:                    There is preliminary and emerging evidence that MVPA analyses of structural or functional MRI are able to discriminate between patients and healthy controls, and also discriminate between noxious and non-noxious stimulation. No prospective studies were found in this review to allow determination of the prognostic or diagnostic capabilities or treatment responsiveness of these analyses. Future studies would also benefit from combining various behavioural, genotype and phenotype data into analyses to assist with development of sensitive and specific signatures that could guide future individualized patient treatment options and evaluate how treatments exert their effects."
28728937,24.0,The impact of machine learning techniques in the study of bipolar disorder: A systematic review,2017 Sep;80:538-554.,"Machine learning techniques provide new methods to predict diagnosis and clinical outcomes at an individual level. We aim to review the existing literature on the use of machine learning techniques in the assessment of subjects with bipolar disorder. We systematically searched PubMed, Embase and Web of Science for articles published in any language up to January 2017. We found 757 abstracts and included 51 studies in our review. Most of the included studies used multiple levels of biological data to distinguish the diagnosis of bipolar disorder from other psychiatric disorders or healthy controls. We also found studies that assessed the prediction of clinical outcomes and studies using unsupervised machine learning to build more consistent clinical phenotypes of bipolar disorder. We concluded that given the clinical heterogeneity of samples of patients with BD, machine learning techniques may provide clinicians and researchers with important insights in fields such as diagnosis, personalized treatment and prognosis orientation."
28728899,22.0,Machine learning-enabled discovery and design of membrane-active peptides,2018 Jun 1;26(10):2708-2718.,"Antimicrobial peptides are a class of membrane-active peptides that form a critical component of innate host immunity and possess a diversity of sequence and structure. Machine learning approaches have been profitably employed to efficiently screen sequence space and guide experiment towards promising candidates with high putative activity. In this mini-review, we provide an introduction to antimicrobial peptides and summarize recent advances in machine learning-enabled antimicrobial peptide discovery and design with a focus on a recent work Lee et al. Proc. Natl. Acad. Sci. USA 2016;113(48):13588-13593. This study reports the development of a support vector machine classifier to aid in the design of membrane active peptides. We use this model to discover membrane activity as a multiplexed function in diverse peptide families and provide interpretable understanding of the physicochemical properties and mechanisms governing membrane activity. Experimental validation of the classifier reveals it to have learned membrane activity as a unifying signature of antimicrobial peptides with diverse modes of action. Some of the discriminating rules by which it performs classification are in line with existing ""human learned"" understanding, but it also unveils new previously unknown determinants and multidimensional couplings governing membrane activity. Integrating machine learning with targeted experimentation can guide both antimicrobial peptide discovery and design and new understanding of the properties and mechanisms underpinning their modes of action."
28716627,19.0,Membrane proteins structures: A review on computational modeling tools,2017 Oct;1859(10):2021-2039.,"Background:                    Membrane proteins (MPs) play diverse and important functions in living organisms. They constitute 20% to 30% of the known bacterial, archaean and eukaryotic organisms' genomes. In humans, their importance is emphasized as they represent 50% of all known drug targets. Nevertheless, experimental determination of their three-dimensional (3D) structure has proven to be both time consuming and rather expensive, which has led to the development of computational algorithms to complement the available experimental methods and provide valuable insights.              Scope of review:                    This review highlights the importance of membrane proteins and how computational methods are capable of overcoming challenges associated with their experimental characterization. It covers various MP structural aspects, such as lipid interactions, allostery, and structure prediction, based on methods such as Molecular Dynamics (MD) and Machine-Learning (ML).              Major conclusions:                    Recent developments in algorithms, tools and hybrid approaches, together with the increase in both computational resources and the amount of available data have resulted in increasingly powerful and trustworthy approaches to model MPs.              General significance:                    Even though MPs are elementary and important in nature, the determination of their 3D structure has proven to be a challenging endeavor. Computational methods provide a reliable alternative to experimental methods. In this review, we focus on computational techniques to determine the 3D structure of MP and characterize their binding interfaces. We also summarize the most relevant databases and software programs available for the study of MPs."
28715343,9.0,Deep Belief Networks for Electroencephalography: A Review of Recent Contributions and Future Outlooks,2018 May;22(3):642-652.,"Deep learning, a relatively new branch of machine learning, has been investigated for use in a variety of biomedical applications. Deep learning algorithms have been used to analyze different physiological signals and gain a better understanding of human physiology for automated diagnosis of abnormal conditions. In this paper, we provide an overview of deep learning approaches with a focus on deep belief networks in electroencephalography applications. We investigate the state-of-the-art algorithms for deep belief networks and then cover the application of these algorithms and their performances in electroencephalographic applications. We covered various applications of electroencephalography in medicine, including emotion recognition, sleep stage classification, and seizure detection, in order to understand how deep learning algorithms could be modified to better suit the tasks desired. This review is intended to provide researchers with a broad overview of the currently existing deep belief network methodology for electroencephalography signals, as well as to highlight potential challenges for future research."
