pmid,citations,title,date,text
30858931,8.0,Artificial intelligence in breast ultrasound,2019 Feb 28;11(2):19-26.,"Artificial intelligence (AI) is gaining extensive attention for its excellent performance in image-recognition tasks and increasingly applied in breast ultrasound. AI can conduct a quantitative assessment by recognizing imaging information automatically and make more accurate and reproductive imaging diagnosis. Breast cancer is the most commonly diagnosed cancer in women, severely threatening women's health, the early screening of which is closely related to the prognosis of patients. Therefore, utilization of AI in breast cancer screening and detection is of great significance, which can not only save time for radiologists, but also make up for experience and skill deficiency on some beginners. This article illustrates the basic technical knowledge regarding AI in breast ultrasound, including early machine learning algorithms and deep learning algorithms, and their application in the differential diagnosis of benign and malignant masses. At last, we talk about the future perspectives of AI in breast ultrasound."
30856578,1.0,Evaluating and comparing remote sensing terrestrial GPP models for their response to climate variability and CO 2 trends,2019 Jun 10;668:696-713.,"Remote sensing (RS)-based models play an important role in estimating and monitoring terrestrial ecosystem gross primary productivity (GPP). Several RS-based GPP models have been developed using different criteria, yet the sensitivities to environmental factors vary among models; thus, a comparison of model sensitivity is necessary for analyzing and interpreting results and for choosing suitable models. In this study, we globally evaluated and compared the sensitivities of 14 RS-based models (2 process-, 4 vegetation-index-, 5 light-use-efficiency, and 3 machine-learning-based models) and benchmarked them against GPP responses to climatic factors measured at flux sites and to elevated CO2 concentrations measured at free-air CO2 enrichment experiment sites. The results demonstrated that the models with relatively high sensitivity to increasing atmospheric CO2 concentrations showed a higher increasing GPP trend. The fundamental difference in the CO2 effect in the models' algorithm either considers the effect of CO2 through changes in greenness indices (nine models) or introduces the influences on photosynthesis (three models). The overall effects of temperature and radiation, in terms of both magnitude and sign, vary among the models, while the models respond relatively consistently to variations in precipitation. Spatially, larger differences among model sensitivity to climatic factors occur in the tropics; at high latitudes, models have a consistent and obvious positive response to variations in temperature and radiation, and precipitation significantly enhances the GPP in mid-latitudes. Compared with the results calculated by flux-site measurements, the model performance differed substantially among different sites. However, the sensitivities of most models are basically within the confidence interval of the flux-site results. In general, the comparison revealed that models differed substantially in the effect of environmental regulations, particularly CO2 fertilization and water stress, on GPP, and none of the models performed consistently better across the different ecosystems and under the various external conditions."
30855159,3.0,Methodological advances in statistical prediction,2019 Dec;31(12):1456-1466.,"Thirty years ago, Dawes, Faust, and Meehl (1989) argued that mental health professionals should routinely use statistical prediction rules to describe and diagnose clients, predict behaviors, and formulate treatment plans. Subsequent research has supported their claim that statistical prediction performs well when compared to clinical judgment. However, many of the things we thought we knew about statistical prediction have changed. The purpose of this literature review is to describe methodological advances in statistical prediction. Three broad areas are covered. First, while statistical prediction rules are valuable for criterion-referenced assessment (e.g., predicting violence, recidivism, treatment outcomes), they are valuable only for some norm-referenced assessment tasks (e.g., diagnosis but not describing personality and psychopathology). Second, statistical prediction is particularly prominent for the prediction of violence and criminal recidivism. Results from this area will be used to describe the validity of traditional clinical judgment, structured professional judgment, and statistical prediction. The results support the use of both structured professional judgment and statistical prediction. The effect of allowing professionals to override statistical predictions consistently led to lower validity. Third, issues in building statistical prediction rules are described, including the assignment of weights to predictors, the emergence of new statistical analyses (e.g., machine learning), and the role of theory. As research has progressed, statistical prediction has become one of the most exciting areas of psychological assessment. (PsycINFO Database Record (c) 2019 APA, all rights reserved)."
30851654,7.0,Backpropagation through time and the brain,2019 Apr;55:82-89.,"It has long been speculated that the backpropagation-of-error algorithm (backprop) may be a model of how the brain learns. Backpropagation-through-time (BPTT) is the canonical temporal-analogue to backprop used to assign credit in recurrent neural networks in machine learning, but there's even less conviction about whether BPTT has anything to do with the brain. Even in machine learning the use of BPTT in classic neural network architectures has proven insufficient for some challenging temporal credit assignment (TCA) problems that we know the brain is capable of solving. Nonetheless, recent work in machine learning has made progress in solving difficult TCA problems by employing novel memory-based and attention-based architectures and algorithms, some of which are brain inspired. Importantly, these recent machine learning methods have been developed in the context of, and with reference to BPTT, and thus serve to strengthen BPTT's position as a useful normative guide for thinking about temporal credit assignment in artificial and biological systems alike."
30850092,6.0,Deep learning can see the unseeable: predicting molecular markers from MRI of brain gliomas,2019 May;74(5):367-373.,"This paper describes state-of-the-art methods for molecular biomarker prediction utilising magnetic resonance imaging. This review paper covers both classical machine learning approaches and deep learning approaches to identifying the predictive features and to perform the actual prediction. In particular, there have been substantial advances in recent years in predicting molecular markers for diffuse gliomas. There are few examples of molecular marker prediction for other brain tumours. Deep learning has contributed significantly to these advances, but suffers from challenges in identifying the features used to make predictions. Tools to better identify and understand those features represent an important area of active research."
30846346,10.0,Multimodal wrist-worn devices for seizure detection and advancing research: Focus on the Empatica wristbands,2019 Jul;153:79-82.,"Wearable automated seizure detection devices offer a high potential to improve seizure management, through continuous ambulatory monitoring, accurate seizure counts, and real-time alerts for prompt intervention. More importantly, these devices can be a life-saving help for people with a higher risk of sudden unexpected death in epilepsy (SUDEP), especially in case of generalized tonic-clonic seizures (GTCS). The Embrace and E4 wristbands (Empatica) are the first commercially available multimodal wristbands that were designed to sense the physiological hallmarks of ongoing GTCS: while Embrace only embeds a machine learning-based detection algorithm, both E4 and Embrace devices are equipped with motion (accelerometers, ACC) and electrodermal activity (EDA) sensors and both the devices received medical clearance (E4 from EU CE, Embrace from EU CE and US FDA). The aim of this contribution is to provide updated evidence of the effectiveness of GTCS detection and monitoring relying on the combination of ACM and EDA sensors. A machine learning algorithm able to recognize ACC and EDA signatures of GTCS-like events has been developed on E4 data, labeled using gold-standard video-EEG examined by epileptologists in clinical centers, and has undergone continuous improvement. While keeping an elevated sensitivity to GTCS (92-100%), algorithm improvements and growing data availability led to lower false alarm rate (FAR) from the initial ˜2 down to 0.2-1 false alarms per day, as showed by retrospective and prospective analyses in inpatient settings. Algorithm adjustment to better discriminate real-life physical activities from GTCS, has brought the initial FAR of ˜6 on outpatient real life settings, down to values comparable to best-case clinical settings (FAR < 0.5), with comparable sensitivity. Moreover, using multimodal sensing, it has been possible not only to detect GTCS but also to quantify seizure-induced autonomic dysfunction, based on automatic features of abnormal motion and EDA. The latter biosignal correlates with the duration of post-ictal generalized EEG suppression, a biomarker observed in 100% of monitored SUDEP cases."
30844756,12.0,"Application of mobile health, telemedicine and artificial intelligence to echocardiography",2019 Jun 1;6(2):R41-R52.,"The intersection of global broadband technology and miniaturized high-capability computing devices has led to a revolution in the delivery of healthcare and the birth of telemedicine and mobile health (mHealth). Rapid advances in handheld imaging devices with other mHealth devices such as smartphone apps and wearable devices are making great strides in the field of cardiovascular imaging like never before. Although these technologies offer a bright promise in cardiovascular imaging, it is far from straightforward. The massive data influx from telemedicine and mHealth including cardiovascular imaging supersedes the existing capabilities of current healthcare system and statistical software. Artificial intelligence with machine learning is the one and only way to navigate through this complex maze of the data influx through various approaches. Deep learning techniques are further expanding their role by image recognition and automated measurements. Artificial intelligence provides limitless opportunity to rigorously analyze data. As we move forward, the futures of mHealth, telemedicine and artificial intelligence are increasingly becoming intertwined to give rise to precision medicine."
30837982,13.0,Comparison of Open-Source Reverse Vaccinology Programs for Bacterial Vaccine Antigen Discovery,2019 Feb 14;10:113.,"Reverse Vaccinology (RV) is a widely used approach to identify potential vaccine candidates (PVCs) by screening the proteome of a pathogen through computational analyses. Since its first application in Group B meningococcus (MenB) vaccine in early 1990's, several software programs have been developed implementing different flavors of the first RV protocol. However, there has been no comprehensive review to date on these different RV tools. We have compared six of these applications designed for bacterial vaccines (NERVE, Vaxign, VaxiJen, Jenner-predict, Bowman-Heinson, and VacSol) against a set of 11 pathogens for which a curated list of known bacterial protective antigens (BPAs) was available. We present results on: (1) the comparison of criteria and programs used for the selection of PVCs (2) computational runtime and (3) performances in terms of fraction of proteome identified as PVC, fraction and enrichment of BPA identified in the set of PVCs. This review demonstrates that none of the programs was able to recall 100% of the tested set of BPAs and that the output lists of proteins are in poor agreement suggesting in the process of prioritize vaccine candidates not to rely on a single RV tool response. Singularly the best balance in terms of fraction of a proteome predicted as good candidate and recall of BPAs has been observed by the machine-learning approach proposed by Bowman (1) and enhanced by Heinson (2). Even though more performing than the other approaches it shows the disadvantage of limited accessibility to non-experts users and strong dependence between results and a-priori training dataset composition. In conclusion we believe that to significantly enhance the performances of next RV methods further studies should focus on the enhancement of accuracy of the existing protein annotation tools and should leverage on the assets of machine-learning techniques applied to biological datasets expanded also through the incorporation and curation of bacterial proteins characterized by negative experimental results."
30837884,7.0,Making Sense of the Epigenome Using Data Integration Approaches,2019 Feb 19;10:126.,"Epigenetic research involves examining the mitotically heritable processes that regulate gene expression, independent of changes in the DNA sequence. Recent technical advances such as whole-genome bisulfite sequencing and affordable epigenomic array-based technologies, allow researchers to measure epigenetic profiles of large cohorts at a genome-wide level, generating comprehensive high-dimensional datasets that may contain important information for disease development and treatment opportunities. The epigenomic profile for a certain disease is often a result of the complex interplay between multiple genetic and environmental factors, which poses an enormous challenge to visualize and interpret these data. Furthermore, due to the dynamic nature of the epigenome, it is critical to determine causal relationships from the many correlated associations. In this review we provide an overview of recent data analysis approaches to integrate various omics layers to understand epigenetic mechanisms of complex diseases, such as obesity and cancer. We discuss the following topics: (i) advantages and limitations of major epigenetic profiling techniques, (ii) resources for standardization, annotation and harmonization of epigenetic data, and (iii) statistical methods and machine learning methods for establishing data-driven hypotheses of key regulatory mechanisms. Finally, we discuss the future directions for data integration that shall facilitate the discovery of epigenetic-based biomarkers and therapies."
30834982,2.0,Spatio-temporal simulation and prediction of land-use change using conventional and machine learning models: a review,2019 Mar 5;191(4):205.,"Spatio-temporal land-use change modeling, simulation, and prediction have become one of the critical issues in the last three decades due to uncertainty, structure, flexibility, accuracy, the ability for improvement, and the capability for integration of available models. Therefore, many types of models such as dynamic, statistical, and machine learning (ML) models have been used in the geographic information system (GIS) environment to fulfill the high-performance requirements of land-use modeling. This paper provides a literature review on models for modeling, simulating, and predicting land-use change to determine the best approach that can realistically simulate land-use changes. Therefore, the general characteristics of conventional and ML models for land-use change are described, and the different techniques used in the design of these models are classified. The strengths and weaknesses of the various dynamic, statistical, and ML models are determined according to the analysis and discussion of the characteristics of these models. The results of the review confirm that ML models are the most powerful models for simulating land-use change because they can include all driving forces of land-use change in the simulation process and simulate linear and non-linear phenomena, which dynamic models and statistical models are unable to do. However, ML models also have limitations. For instance, some ML models are complex, the simulation rules cannot be changed, and it is difficult to understand how ML models work in a system. However, this can be solved via the use of programming languages such as Python, which in turn improve the simulation capabilities of the ML models."
30834534,7.0,Machine learning in plant-pathogen interactions: empowering biological predictions from field scale to genome scale,2020 Oct;228(1):35-41.,"Machine learning (ML) encompasses statistical methods that learn to identify patterns in complex datasets. Here, I review application areas in plant-pathogen interactions that have recently benefited from ML, such as disease monitoring, the discovery of gene regulatory networks, genomic selection for disease resistance and prediction of pathogen effectors. However, achieving robust performance from ML is not trivial and requires knowledge of both the methodology and the biology. I discuss common pitfalls and challenges in using ML approaches. Finally, I highlight future opportunities for ML as a tool for dissecting plant-pathogen interactions using high-throughput data, for example, through integration of diverse data sources and the analysis with higher resolution, such as from individual cells or on elaborate spatial and temporal scales."
30832275,7.0,Pharmacogenomic and Pharmacotranscriptomic Profiling of Childhood Acute Lymphoblastic Leukemia: Paving the Way to Personalized Treatment,2019 Mar 1;10(3):191.,"Personalized medicine is focused on research disciplines which contribute to the individualization of therapy, like pharmacogenomics and pharmacotranscriptomics. Acute lymphoblastic leukemia (ALL) is the most common malignancy of childhood. It is one of the pediatric malignancies with the highest cure rate, but still a lethal outcome due to therapy accounts for 1%⁻3% of deaths. Further improvement of treatment protocols is needed through the implementation of pharmacogenomics and pharmacotranscriptomics. Emerging high-throughput technologies, including microarrays and next-generation sequencing, have provided an enormous amount of molecular data with the potential to be implemented in childhood ALL treatment protocols. In the current review, we summarized the contribution of these novel technologies to the pharmacogenomics and pharmacotranscriptomics of childhood ALL. We have presented data on molecular markers responsible for the efficacy, side effects, and toxicity of the drugs commonly used for childhood ALL treatment, i.e., glucocorticoids, vincristine, asparaginase, anthracyclines, thiopurines, and methotrexate. Big data was generated using high-throughput technologies, but their implementation in clinical practice is poor. Research efforts should be focused on data analysis and designing prediction models using machine learning algorithms. Bioinformatics tools and the implementation of artificial i Lack of association of the CEP72 rs924607 TT genotype with intelligence are expected to open the door wide for personalized medicine in the clinical practice of childhood ALL."
30832207,7.0,Snails In Silico: A Review of Computational Studies on the Conopeptides,2019 Mar 1;17(3):145.,"Marine cone snails are carnivorous gastropods that use peptide toxins called conopeptides both as a defense mechanism and as a means to immobilize and kill their prey. These peptide toxins exhibit a large chemical diversity that enables exquisite specificity and potency for target receptor proteins. This diversity arises in terms of variations both in amino acid sequence and length, and in posttranslational modifications, particularly the formation of multiple disulfide linkages. Most of the functionally characterized conopeptides target ion channels of animal nervous systems, which has led to research on their therapeutic applications. Many facets of the underlying molecular mechanisms responsible for the specificity and virulence of conopeptides, however, remain poorly understood. In this review, we will explore the chemical diversity of conopeptides from a computational perspective. First, we discuss current approaches used for classifying conopeptides. Next, we review different computational strategies that have been applied to understanding and predicting their structure and function, from machine learning techniques for predictive classification to docking studies and molecular dynamics simulations for molecular-level understanding. We then review recent novel computational approaches for rapid high-throughput screening and chemical design of conopeptides for particular applications. We close with an assessment of the state of the field, emphasizing important questions for future lines of inquiry."
30831310,49.0,Ten simple rules for predictive modeling of individual differences in neuroimaging,2019 Jun;193:35-45.,"Establishing brain-behavior associations that map brain organization to phenotypic measures and generalize to novel individuals remains a challenge in neuroimaging. Predictive modeling approaches that define and validate models with independent datasets offer a solution to this problem. While these methods can detect novel and generalizable brain-behavior associations, they can be daunting, which has limited their use by the wider connectivity community. Here, we offer practical advice and examples based on functional magnetic resonance imaging (fMRI) functional connectivity data for implementing these approaches. We hope these ten rules will increase the use of predictive models with neuroimaging data."
30828395,8.0,Radiomics in Oncological PET/CT: a Methodological Overview,2019 Feb;53(1):14-29.,"Radiomics is a medical imaging analysis approach based on computer-vision. Metabolic radiomics in particular analyses the spatial distribution patterns of molecular metabolism on PET images. Measuring intratumoral heterogeneity via image is one of the main targets of radiomics research, and it aims to build a image-based model for better patient management. The workflow of radiomics using texture analysis follows these steps: 1) imaging (image acquisition and reconstruction); 2) preprocessing (segmentation & quantization); 3) quantification (texture matrix design & texture feature extraction); and 4) analysis (statistics and/or machine learning). The parameters or conditions at each of these steps are effect on the results. In statistical testing or modeling, problems such as multiple comparisons, dependence on other variables, and high dimensionality of small sample size data should be considered. Standardization of methodology and harmonization of image quality are one of the most important challenges with radiomics methodology. Even though there are current issues in radiomics methodology, it is expected that radiomics will be clinically useful in personalized medicine for oncology."
30828380,7.0,Current trends in biomarker discovery and analysis tools for traumatic brain injury,2019 Feb 19;13:16.,"Traumatic brain injury (TBI) affects 1.7 million people in the United States each year, causing lifelong functional deficits in cognition and behavior. The complex pathophysiology of neural injury is a primary barrier to developing sensitive and specific diagnostic tools, which consequentially has a detrimental effect on treatment regimens. Biomarkers of other diseases (e.g. cancer) have provided critical insight into disease emergence and progression that lend to developing powerful clinical tools for intervention. Therefore, the biomarker discovery field has recently focused on TBI and made substantial advancements to characterize markers with promise of transforming TBI patient diagnostics and care. This review focuses on these key advances in neural injury biomarkers discovery, including novel approaches spanning from omics-based approaches to imaging and machine learning as well as the evolution of established techniques."
30827579,3.0,Malformations of cortical development: The role of 7-Tesla magnetic resonance imaging in diagnosis,2019 Mar;175(3):157-162.,"Comparison studies between 7T and 1.5 or 3T magnetic resonance imaging (MRI) have demonstrated the added value of ultra-high field (UHF) MRI to better identify, delineate and characterize malformations of cortical development (MCD), and to disambiguate doubtful findings observed at lower field strengths. High resolution structural sequences such as magnetization prepared two rapid acquisition gradient echoes (MP2RAGE), fluid and white matter suppression MP2RAGE (FLAWS), and susceptibility-weighted imaging (SWI) appear to be key to the improvement of MCD diagnosis in clinical practice. 7T MRI offers not only images of high resolution and contrast but also provides many quantitative approaches capable of acting as more efficient probes of microstructure and ameliorating the categorization of MCDs. Post-processing of multiparametric ultra-high resolution and quantitative data may also be used to improve automated detection of MCD via machine learning. Therefore, 7T MRI can be considered as a useful tool in the presurgical evaluation of drug-resistant partial epilepsies, particularly, but not exclusively, in cases of normal appearing conventional MRI. It also opens many perspectives in the fields of in vivo histology and computational anatomy."
30825704,2.0,An integrative computational architecture for object-driven cortex,2019 Apr;55:73-81.,"Computational architecture for object-driven cortex Objects in motion activate multiple cortical regions in every lobe of the human brain. Do these regions represent a collection of independent systems, or is there an overarching functional architecture spanning all of object-driven cortex? Inspired by recent work in artificial intelligence (AI), machine learning, and cognitive science, we consider the hypothesis that these regions can be understood as a coherent network implementing an integrative computational system that unifies the functions needed to perceive, predict, reason about, and plan with physical objects-as in the paradigmatic case of using or making tools. Our proposal draws on a modeling framework that combines multiple AI methods, including causal generative models, hybrid symbolic-continuous planning algorithms, and neural recognition networks, with object-centric, physics-based representations. We review evidence relating specific components of our proposal to the specific regions that comprise object-driven cortex, and lay out future research directions with the goal of building a complete functional and mechanistic account of this system."
30825538,17.0,Stress detection in daily life scenarios using smart phones and wearable sensors: A survey,2019 Apr;92:103139.,"Stress has become a significant cause for many diseases in the modern society. Recently, smartphones, smartwatches and smart wrist-bands have become an integral part of our lives and have reached a widespread usage. This raised the question of whether we can detect and prevent stress with smartphones and wearable sensors. In this survey, we will examine the recent works on stress detection in daily life which are using smartphones and wearable devices. Although there are a number of works related to stress detection in controlled laboratory conditions, the number of studies examining stress detection in daily life is limited. We will divide and investigate the works according to used physiological modality and their targeted environment such as office, campus, car and unrestricted daily life conditions. We will also discuss promising techniques, alleviation methods and research challenges."
