pmid,citations,title,date,text
30407665,17.0,Applying the latest advances in genomics and phenomics for trait discovery in polyploid wheat,2019 Jan;97(1):56-72.,"Improving traits in wheat has historically been challenging due to its large and polyploid genome, limited genetic diversity and in-field phenotyping constraints. However, within recent years many of these barriers have been lowered. The availability of a chromosome-level assembly of the wheat genome now facilitates a step-change in wheat genetics and provides a common platform for resources, including variation data, gene expression data and genetic markers. The development of sequenced mutant populations and gene-editing techniques now enables the rapid assessment of gene function in wheat directly. The ability to alter gene function in a targeted manner will unmask the effects of homoeolog redundancy and allow the hidden potential of this polyploid genome to be discovered. New techniques to identify and exploit the genetic diversity within wheat wild relatives now enable wheat breeders to take advantage of these additional sources of variation to address challenges facing food production. Finally, advances in phenomics have unlocked rapid screening of populations for many traits of interest both in greenhouses and in the field. Looking forwards, integrating diverse data types, including genomic, epigenetic and phenomics data, will take advantage of big data approaches including machine learning to understand trait biology in wheat in unprecedented detail."
30403523,,Machine Learning in Neurooncology Imaging: From Study Request to Diagnosis and Treatment,2019 Jan;212(1):52-56.,"Objective:                    Machine learning has potential to play a key role across a variety of medical imaging applications. This review seeks to elucidate the ways in which machine learning can aid and enhance diagnosis, treatment, and follow-up in neurooncology.              Conclusion:                    Given the rapid pace of development in machine learning over the past several years, a basic proficiency of the key tenets and use cases in the field is critical to assessing potential opportunities and challenges of this exciting new technology."
30400053,18.0,Artificial intelligence and echocardiography,2018 Dec 1;5(4):R115-R125.,"Echocardiography plays a crucial role in the diagnosis and management of cardiovascular disease. However, interpretation remains largely reliant on the subjective expertise of the operator. As a result inter-operator variability and experience can lead to incorrect diagnoses. Artificial intelligence (AI) technologies provide new possibilities for echocardiography to generate accurate, consistent and automated interpretation of echocardiograms, thus potentially reducing the risk of human error. In this review, we discuss a subfield of AI relevant to image interpretation, called machine learning, and its potential to enhance the diagnostic performance of echocardiography. We discuss recent applications of these methods and future directions for AI-assisted interpretation of echocardiograms. The research suggests it is feasible to apply machine learning models to provide rapid, highly accurate and consistent assessment of echocardiograms, comparable to clinicians. These algorithms are capable of accurately quantifying a wide range of features, such as the severity of valvular heart disease or the ischaemic burden in patients with coronary artery disease. However, the applications and their use are still in their infancy within the field of echocardiography. Research to refine methods and validate their use for automation, quantification and diagnosis are in progress. Widespread adoption of robust AI tools in clinical echocardiography practice should follow and have the potential to deliver significant benefits for patient outcome."
30397993,12.0,"Legal, regulatory, and ethical frameworks for development of standards in artificial intelligence (AI) and autonomous robotic surgery",2019 Feb;15(1):e1968.,"Background:                    This paper aims to move the debate forward regarding the potential for artificial intelligence (AI) and autonomous robotic surgery with a particular focus on ethics, regulation and legal aspects (such as civil law, international law, tort law, liability, medical malpractice, privacy and product/device legislation, among other aspects).              Methods:                    We conducted an intensive literature search on current or emerging AI and autonomous technologies (eg, vehicles), military and medical technologies (eg, surgical robots), relevant frameworks and standards, cyber security/safety- and legal-systems worldwide. We provide a discussion on unique challenges for robotic surgery faced by proposals made for AI more generally (eg, Explainable AI) and machine learning more specifically (eg, black box), as well as recommendations for developing and improving relevant frameworks or standards.              Conclusion:                    We classify responsibility into the following: (1) Accountability; (2) Liability; and (3) Culpability. All three aspects were addressed when discussing responsibility for AI and autonomous surgical robots, be these civil or military patients (however, these aspects may require revision in cases where robots become citizens). The component which produces the least clarity is Culpability, since it is unthinkable in the current state of technology. We envision that in the near future a surgical robot can learn and perform routine operative tasks that can then be supervised by a human surgeon. This represents a surgical parallel to autonomously driven vehicles. Here a human remains in the 'driving seat' as a 'doctor-in-the-loop' thereby safeguarding patients undergoing operations that are supported by surgical machines with autonomous capabilities."
30394238,4.0,Introduction to Machine Learning in Digital Healthcare Epidemiology,2018 Dec;39(12):1457-1462.,"To exploit the full potential of big routine data in healthcare and to efficiently communicate and collaborate with information technology specialists and data analysts, healthcare epidemiologists should have some knowledge of large-scale analysis techniques, particularly about machine learning. This review focuses on the broad area of machine learning and its first applications in the emerging field of digital healthcare epidemiology."
30391107,,"Status epilepticus prevention, ambulatory monitoring, early seizure detection and prediction in at-risk patients",2019 May;68:31-37.,"Purpose:                    Status epilepticus is an often apparently randomly occurring, life-threatening medical emergency which affects the quality of life in patients with epilepsy and their families. The purpose of this review is to summarize information on ambulatory seizure detection, seizure prediction, and status epilepticus prevention.              Method:                    Narrative review.              Results:                    Seizure detection devices are currently under investigation with regards to utility and feasibility in the detection of isolated seizures, mainly in adult patients with generalized tonic-clonic seizures, in long-term epilepsy monitoring units, and occasionally in the outpatient setting. Detection modalities include accelerometry, electrocardiogram, electrodermal activity, electroencephalogram, mattress sensors, surface electromyography, video detection systems, gyroscope, peripheral temperature, photoplethysmography, and respiratory sensors, among others. Initial detection results are promising, and improve even further, when several modalities are combined. Some portable devices have already been U.S. FDA approved to detect specific seizures. Improved seizure prediction may be attainable in the future given that epileptic seizure occurrence follows complex patient-specific non-random patterns. The combination of multimodal monitoring devices, big data sets, and machine learning may enhance patient-specific detection and predictive algorithms. The integration of these technological advances and novel approaches into closed-loop warning and treatment systems in the ambulatory setting may help detect seizures sooner, and tentatively prevent status epilepticus in the future.              Conclusions:                    Ambulatory monitoring systems are being developed to improve seizure detection and the quality of life in patients with epilepsy and their families."
30383900,21.0,"Quantitative imaging of cancer in the postgenomic era: Radio(geno)mics, deep learning, and habitats",2018 Dec 15;124(24):4633-4649.,"Although cancer often is referred to as ""a disease of the genes,"" it is indisputable that the (epi)genetic properties of individual cancer cells are highly variable, even within the same tumor. Hence, preexisting resistant clones will emerge and proliferate after therapeutic selection that targets sensitive clones. Herein, the authors propose that quantitative image analytics, known as ""radiomics,"" can be used to quantify and characterize this heterogeneity. Virtually every patient with cancer is imaged radiologically. Radiomics is predicated on the beliefs that these images reflect underlying pathophysiologies, and that they can be converted into mineable data for improved diagnosis, prognosis, prediction, and therapy monitoring. In the last decade, the radiomics of cancer has grown from a few laboratories to a worldwide enterprise. During this growth, radiomics has established a convention, wherein a large set of annotated image features (1-2000 features) are extracted from segmented regions of interest and used to build classifier models to separate individual patients into their appropriate class (eg, indolent vs aggressive disease). An extension of this conventional radiomics is the application of ""deep learning,"" wherein convolutional neural networks can be used to detect the most informative regions and features without human intervention. A further extension of radiomics involves automatically segmenting informative subregions (""habitats"") within tumors, which can be linked to underlying tumor pathophysiology. The goal of the radiomics enterprise is to provide informed decision support for the practice of precision oncology."
30382605,7.0,A Machine Learning Approach to Predicting Need for Hospitalization for Pediatric Asthma Exacerbation at the Time of Emergency Department Triage,2018 Dec;25(12):1463-1470.,"Objectives:                    Pediatric asthma is a leading cause of emergency department (ED) utilization and hospitalization. Earlier identification of need for hospital-level care could triage patients more efficiently to high- or low-resource ED tracks. Existing tools to predict disposition for pediatric asthma use only clinical data, perform best several hours into the ED stay, and are static or score-based. Machine learning offers a population-specific, dynamic option that allows real-time integration of available nonclinical data at triage. Our objective was to compare the performance of four common machine learning approaches, incorporating clinical data available at the time of triage with information about weather, neighborhood characteristics, and community viral load for early prediction of the need for hospital-level care in pediatric asthma.              Methods:                    Retrospective analysis of patients ages 2 to 18 years seen at two urban pediatric EDs with asthma exacerbation over 4 years. Asthma exacerbation was defined as receiving both albuterol and systemic corticosteroids. We included patient features, measures of illness severity available in triage, weather features, and Centers for Disease Control and Prevention influenza patterns. We tested four models: decision trees, LASSO logistic regression, random forests, and gradient boosting machines. For each model, 80% of the data set was used for training and 20% was used to validate the models. The area under the receiver operating characteristic (AUC) curve was calculated for each model.              Results:                    There were 29,392 patients included in the analyses: mean (±SD) age of 7.0 (±4.2) years, 42% female, 77% non-Hispanic black, and 76% public insurance. The AUCs for each model were: decision tree 0.72 (95% confidence interval [CI] = 0.66-0.77), logistic regression 0.83 (95% CI = 0.82-0.83), random forests 0.82 (95% CI = 0.81-0.83), and gradient boosting machines 0.84 (95% CI = 0.83-0.85). In the lowest decile of risk, only 3% of patients required hospitalization; in the highest decile this rate was 100%. After patient vital signs and acuity, age and weight, followed by socioeconomic status (SES) and weather-related features, were the most important for predicting hospitalization.              Conclusions:                    Three of the four machine learning models performed well with decision trees preforming the worst. The gradient boosting machines model demonstrated a slight advantage over other approaches at predicting need for hospital-level care at the time of triage in pediatric patients presenting with asthma exacerbation. The addition of weight, SES, and weather data improved the performance of this model."
30381431,10.0,Latent Factors and Dynamics in Motor Cortex and Their Application to Brain-Machine Interfaces,2018 Oct 31;38(44):9390-9401.,"In the 1960s, Evarts first recorded the activity of single neurons in motor cortex of behaving monkeys (Evarts, 1968). In the 50 years since, great effort has been devoted to understanding how single neuron activity relates to movement. Yet these single neurons exist within a vast network, the nature of which has been largely inaccessible. With advances in recording technologies, algorithms, and computational power, the ability to study these networks is increasing exponentially. Recent experimental results suggest that the dynamical properties of these networks are critical to movement planning and execution. Here we discuss this dynamical systems perspective and how it is reshaping our understanding of the motor cortices. Following an overview of key studies in motor cortex, we discuss techniques to uncover the ""latent factors"" underlying observed neural population activity. Finally, we discuss efforts to use these factors to improve the performance of brain-machine interfaces, promising to make these findings broadly relevant to neuroengineering as well as systems neuroscience."
30381421,41.0,Genome-Based Prediction of Bacterial Antibiotic Resistance,2019 Feb 27;57(3):e01405-18.,"Clinical microbiology has long relied on growing bacteria in culture to determine antimicrobial susceptibility profiles, but the use of whole-genome sequencing for antibiotic susceptibility testing (WGS-AST) is now a powerful alternative. This review discusses the technologies that made this possible and presents results from recent studies to predict resistance based on genome sequences. We examine differences between calling antibiotic resistance profiles by the simple presence or absence of previously known genes and single-nucleotide polymorphisms (SNPs) against approaches that deploy machine learning and statistical models. Often, the limitations to genome-based prediction arise from limitations of accuracy of culture-based AST in addition to an incomplete knowledge of the genetic basis of resistance. However, we need to maintain phenotypic testing even as genome-based prediction becomes more widespread to ensure that the results do not diverge over time. We argue that standardization of WGS-AST by challenge with consistently phenotyped strain sets of defined genetic diversity is necessary to compare the efficacy of methods of prediction of antibiotic resistance based on genome sequences."
33500999,,Survey of Image Processing Techniques for Brain Pathology Diagnosis: Challenges and Opportunities,2018 Nov 2;5:120.,"In recent years, a number of new products introduced to the global market combine intelligent robotics, artificial intelligence and smart interfaces to provide powerful tools to support professional decision making. However, while brain disease diagnosis from the brain scan images is supported by imaging robotics, the data analysis to form a medical diagnosis is performed solely by highly trained medical professionals. Recent advances in medical imaging techniques, artificial intelligence, machine learning and computer vision present new opportunities to build intelligent decision support tools to aid the diagnostic process, increase the disease detection accuracy, reduce error, automate the monitoring of patient's recovery, and discover new knowledge about the disease cause and its treatment. This article introduces the topic of medical diagnosis of brain diseases from the MRI based images. We describe existing, multi-modal imaging techniques of the brain's soft tissue and describe in detail how are the resulting images are analyzed by a radiologist to form a diagnosis. Several comparisons between the best results of classifying natural scenes and medical image analysis illustrate the challenges of applying existing image processing techniques to the medical image analysis domain. The survey of medical image processing methods also identified several knowledge gaps, the need for automation of image processing analysis, and the identification of the brain structures in the medical images that differentiate healthy tissue from a pathology. This survey is grounded in the cases of brain tumor analysis and the traumatic brain injury diagnoses, as these two case studies illustrate the vastly different approaches needed to define, extract, and synthesize meaningful information from multiple MRI image sets for a diagnosis. Finally, the article summarizes artificial intelligence frameworks that are built as multi-stage, hybrid, hierarchical information processing work-flows and the benefits of applying these models for medical diagnosis to build intelligent physician's aids with knowledge transparency, expert knowledge embedding, and increased analytical quality."
30379703,5.0,Neurotrauma as a big-data problem,2018 Dec;31(6):702-708.,"Purpose of review:                    The field of neurotrauma research faces a reproducibility crisis. In response, research leaders in traumatic brain injury (TBI) and spinal cord injury (SCI) are leveraging data curation and analytics methods to encourage transparency, and improve the rigor and reproducibility. Here we review the current challenges and opportunities that come from efforts to transform neurotrauma's big data to knowledge.              Recent findings:                    Three parallel movements are driving data-driven-discovery in neurotrauma. First, large multicenter consortia are collecting large quantities of neurotrauma data, refining common data elements (CDEs) that can be used across studies. Investigators are now testing the validity of CDEs in diverse research settings. Second, data sharing initiatives are working to make neurotrauma data findable, accessible, interoperable, and reusable (FAIR). These efforts are reflected by recent open data repository projects for preclinical and clinical neurotrauma. Third, machine learning analytics are allowing researchers to uncover novel data-driven-hypotheses and test new therapeutics in multidimensional outcome space.              Summary:                    We are on the threshold of a new era in data collection, curation, and analysis. The next phase of big data in neurotrauma research will require responsible data stewardship, a culture of data-sharing, and the illumination of 'dark data'."
30378494,28.0,Recent Advances in Machine Learning Methods for Predicting Heat Shock Proteins,2019;20(3):224-228.,"Background:                    As molecular chaperones, Heat Shock Proteins (HSPs) not only play key roles in protein folding and maintaining protein stabilities, but are also linked with multiple kinds of diseases. Therefore, HSPs have been regarded as the focus of drug design. Since HSPs from different families play distinct functions, accurately classifying the families of HSPs is the key step to clearly understand their biological functions. In contrast to laborintensive and cost-ineffective experimental methods, computational classification of HSP families has emerged to be an alternative approach.              Methods:                    We reviewed the paper that described the existing datasets of HSPs and the representative computational approaches developed for the identification and classification of HSPs.              Results:                    The two benchmark datasets of HSPs, namely HSPIR and sHSPdb were introduced, which provided invaluable resources for computationally identifying HSPs. The gold standard dataset and sequence encoding schemes for building computational methods of classifying HSPs were also introduced. The three representative web-servers for identifying HSPs and their families were described.              Conclusion:                    The existing machine learning methods for identifying the different families of HSPs indeed yielded quite encouraging results and did play a role in promoting the research on HSPs. However, the number of HSPs with known structures is very limited. Therefore, determining the structure of the HSPs is also urgent, which will be helpful in revealing their functions."
30378482,2.0,Advanced in Silico Methods for the Development of Anti- Leishmaniasis and Anti-Trypanosomiasis Agents,2020;27(5):697-718.,"Leishmaniasis and trypanosomiasis occur primarily in undeveloped countries and account for millions of deaths and disability-adjusted life years. Limited therapeutic options, high toxicity of chemotherapeutic drugs and the emergence of drug resistance associated with these diseases demand urgent development of novel therapeutic agents for the treatment of these dreadful diseases. In the last decades, different in silico methods have been successfully implemented for supporting the lengthy and expensive drug discovery process. In the current review, we discuss recent advances pertaining to in silico analyses towards lead identification, lead modification and target identification of antileishmaniasis and anti-trypanosomiasis agents. We describe recent applications of some important in silico approaches, such as 2D-QSAR, 3D-QSAR, pharmacophore mapping, molecular docking, and so forth, with the aim of understanding the utility of these techniques for the design of novel therapeutic anti-parasitic agents. This review focuses on: (a) advanced computational drug design options; (b) diverse methodologies - e.g.: use of machine learning tools, software solutions, and web-platforms; (c) recent applications and advances in the last five years; (d) experimental validations of in silico predictions; (e) virtual screening tools; and (f) rationale or justification for the selection of these in silico methods."
30378077,,Computational Methods for Subtyping of Tumors and Their Applications for Deciphering Tumor Heterogeneity,2019;1878:193-207.,"With the rapid development of deep sequencing technologies, many programs are generating multi-platform genomic profiles (e.g., somatic mutation, DNA methylation, and gene expression) for a large number of tumors. This activity has provided unique opportunities and challenges to stratify tumors and decipher tumor heterogeneity. In this chapter, we summarize several computational methods to address the challenge of tumor stratification with different types of genomic data. We further introduce their applications in emerging large-scale genomic data to show their effectiveness in deciphering tumor heterogeneity and clinical relevance."
30378021,2.0,Prediction of Peroxisomal Matrix Proteins in Plants,2018;89:125-138.,"Our knowledge of the proteome of plant peroxisomes is far from being complete, and the functional complexity and plasticity of this cell organelle are amazingly high particularly in plants, as exemplified by the model species Arabidopsis thaliana. Plant-specific peroxisome functions that have been uncovered only recently include, for instance, the participation of peroxisomes in phylloquinone and biotin biosynthesis. Experimental proteome studies have been proved very successful in defining the proteome of Arabidopsis peroxisomes but this approach also faces significant challenges and limitations. Complementary to experimental approaches, computational methods have emerged as important powerful tools to define the proteome of soluble matrix proteins of plant peroxisomes. Compared to other cell organelles such as mitochondria, plastids and the ER, the simultaneous operation of two major import pathways for soluble proteins in peroxisomes is rather atypical. Novel machine learning prediction approaches have been developed for peroxisome targeting signals type 1 (PTS1) and revealed high sensitivity and specificity, as validated by in vivo subcellular targeting analyses in diverse transient plant expression systems. Accordingly, the algorithms allow the correct prediction of many novel peroxisome-targeted proteins from plant genome sequences and the discovery of additional organelle functions. In contrast, the prediction of PTS2 proteins largely remains restricted to genome searches by conserved patterns contrary to more advanced machine learning methods. Here, we summarize and discuss the capabilities and accuracies of available prediction algorithms for PTS1 and PTS2 carrying proteins."
30375164,3.0,Multiscale Modeling of Silk and Silk-Based Biomaterials-A Review,2019 Mar;19(3):e1800253.,"Silk embodies outstanding material properties and biologically relevant functions achieved through a delicate hierarchical structure. It can be used to create high-performance, multifunctional, and biocompatible materials through mild processes and careful rational material designs. To achieve this goal, computational modeling has proven to be a powerful platform to unravel the causes of the excellent mechanical properties of silk, to predict the properties of the biomaterials derived thereof, and to assist in devising new manufacturing strategies. Fine-scale modeling has been done mainly through all-atom and coarse-grained molecular dynamics simulations, which offer a bottom-up description of silk. In this work, a selection of relevant contributions of computational modeling is reviewed to understand the properties of natural silk, and to the design of silk-based materials, especially combined with experimental methods. Future research directions are also pointed out, including approaches such as 3D printing and machine learning, that may enable a high throughput design and manufacturing of silk-based biomaterials."
