pmid,citations,title,date,text
31362904,,"If machines can learn, who needs scientists?",2019 Sep;306:162-166.,"Machine learning has been used in NMR in for decades, but recent developments signal explosive growth is on the horizon. An obstacle to the application of machine learning in NMR is the relative paucity of available training data, despite the existence of numerous public NMR data repositories. Other challenges include the problem of interpreting the results of a machine learning algorithm, and incorporating machine learning into hypothesis-driven research. This perspective imagines the potential of machine learning in NMR and speculates on possible approaches to the hurdles."
31362571,5.0,Probing the 3D architecture of the plant nucleus with microscopy approaches: challenges and solutions,2019 Dec;10(1):181-212.,"The eukaryotic cell nucleus is a central organelle whose architecture determines genome function at multiple levels. Deciphering nuclear organizing principles influencing cellular responses and identity is a timely challenge. Despite many similarities between plant and animal nuclei, plant nuclei present intriguing specificities. Complementary to molecular and biochemical approaches, 3D microscopy is indispensable for resolving nuclear architecture. However, novel solutions are required for capturing cell-specific, sub-nuclear and dynamic processes. We provide a pointer for utilising high-to-super-resolution microscopy and image processing to probe plant nuclear architecture in 3D at the best possible spatial and temporal resolution and at quantitative and cell-specific levels. High-end imaging and image-processing solutions allow the community now to transcend conventional practices and benefit from continuously improving approaches. These promise to deliver a comprehensive, 3D view of plant nuclear architecture and to capture spatial dynamics of the nuclear compartment in relation to cellular states and responses. Abbreviations: 3D and 4D: Three and Four dimensional; AI: Artificial Intelligence; ant: antipodal nuclei (ant); CLSM: Confocal Laser Scanning Microscopy; CTs: Chromosome Territories; DL: Deep Learning; DLIm: Dynamic Live Imaging; ecn: egg nucleus; FACS: Fluorescence-Activated Cell Sorting; FISH: Fluorescent In Situ Hybridization; FP: Fluorescent Proteins (GFP, RFP, CFP, YFP, mCherry); FRAP: Fluorescence Recovery After Photobleaching; GPU: Graphics Processing Unit; KEEs: KNOT Engaged Elements; INTACT: Isolation of Nuclei TAgged in specific Cell Types; LADs: Lamin-Associated Domains; ML: Machine Learning; NA: Numerical Aperture; NADs: Nucleolar Associated Domains; PALM: Photo-Activated Localization Microscopy; Pixel: Picture element; pn: polar nuclei; PSF: Point Spread Function; RHF: Relative Heterochromatin Fraction; SIM: Structured Illumination Microscopy; SLIm: Static Live Imaging; SMC: Spore Mother Cell; SNR: Signal to Noise Ratio; SRM: Super-Resolution Microscopy; STED: STimulated Emission Depletion; STORM: STochastic Optical Reconstruction Microscopy; syn: synergid nuclei; TADs: Topologically Associating Domains; Voxel: Volumetric pixel."
31362251,6.0,The effect of short-term exposure to the natural environment on depressive mood: A systematic review and meta-analysis,2019 Oct;177:108606.,"Background:                    Research suggests that exposure to the natural environment can improve mood, however, current reviews are limited in scope and there is little understanding of moderators.              Objective:                    To conduct a comprehensive systematic review and meta-analysis of the evidence for the effect of short-term exposure to the natural environment on depressive mood.              Methods:                    Five databases were systematically searched for relevant studies published up to March 2018. Risk of bias was evaluated using the Cochrane Risk of Bias (ROB) tool 1.0 and the Risk of Bias in Non-Randomised Studies of Interventions (ROBINS-I) tool where appropriate. The Grades of Recommendation, Assessment, Development, and Evaluation (GRADE) approach was used to assess the quality of evidence overall. A random-effects meta-analysis was performed. 20 potential moderators of the effect size were coded and the machine learning-based MetaForest algorithm was used to identify relevant moderators. These were then entered into a meta-regression.              Results:                    33 studies met the inclusion criteria. Effect sizes ranged from -2.30 to 0.84, with an unweighted mean effect size of Mg=-0.29,SD=0.60. However, there was significant residual heterogeneity between studies and risk of bias was high. Type of natural environment, type of built environment, gender mix of the sample, and region of study origin, among others, were identified as relevant moderators but were not significant when entered in a meta-regression. The quality of evidence was rated very low to low. An assessment of publication bias was inconclusive.              Conclusions:                    A small effect was found for reduction in depressive mood following exposure to the natural environment. However, the high risk of bias and low quality of studies limits confidence in the results. The variation in effect size also remains largely unexplained. It is recommended that future studies make use of reporting guidelines and aim to reduce the potential for bias where possible."
31355445,20.0,"Computational pathology definitions, best practices, and recommendations for regulatory guidance: a white paper from the Digital Pathology Association",2019 Nov;249(3):286-294.,"In this white paper, experts from the Digital Pathology Association (DPA) define terminology and concepts in the emerging field of computational pathology, with a focus on its application to histology images analyzed together with their associated patient data to extract information. This review offers a historical perspective and describes the potential clinical benefits from research and applications in this field, as well as significant obstacles to adoption. Best practices for implementing computational pathology workflows are presented. These include infrastructure considerations, acquisition of training data, quality assessments, as well as regulatory, ethical, and cyber-security concerns. Recommendations are provided for regulators, vendors, and computational pathology practitioners in order to facilitate progress in the field. © 2019 The Authors. The Journal of Pathology published by John Wiley & Sons Ltd on behalf of Pathological Society of Great Britain and Ireland."
31354718,4.0,Computational Methodologies for the in vitro and in situ Quantification of Neutrophil Extracellular Traps,2019 Jul 10;10:1562.,"Neutrophil extracellular traps (NETs) are a neutrophil defensive mechanism where chromatin is expelled together with antimicrobial proteins in response to a number of stimuli. Even though beneficial in many cases, their dysfunction has been implicated in many diseases, such as rheumatoid arthritis and cancer. Accurate quantification of NETs is of utmost importance for correctly studying their role in various diseases, especially when considering them as therapeutic targets. Unfortunately, NET quantification has a number of limitations. However, recent developments in computational methodologies for quantifying NETs have vastly improved the ability to study NETs. Methods range from using ImageJ to user friendly applications and to more sophisticated machine-learning approaches. These various methods are reviewed and discussed in this review."
31354276,5.0,Machine learning techniques in a structural and functional MRI diagnostic approach in schizophrenia: a systematic review,2019 Jun 19;15:1605-1627.,"Background:                    Diagnosis of schizophrenia (SCZ) is made exclusively clinically, since specific biomarkers that can predict the disease accurately remain unknown. Machine learning (ML) represents a promising approach that could support clinicians in the diagnosis of mental disorders.              Objectives:                    A systematic review, according to the PRISMA statement, was conducted to evaluate its accuracy to distinguish SCZ patients from healthy controls.              Methods:                    We systematically searched PubMed, Embase, MEDLINE, PsychINFO and the Cochrane Library through December 2018 using generic terms for ML techniques and SCZ without language or time restriction. Thirty-five studies were included in this review: eight of them used structural neuroimaging, twenty-six used functional neuroimaging and one both, with a minimum accuracy >60% (most of them 75-90%). Sensitivity, Specificity and accuracy were extracted from each publication or obtained directly from authors.              Results:                    Support vector machine, the most frequent technique, if associated with other ML techniques achieved accuracy close to 100%. The prefrontal and temporal cortices appeared to be the most useful brain regions for the diagnosis of SCZ. ML analysis can efficiently detect significantly altered brain connectivity in patients with SCZ (eg, default mode network, visual network, sensorimotor network, frontoparietal network and salience network).              Conclusion:                    The greater accuracy demonstrated by these predictive models and the new models resulting from the integration of multiple ML techniques will be increasingly decisive for early diagnosis and evaluation of the treatment response and to establish the prognosis of patients with SCZ. To achieve a real benefit for patients, the future challenge is to reach an accurate diagnosis not only through clinical evaluation but also with the aid of ML algorithms."
31353422,,Artificial Intelligence in Reproductive Urology,2019 Jul 29;20(9):52.,"Purpose of review:                    The promise of artificial intelligence (AI) in medicine has been widely theorized over the past couple of decades. It has only been with technological advances over the past few years that physicians and computer scientists have started discovering its true clinical potential. Reproductive urology is a sub-discipline that AI could be of great contribution, as current predictive models and subjectivity within the field have several limitations. We review the literature to summarize recent AI applications in reproductive urology.              Recent findings:                    Early AI applications in reproductive urology focused on predicting semen parameters based on questionnaires that identify potential environmental factors and/or lifestyle habits impacting male fertility. AI has shown success in predicting the patient subpopulation most likely to need a genetic workup for azoospermia. With recent advances in image processing, automated sperm detection is a reality. Semen analyses, once a laboratory-only diagnostic test, have moved into health consumer homes with the advent of AI. AI's prospects in medicine are considerable and there is strong potential for AI within reproductive urology. Research in identifying the factors that can affect reproductive success either naturally or with assisted reproduction is of paramount importance to move the field forward."
31352462,1.0,New Technologies for Outcome Measures in Retinal Disease: Review from the European Vision Institute Special Interest Focus Group,2020;63(2):77-87.,"Novel diagnostic tools to measure retinal function and structure are rapidly being developed and introduced into clinical use. Opportunities exist to use these informative and robust measures as endpoints for clinical trials to determine efficacy and to monitor safety of therapeutic interventions. In order to inform researchers and clinician-scientists about these new diagnostic tools, a workshop was organized by the European Vision Institute. Invited speakers highlighted the recent advances in state-of-the-art technologies for outcome measures in the field of retina. This review highlights the workshop's presentations in the context of published literature."
31351213,5.0,Artificial intelligence for assisting diagnostics and assessment of Parkinson's disease-A review,2019 Sep;184:105442.,"Artificial intelligence, specifically machine learning, has found numerous applications in computer-aided diagnostics, monitoring and management of neurodegenerative movement disorders of parkinsonian type. These tasks are not trivial due to high inter-subject variability and similarity of clinical presentations of different neurodegenerative disorders in the early stages. This paper aims to give a comprehensive, high-level overview of applications of artificial intelligence through machine learning algorithms in kinematic analysis of movement disorders, specifically Parkinson's disease (PD). We surveyed papers published between January 2007 and January 2019, within online databases, including PubMed and Science Direct, with a focus on the most recently published studies. The search encompassed papers dealing with the implementation of machine learning algorithms for diagnosis and assessment of PD using data describing motion of upper and lower extremities. This systematic review presents an overview of 48 relevant studies published in the abovementioned period, which investigate the use of artificial intelligence for diagnostics, therapy assessment and progress prediction in PD based on body kinematics. Different machine learning algorithms showed promising results, particularly for early PD diagnostics. The investigated publications demonstrated the potentials of collecting data from affordable and globally available devices. However, to fully exploit artificial intelligence technologies in the future, more widespread collaboration is advised among medical institutions, clinicians and researchers, to facilitate aligning of data collection protocols, sharing and merging of data sets."
31350037,5.0,Technology approaches to digital health literacy,2019 Oct 15;293:294-296.,"Digital health literacy is an extension of health literacy and uses the same operational definition, but in the context of technology. Technology solutions have the potential to both promote health literacy or be a barrier. To be effective, health technology solutions should go beyond building literacy and numeracy skills to functional and critical skills, such as navigating the healthcare system, communication with healthcare providers, and shared decision making. New and emerging technologies are highlighted: AI/machine learning, voice first, remote patient monitoring, wearables, and apps and web sites. Health technology represents enormous promise in the building of digital health literacy skills and improved health outcomes in patients with cardiovascular and other chronic conditions. This is a promise, however, that is yet to be fulfilled. TOPICS: Hypertension, Rehabilitation, Metabolic Syndrome, Health Policy, Risk Factor."
31349617,3.0,Computer Methods for Automatic Locomotion and Gesture Tracking in Mice and Small Animals for Neuroscience Applications: A Survey,2019 Jul 25;19(15):3274.,"Neuroscience has traditionally relied on manually observing laboratory animals in controlled environments. Researchers usually record animals behaving freely or in a restrained manner and then annotate the data manually. The manual annotation is not desirable for three reasons; (i) it is time-consuming, (ii) it is prone to human errors, and (iii) no two human annotators will 100% agree on annotation, therefore, it is not reproducible. Consequently, automated annotation for such data has gained traction because it is efficient and replicable. Usually, the automatic annotation of neuroscience data relies on computer vision and machine learning techniques. In this article, we have covered most of the approaches taken by researchers for locomotion and gesture tracking of specific laboratory animals, i.e. rodents. We have divided these papers into categories based upon the hardware they use and the software approach they take. We have also summarized their strengths and weaknesses."
31348869,1.0,Artificial Intelligence in Drug Treatment,2020 Jan 6;60:353-369.,"The most common applications of artificial intelligence (AI) in drug treatment have to do with matching patients to their optimal drug or combination of drugs, predicting drug-target or drug-drug interactions, and optimizing treatment protocols. This review outlines some of the recently developed AI methods aiding the drug treatment and administration process. Selection of the best drug(s) for a patient typically requires the integration of patient data, such as genetics or proteomics, with drug data, like compound chemical descriptors, to score the therapeutic efficacy of drugs. The prediction of drug interactions often relies on similarity metrics, assuming that drugs with similar structures or targets will have comparable behavior or may interfere with each other. Optimizing the dosage schedule for administration of drugs is performed using mathematical models to interpret pharmacokinetic and pharmacodynamic data. The recently developed and powerful models for each of these tasks are addressed, explained, and analyzed here."
31347226,7.0,Magnetic resonance fingerprinting review part 2: Technique and directions,2020 Apr;51(4):993-1007.,"Magnetic resonance fingerprinting (MRF) is a general framework to quantify multiple MR-sensitive tissue properties with a single acquisition. There have been numerous advances in MRF in the years since its inception. In this work we highlight some of the recent technical developments in MRF, focusing on sequence optimization, modifications for reconstruction and pattern matching, new methods for partial volume analysis, and applications of machine and deep learning. Level of Evidence: 2 Technical Efficacy: Stage 2 J. Magn. Reson. Imaging 2020;51:993-1007."
31344945,,Small Genomes and Big Data: Adaptation of Plastid Genomics to the High-Throughput Era,2019 Jul 24;9(8):299.,"Plastid genome sequences are becoming more readily available with the increase in high-throughput sequencing, and whole-organelle genetic data is available for algae and plants from across the diversity of photosynthetic eukaryotes. This has provided incredible opportunities for studying species which may not be amenable to in vivo study or genetic manipulation or may not yet have been cultured. Research into plastid genomes has pushed the limits of what can be deduced from genomic information, and in particular genomic information obtained from public databases. In this Review, we discuss how research into plastid genomes has benefitted enormously from the explosion of publicly available genome sequence. We describe two case studies in how using publicly available gene data has supported previously held hypotheses about plastid traits from lineage-restricted experiments across algal and plant diversity. We propose how this approach could be used across disciplines for inferring functional and biological characteristics from genomic approaches, including integration of new computational and bioinformatic approaches such as machine learning. We argue that the techniques developed to gain the maximum possible insight from plastid genomes can be applied across the eukaryotic tree of life."
31344655,2.0,Engineering approaches for characterizing soft tissue mechanical properties: A review,2019 Oct;69:127-140.,"From cancer diagnosis to detailed characterization of arterial wall biomechanics, the elastic property of tissues is widely studied as an early sign of disease onset. The fibrous structural features of tissues are a direct measure of its health and functionality. Alterations in the structural features of tissues are often manifested as local stiffening and are early signs for diagnosing a disease. These elastic properties are measured ex vivo in conventional mechanical testing regimes, however, the heterogeneous microstructure of tissues can be accurately resolved over relatively smaller length scales with enhanced spatial resolution using techniques such as micro-indentation, microelectromechanical (MEMS) based cantilever sensors and optical catheters which also facilitate in vivo assessment of mechanical properties. In this review, we describe several probing strategies (qualitative and quantitative) based on the spatial scale of mechanical assessment and also discuss the potential use of machine learning techniques to compute the mechanical properties of soft tissues. This work details state of the art advancement in probing strategies, associated challenges toward quantitative characterization of tissue biomechanics both from an engineering and clinical standpoint."
31344297,2.0,Quantitation of Femtomolar-Level Protein Biomarkers Using a Simple Microbubbling Digital Assay and Bright-Field Smartphone Imaging,2019 Sep 23;58(39):13922-13928.,"Quantitating ultra-low concentrations of protein biomarkers is critical for early disease diagnosis and treatment. However, most current point-of-care (POC) assays are limited in sensitivity. Herein, we introduce an ultra-sensitive and facile microbubbling assay for the quantification of protein biomarkers with a digital-readout method that requires only a smartphone camera. We used machine learning to develop a smartphone application for automated image analysis to facilitate accurate and robust counting. Using this method, post-prostatectomy surveillance of prostate specific antigen (PSA) can be achieved with a detection limit (LOD) of 2.1 fm (0.060 pg mL-1 ), and early pregnancy detection using βhCG can be achieved with a of 0.034 mIU mL-1 (2.84 pg mL-1 ). This work provides the proof-of-principle of the microbubbling assay with a digital readout as an ultra-sensitive technology with minimal requirement for power and accessories, facilitating future POC applications."
31344143,6.0,Bone age assessment with various machine learning techniques: A systematic literature review and meta-analysis,2019 Jul 25;14(7):e0220242.,"Background:                    The assessment of bone age and skeletal maturity and its comparison to chronological age is an important task in the medical environment for the diagnosis of pediatric endocrinology, orthodontics and orthopedic disorders, and legal environment in what concerns if an individual is a minor or not when there is a lack of documents. Being a time-consuming activity that can be prone to inter- and intra-rater variability, the use of methods which can automate it, like Machine Learning techniques, is of value.              Objective:                    The goal of this paper is to present the state of the art evidence, trends and gaps in the research related to bone age assessment studies that make use of Machine Learning techniques.              Method:                    A systematic literature review was carried out, starting with the writing of the protocol, followed by searches on three databases: Pubmed, Scopus and Web of Science to identify the relevant evidence related to bone age assessment using Machine Learning techniques. One round of backward snowballing was performed to find additional studies. A quality assessment was performed on the selected studies to check for bias and low quality studies, which were removed. Data was extracted from the included studies to build summary tables. Lastly, a meta-analysis was performed on the performances of the selected studies.              Results:                    26 studies constituted the final set of included studies. Most of them proposed automatic systems for bone age assessment and investigated methods for bone age assessment based on hand and wrist radiographs. The samples used in the studies were mostly comprehensive or bordered the age of 18, and the data origin was in most of cases from United States and West Europe. Few studies explored ethnic differences.              Conclusions:                    There is a clear focus of the research on bone age assessment methods based on radiographs whilst other types of medical imaging without radiation exposure (e.g. magnetic resonance imaging) are not much explored in the literature. Also, socioeconomic and other aspects that could influence in bone age were not addressed in the literature. Finally, studies that make use of more than one region of interest for bone age assessment are scarce."
