pmid,title,date,text,citations
30627231,Radiomics - the value of the numbers in present and future radiology,2018 Apr 24;83:e171-e174.,"Radiomics is a new concept that has been functioning in medicine for only a few years. This idea, created recently, relies on processing innumerable quantities of metadata acquired from every examination, followed by extraction thereof from relevant imaging examinations, such as computer tomography (CT), magnetic resonance imaging (MRI), or positron emission tomography (PET) images, by means of appropriate created algorithms. The extracted results have great potential and broad possibilities of application. Thanks to these we can verify efficiency of treatment, predict locations of metastases of tumours, correlate results with histopathological examinations, or define the type of cancer more precisely. In effect, we obtain more personalised treatment for each patient, which is extremely important and highly recommendable in the tests and applicable treatment therapies conducted nowadays. Radiomics is a non-invasive and high efficiency post-processing method. This article is intended to explain the idea of radiomics, the mechanisms of data acquisition, existing possibilities, and the challenges incurred by radiologists and physicians at the stage of making diagnosis or conducting treatment.",1.0
30622070,Low-calorie sweeteners and health outcomes: A demonstration of rapid evidence mapping (rEM),2019 Feb;123:451-458.,"Background:                    ""Evidence Mapping"" is an emerging tool that is increasingly being used to systematically identify, review, organize, quantify, and summarize the literature. It can be used as an effective method for identifying well-studied topic areas relevant to a broad research question along with any important literature gaps. However, because the procedure can be significantly resource-intensive, approaches that can increase the speed and reproducibility of evidence mapping are in great demand.              Methods:                    We propose an alternative process called ""rapid Evidence Mapping"" (rEM) to map the scientific evidence in a time-efficient manner, while still utilizing rigorous, transparent and explicit methodological approaches. To illustrate its application, we have conducted a proof-of-concept case study on the topic of low-calorie sweeteners (LCS) with respect to human dietary exposures and health outcomes. During this process, we developed and made publicly available our study protocol, established a PECO (Participants, Exposure, Comparator, and Outcomes) statement, searched the literature, screened titles and abstracts to identify potentially relevant studies, and applied semi-automated machine learning approaches to tag and categorize the included articles. We created various visualizations including bubble plots and frequency tables to map the evidence and research gaps according to comparison type, population baseline health status, outcome group, and study sample size. We compared our results with a traditional evidence mapping of the same topic published in 2016 (Wang et al., 2016).              Results:                    We conducted an rEM of LCS, for which we identified 8122 records from a PubMed search (January 1, 1946-May 1, 2014) and then utilized machine learning (SWIFT-Active Screener) to prioritize relevant records. After screening 2267 (28%) of the total set of titles and abstracts to achieve 95% estimated recall, we ultimately included 297 relevant studies. Overall, our findings corroborated those of Wang et al. (2016) and identified that most studies were acute or short-term in healthy individuals, and studied the outcomes of appetite, energy sensing and body weight. We also identified a lack of studies assessing appetite and dietary intake related outcomes in people with diabetes. The rEM approach required approximately 100 person-hours conducted over 7 calendar months.              Conclusion:                    Rapid Evidence Mapping is an expeditious approach based on rigorous methodology that can be used to quickly summarize the available body of evidence relevant to a research question, identify gaps in the literature to inform future research, and contextualize the design of a systematic review within the broader scientific literature, significantly reducing human effort while yielding results comparable to those from traditional methods. The potential time savings of this approach in comparison to the traditional evidence mapping process make it a potentially powerful tool for rapidly translating knowledge to inform science-based decision-making.",3.0
30621954,New Concepts in Sudden Cardiac Arrest to Address an Intractable Epidemic: JACC State-of-the-Art Review,2019 Jan 8;73(1):70-88.,"Sudden cardiac arrest (SCA) is one of the largest causes of mortality globally, with an out-of-hospital survival below 10% despite intense research. This document outlines challenges in addressing the epidemic of SCA, along the framework of respond, understand and predict, and prevent. Response could be improved by technology-assisted orchestration of community responder systems, access to automated external defibrillators, and innovations to match resuscitation resources to victims in place and time. Efforts to understand and predict SCA may be enhanced by refining taxonomy along phenotypical and pathophysiological ""axes of risk,"" extending beyond cardiovascular pathology to identify less heterogeneous cohorts, facilitated by open-data platforms and analytics including machine learning to integrate discoveries across disciplines. Prevention of SCA must integrate these concepts, recognizing that all members of society are stakeholders. Ultimately, solutions to the public health challenge of SCA will require greater awareness, societal debate and focused public policy.",5.0
30621101,An Appraisal of Lung Nodules Automatic Classification Algorithms for CT Images,2019 Jan 7;19(1):194.,"Lung cancer is one of the most deadly diseases around the world representing about 26% of all cancers in 2017. The five-year cure rate is only 18% despite great progress in recent diagnosis and treatment. Before diagnosis, lung nodule classification is a key step, especially since automatic classification can help clinicians by providing a valuable opinion. Modern computer vision and machine learning technologies allow very fast and reliable CT image classification. This research area has become very hot for its high efficiency and labor saving. The paper aims to draw a systematic review of the state of the art of automatic classification of lung nodules. This research paper covers published works selected from the Web of Science, IEEEXplore, and DBLP databases up to June 2018. Each paper is critically reviewed based on objective, methodology, research dataset, and performance evaluation. Mainstream algorithms are conveyed and generic structures are summarized. Our work reveals that lung nodule classification based on deep learning becomes dominant for its excellent performance. It is concluded that the consistency of the research objective and integration of data deserves more attention. Moreover, collaborative works among developers, clinicians, and other parties should be strengthened.",6.0
30620934,Electronic nose: a non-invasive technology for breath analysis of diabetes and lung cancer patients,2019 Mar 6;13(2):024001.,"In human exhaled breath, more than 3000 volatile organic compounds (VOCs) are found, which are directly or indirectly related to internal biochemical processes in the body. Electronic noses (E-noses) could play a potential role in screening/analyzing various respiratory and systemic diseases by studying breath signatures. An E-nose integrates a sensor array and an artificial neural network that responds to specific patterns of VOCs, and thus can act as a non-invasive technology for disease monitoring. The gold standard blood glucose monitoring test for diabetes diagnostics is invasive and highly uncomfortable. This contributes to the massive need for technologies which are non-invasive and can be used as an alternative to blood measurements for glucose detection. While lung cancer is one of the deadliest cancers with the highest death rate and an extremely high yearly global burden, the conventional diagnosis means, such as sputum cytology, chest radiography, or computed tomography, do not support wide-range population screening. A few standard non-invasive techniques, such as mass spectrometry and gas chromatography, are expensive, non-portable, and require skilled personnel for operation and are again not suitable for large-scale screening. Breath contains markers for both diabetes and lung cancer along with markers for several diseases and thus, a non-invasive technique such as the E-nose would greatly improve analysis procedures over existing invasive methods. This review shows the state-of-the-art technologies for VOC detection and machine learning approaches for two clinical models: diabetes and lung cancer detection.",15.0
30619452,Recent Advances on the Machine Learning Methods in Identifying DNA Replication Origins in Eukaryotic Genomics,2018 Dec 10;9:613.,"The initiate site of DNA replication is called origins of replication (ORI) which is regulated by a set of regulatory proteins and plays important roles in the basic biochemical process during cell growth and division in all living organisms. Therefore, the study of ORIs is essential for understanding the cell-division cycle and gene expression regulation so that scholars can develop a new strategy against genetic diseases by using the knowledge of DNA replication. Thus, the accurate identification of ORIs will provide key clues for DNA replication research and clinical medicine. Although, the conventional experiments could provide accurate results, they are time-consuming and cost ineffective. On the contrary, bioinformatics-based methods can overcome these shortcomings. Especially, with the emergence of DNA sequences in the post-genomic era, it is highly expected to develop high throughput tools to identify ORIs based on sequence information. In this review, we will summarize the current progress in computational prediction of eukaryotic ORIs including the collection of benchmark dataset, the application of machine learning-based techniques, the results obtained by these methods, and the construction of web servers. Finally, we gave the future perspectives on ORIs prediction. The review provided readers with a whole background of ORIs prediction based on machine learning methods, which will be helpful for researchers to study DNA replication in-depth and drug therapy of genetic defect.",2.0
30619024,Monitoring Motor Symptoms During Activities of Daily Living in Individuals With Parkinson's Disease,2018 Dec 12;9:1036.,"This literature review addressed wearable sensor systems to monitor motor symptoms in individuals with Parkinson's disease (PD) during activities of daily living (ADLs). Specifically, progress in monitoring tremor, freezing of gait, dyskinesia, bradykinesia, and hypokinesia was reviewed. Twenty-seven studies were found that met the criteria of measuring symptoms in a home or home-like setting, with some studies examining multiple motor disorders. Accelerometers, gyroscopes, and electromyography sensors were included, with some studies using more than one type of sensor. Five studies measured tremor, five studies examined bradykinesia or hypokinesia, thirteen studies included devices to measure dyskinesia or motor fluctuations, and ten studies measured akinesia or freezing of gait. Current sensor technology can detect the presence and severity of each of these symptoms; however, most systems require sensors on multiple body parts, which is challenging for remote or ecologically valid observation. Different symptoms are detected by different sensor placement, suggesting that the goal of detecting all symptoms with a reduced set of sensors may not be achievable. For the goal of monitoring motor symptoms during ADLs in a home setting, the measurement system should be simple to use, unobtrusive to the wearer and easy for an individual with PD to put on and take off. Machine learning algorithms such as neural networks appear to be the most promising way to detect symptoms using a small number of sensors. More work should be done validating the systems during unscripted and unconstrained ADLs rather than in scripted motions.",15.0
30617331,Privacy in the age of medical big data,2019 Jan;25(1):37-43.,"Big data has become the ubiquitous watch word of medical innovation. The rapid development of machine-learning techniques and artificial intelligence in particular has promised to revolutionize medical practice from the allocation of resources to the diagnosis of complex diseases. But with big data comes big risks and challenges, among them significant questions about patient privacy. Here, we outline the legal and ethical challenges big data brings to patient privacy. We discuss, among other topics, how best to conceive of health privacy; the importance of equity, consent, and patient governance in data collection; discrimination in data uses; and how to handle data breaches. We close by sketching possible ways forward for the regulatory system.",41.0
30616329,Application of machine learning in rheumatic disease research,2019 Jul;34(4):708-722.,"Over the past decade, there has been a paradigm shift in how clinical data are collected, processed and utilized. Machine learning and artificial intelligence, fueled by breakthroughs in high-performance computing, data availability and algorithmic innovations, are paving the way to effective analyses of large, multi-dimensional collections of patient histories, laboratory results, treatments, and outcomes. In the new era of machine learning and predictive analytics, the impact on clinical decision-making in all clinical areas, including rheumatology, will be unprecedented. Here we provide a critical review of the machine-learning methods currently used in the analysis of clinical data, the advantages and limitations of these methods, and how they can be leveraged within the field of rheumatology.",5.0
30614150,Automated techniques for blood vessels segmentation through fundus retinal images: A review,2019 Feb;82(2):153-170.,"Retina is the interior part of human's eye, has a vital role in vision. The digital image captured by fundus camera is very useful to analyze the abnormalities in retina especially in retinal blood vessels. To get information of blood vessels through fundus retinal image, a precise and accurate vessels segmentation image is required. This segmented blood vessel image is most beneficial to detect retinal diseases. Many automated techniques are widely used for retinal vessels segmentation which is a primary element of computerized diagnostic systems for retinal diseases. The automatic vessels segmentation may lead to more challenging task in the presence of lesions and abnormalities. This paper briefly describes the various publicly available retinal image databases and various machine learning techniques. State of the art exhibited that researchers have proposed several vessel segmentation methods based on supervised and supervised techniques and evaluated their results mostly on publicly datasets such as digital retinal images for vessel extraction and structured analysis of the retina. A comprehensive review of existing supervised and unsupervised vessel segmentation techniques or algorithms is presented which describes the philosophy of each algorithm. This review will be useful for readers in their future research.",1.0
30613284,"The theranostic promise for Neuroendocrine Tumors in the late 2010s - Where do we stand, where do we go?",2018 Nov 29;8(22):6088-6100.,"More than 25 years after the first peptide receptor radionuclide therapy (PRRT), the concept of somatostatin receptor (SSTR)-directed imaging and therapy for neuroendocrine tumors (NET) is seeing rapidly increasing use. To maximize the full potential of its theranostic promise, efforts in recent years have expanded recommendations in current guidelines and included the evaluation of novel theranostic radiotracers for imaging and treatment of NET. Moreover, the introduction of standardized reporting framework systems may harmonize PET reading, address pitfalls in interpreting SSTR-PET/CT scans and guide the treating physician in selecting PRRT candidates. Notably, the concept of PRRT has also been applied beyond oncology, e.g. for treatment of inflammatory conditions like sarcoidosis. Future perspectives may include the efficacy evaluation of PRRT compared to other common treatment options for NET, novel strategies for closer monitoring of potential side effects, the introduction of novel radiotracers with beneficial pharmacodynamic and kinetic properties or the use of supervised machine learning approaches for outcome prediction. This article reviews how the SSTR-directed theranostic concept is currently applied and also reflects on recent developments that hold promise for the future of theranostics in this context.",14.0
30610579,Precision medicine review: rare driver mutations and their biophysical classification,2019 Feb;11(1):5-19.,"How can biophysical principles help precision medicine identify rare driver mutations? A major tenet of pragmatic approaches to precision oncology and pharmacology is that driver mutations are very frequent. However, frequency is a statistical attribute, not a mechanistic one. Rare mutations can also act through the same mechanism, and as we discuss below, ""latent driver"" mutations may also follow the same route, with ""helper"" mutations. Here, we review how biophysics provides mechanistic guidelines that extend precision medicine. We outline principles and strategies, especially focusing on mutations that drive cancer. Biophysics has contributed profoundly to deciphering biological processes. However, driven by data science, precision medicine has skirted some of its major tenets. Data science embodies genomics, tissue- and cell-specific expression levels, making it capable of defining genome- and systems-wide molecular disease signatures. It classifies cancer driver genes/mutations and affected pathways, and its associated protein structural data guide drug discovery. Biophysics complements data science. It considers structures and their heterogeneous ensembles, explains how mutational variants can signal through distinct pathways, and how allo-network drugs can be harnessed. Biophysics clarifies how one mutation-frequent or rare-can affect multiple phenotypic traits by populating conformations that favor interactions with other network modules. It also suggests how to identify such mutations and their signaling consequences. Biophysics offers principles and strategies that can help precision medicine push the boundaries to transform our insight into biological processes and the practice of personalized medicine. By contrast, ""phenotypic drug discovery,"" which capitalizes on physiological cellular conditions and first-in-class drug discovery, may not capture the proper molecular variant. This is because variants of the same protein can express more than one phenotype, and a phenotype can be encoded by several variants.",13.0
30609719,"A Comprehensive Survey on Spectrum Sensing in Cognitive Radio Networks: Recent Advances, New Challenges, and Future Research Directions",2019 Jan 2;19(1):126.,"Cognitive radio technology has the potential to address the shortage of available radio spectrum by enabling dynamic spectrum access. Since its introduction, researchers have been working on enabling this innovative technology in managing the radio spectrum. As a result, this research field has been progressing at a rapid pace and significant advances have been made. To help researchers stay abreast of these advances, surveys and tutorial papers are strongly needed. Therefore, in this paper, we aimed to provide an in-depth survey on the most recent advances in spectrum sensing, covering its development from its inception to its current state and beyond. In addition, we highlight the efficiency and limitations of both narrowband and wideband spectrum sensing techniques as well as the challenges involved in their implementation. TV white spaces are also discussed in this paper as the first real application of cognitive radio. Last but by no means least, we discuss future research directions. This survey paper was designed in a way to help new researchers in the field to become familiar with the concepts of spectrum sensing, compressive sensing, and machine learning, all of which are the enabling technologies of the future networks, yet to help researchers further improve the efficiently of spectrum sensing.",13.0
30609102,Machine learning in suicide science: Applications and ethics,2019 May;37(3):214-222.,"For decades, our ability to predict suicide has remained at near-chance levels. Machine learning has recently emerged as a promising tool for advancing suicide science, particularly in the domain of suicide prediction. The present review provides an introduction to machine learning and its potential application to open questions in suicide research. Although only a few studies have implemented machine learning for suicide prediction, results to date indicate considerable improvement in accuracy and positive predictive value. Potential barriers to algorithm integration into clinical practice are discussed, as well as attendant ethical issues. Overall, machine learning approaches hold promise for accurate, scalable, and effective suicide risk detection; however, many critical questions and issues remain unexplored.",8.0
30599936,Interplay between food and gut microbiota in health and disease,2019 Jan;115:23-31.,"Numerous microorganisms colonize the human gastrointestinal tract playing pivotal roles in relation to digestion and absorption of dietary components. They biotransform food components and produce metabolites, which in combination with food components shape and modulate the host immune system and metabolic responses. Reciprocally, the diet modulates the composition and functional capacity of the gut microbiota, which subsequently influence host biochemical processes establishing a system of mutual interaction and inter-dependency. Macronutrients, fibers, as well as polyphenols and prebiotics are strong drivers shaping the composition of the gut microbiota. Especially, short-chain fatty acids produced from ingested fibers and tryptophan metabolites are key in modulating host immune responses. Since reciprocal interactions between diet, host, and microbiota are personal, understanding this complex network of interactions calls for novel use of large datasets and the implementation of machine learning algorithms and artificial intelligence. In this review, we aim to provide a base for future investigations of how interactions between food components and gut microbiota may influence or even determine human health and disease.",15.0
30599797,Cortico-limbic connectivity as a possible biomarker for bipolar disorder: where are we now?,2019 Feb;19(2):159-172.,"The fronto-limbic network has been suggested as a key circuitry in the pathophysiology and maintenance of bipolar disorder. In the past decade, a disrupted connectivity within prefrontal-limbic structures was identified as a promising candidate biomarker for the disorder. Areas Covered: In this review, the authors examine current literature in terms of the structural, functional and effective connectivity in bipolar disorder, integrating recent findings of imaging genetics and machine learning. This paper profiles the current knowledge and identifies future perspectives to provide reliable and usable neuroimaging biomarkers for bipolar psychopathology in clinical practice. Expert Opinion: The replication and the translation of acquired knowledge into useful and usable tools represents one of the current greatest challenges in biomarker research applied to psychiatry.",2.0
30594648,RNA splicing analysis in genomic medicine,2019 Mar;108:61-71.,"High-throughput next-generation sequencing technologies have led to a rapid increase in the number of sequence variants identified in clinical practice via diagnostic genetic tests. Current bioinformatic analysis pipelines fail to take adequate account of the possible splicing effects of such variants, particularly where variants fall outwith canonical splice site sequences, and consequently the pathogenicity of such variants may often be missed. The regulation of splicing is highly complex and as a result, in silico prediction tools lack sufficient sensitivity and specificity for reliable use. Variants of all kinds can be linked to aberrant splicing in disease and the need for correct identification and diagnosis grows ever more crucial as novel splice-switching antisense oligonucleotide therapies start to enter clinical usage. RT-PCR provides a useful targeted assay of the splicing effects of identified variants, while minigene assays, massive parallel reporter assays and animal models can also be used for more detailed study of a particular splicing system, given enough time and resources. However, RNA-sequencing (RNA-seq) has the potential to be used as a rapid diagnostic tool in genomic medicine. By utilising data science approaches and machine learning, it may prove possible to finally understand and interpret the 'splicing code' and apply this knowledge in human disease diagnostics.",7.0
30594306,Toxicogenomics: A 2020 Vision,2019 Feb;40(2):92-103.,"Toxicogenomics (TGx) has contributed significantly to toxicology and now has great potential to support moves towards animal-free approaches in regulatory decision making. Here, we discuss in vitro TGx systems and their potential impact on risk assessment. We raise awareness of the rapid advancement of genomics technologies, which generates novel genomics features essential for enhanced risk assessment. We specifically emphasize the importance of reproducibility in utilizing TGx in the regulatory setting. We also highlight the role of machine learning (particularly deep learning) in developing TGx-based predictive models. Lastly, we touch on the topics of how TGx approaches could facilitate adverse outcome pathways (AOP) development and enhance read-across strategies to further regulatory application. Finally, we summarize current efforts to develop TGx for risk assessment and set out remaining challenges.",16.0
30591420,Connected orthopedics and trauma surgery: New perspectives,2019 Feb;105(1S):S15-S22.,"Information is everywhere in the surgeon's life. It can improve medical practice and allow for personalized care. To answer the question, ""How should the surgeon be connected?"" we must assess the role and limitations of digital information in daily practice, particularly through mobile applications or mHealth. These tools and their scope must be defined in order to measure their impact on our clinical practice. New regulations on medical data have been introduced imposing that privacy be maintained. Connected applications can assist the surgeon in making the diagnosis and deciding on the treatment. These tools are already being used widely. Decision algorithms based on machine learning are also a promising way to optimize patient care. Connected applications make the clinical follow-up easier by allowing more reliable, relevant and frequent data transmission. They also provide access to information and training, either early academic learning or continuing medical education. We must adapt to these new modes of learning. Thus, smartphones, tablets and digital applications now have a central role in modern orthopedic surgery. Surgeons have information, technical resources and storage for research data at their disposal, while patients can establish a link with their doctor (current or future) and find lay information about their condition.",2.0
30591356,Big Data Analysis and Machine Learning in Intensive Care Units,2019 Oct;43(7):416-426.,"Intensive care is an ideal environment for the use of Big Data Analysis (BDA) and Machine Learning (ML), due to the huge amount of information processed and stored in electronic format in relation to such care. These tools can improve our clinical research capabilities and clinical decision making in the future. The present study reviews the foundations of BDA and ML, and explores possible applications in our field from a clinical viewpoint. We also suggest potential strategies to optimize these new technologies and describe a new kind of hybrid healthcare-data science professional with a linking role between clinicians and data.",4.0
30586882,Hand Gesture Recognition in Automotive Human⁻Machine Interaction Using Depth Cameras,2018 Dec 24;19(1):59.,"In this review, we describe current Machine Learning approaches to hand gesture recognition with depth data from time-of-flight sensors. In particular, we summarise the achievements on a line of research at the Computational Neuroscience laboratory at the Ruhr West University of Applied Sciences. Relating our results to the work of others in this field, we confirm that Convolutional Neural Networks and Long Short-Term Memory yield most reliable results. We investigated several sensor data fusion techniques in a deep learning framework and performed user studies to evaluate our system in practice. During our course of research, we gathered and published our data in a novel benchmark dataset (REHAP), containing over a million unique three-dimensional hand posture samples.",5.0
