pmid,citations,title,date,text
32250525,,Propensity score methods in real-world epidemiology: A practical guide for first-time users,2020 Apr;22 Suppl 3:13-20.,"Real-world epidemiology gives us the unique opportunity to observe large numbers of people, and the actions and events that characterize their encounters with healthcare providers. However, the heterogeneity and sheer diversity of the population and healthcare systems makes it impossible for researchers to compare ""like with like"" when attempting to draw causal inferences about interventions and outcomes. The critical issue in epidemiological datasets relates to high risk of bias due to confounders that stem from baseline differences between groups. Propensity score (PS) techniques are statistical approaches that have been used to tackle potential imbalance in the comparison groups. The PS is the estimated probability (based on measured baseline covariates) that the patient receives a particular intervention. Patients that share similar PS will most likely have the same distributions of underlying covariates included in the PS. Implementation of PS methods may achieve better balance of covariates, but there is no consensus on the best way of capturing all relevant confounders for incorporation into the PS model. Should covariates be selected by clinical or epidemiological experts, or would data-driven algorithms (machine learning) offer more efficient and reliable methods of estimating PS and controlling for confounding? The PS can be incorporated into the analysis in different ways, each with its own strengths and limitations, and researchers must choose the best fit for their study objectives. PS methods are particularly advantageous in situations where there are large numbers of measured covariates but relatively few outcome events captured in healthcare administrative databases."
32250332,2.0,Artificial neural networks in neurorehabilitation: A scoping review,2020;46(3):259-269.,"Background:                    Advances in medical technology produce highly complex datasets in neurorehabilitation clinics and research laboratories. Artificial neural networks (ANNs) have been utilized to analyze big and complex datasets in various fields, but the use of ANNs in neurorehabilitation is limited.              Objective:                    To explore the current use of ANNs in neurorehabilitation.              Methods:                    PubMed, CINAHL, and Web of Science were used for the literature search. Studies in the scoping review (1) utilized ANNs, (2) examined populations with neurological conditions, and (3) focused on rehabilitation outcomes. The initial search identified 1,136 articles. A total of 19 articles were included.              Results:                    ANNs were used for prediction of functional outcomes and mortality (n = 11) and classification of motor symptoms and cognitive status (n = 8). Most ANN-based models outperformed regression or other machine learning models (n = 11) and showed accurate performance (n = 6; no comparison with other models) in predicting clinical outcomes and accurately classifying different neurological impairments.              Conclusions:                    This scoping review provides encouraging evidence to use ANNs for clinical decision-making of complex datasets in neurorehabilitation. However, more research is needed to establish the clinical utility of ANNs in diagnosing, monitoring, and rehabilitation of individuals with neurological conditions."
32250086,,Research Progress and Prospect of Machine Learning in Bone Age Assessment,2020 Feb;36(1):91-98.,"Bone age assessment has always been one of the key issues and difficulties in forensic science. With the gradual development of machine learning in many industries, it has been widely introduced to imageology, genomics, oncology, pathology, surgery and other medical research fields in recent years. The reason why the above research fields can be closely combined with machine learning, is because the research subjects of the above branches of medicine belong to the computer vision category. Machine learning provides unique advantages for computer vision research and has made breakthroughs in medical image recognition. Based on the advantages of machine learning in image recognition, it was combined with bone age assessment research, in order to construct a recognition model suitable for forensic skeletal images. This paper reviews the research progress in bone age assessment made by scholars at home and abroad using machine learning technology in recent years."
32250084,,New Opportunities and Challenges for Forensic Medicine in the Era of Artificial Intelligence Technology,2020 Feb;36(1):77-85.,"Traditional forensic identification relies on forensic experts to manually extract information and provide identification opinions based on medicine, biology and other fields of knowledge combined with personal work experience, which is not only time-consuming and require great effort, but also affected by subjective factors that are difficult to overcome. In the era of big data, the booming development of artificial intelligence brings new ideas to forensic medicine. In recent years, forensic researchers at home and abroad have conducted many studies based on artificial intelligence technology, such as face recognition, age and gender identification, DNA analysis, postmortem interval estimation, injury and cause of death identification, showing the feasibility and advantages of using artificial intelligence technology to solve forensic identification problems. As a new means of technology that has adapted to the development of the times, artificial intelligence has brought new vitality to forensic medicine, but at the same time also some new challenges. How to deal with these challenges scientifically and form a new mode of 'artificial intelligence plus forensic medicine' with artificial intelligence and forensic medicine developing collaboratively is a new direction for the development of forensic medicine in the era of big data."
32249351,3.0,Radiomics in gliomas: clinical implications of computational modeling and fractal-based analysis,2020 Jul;62(7):771-790.,"Radiomics is an emerging field that involves extraction and quantification of features from medical images. These data can be mined through computational analysis and models to identify predictive image biomarkers that characterize intra-tumoral dynamics throughout the course of treatment. This is particularly difficult in gliomas, where heterogeneity has been well established at a molecular level as well as visually in conventional imaging. Thus, acquiring clinically useful features remains difficult due to temporal variations in tumor dynamics. Identifying surrogate biomarkers through radiomics may provide a non-invasive means of characterizing biologic activities of gliomas. We present an extensive literature review of radiomics-based analysis, with a particular focus on computational modeling, machine learning, and fractal-based analysis in improving differential diagnosis and predicting clinical outcomes. Novel strategies in extracting quantitative features, segmentation methods, and their clinical applications are producing promising results. Moreover, we provide a detailed summary of the morphometric parameters that have so far been proposed as a means of quantifying imaging characteristics of gliomas. Newly emerging radiomic techniques via machine learning and fractal-based analyses holds considerable potential for improving diagnostic and prognostic accuracy of gliomas. Key points• Radiomic features can be mined through computational analysis to produce quantitative imaging biomarkers that characterize intra-tumoral dynamics throughout the course of treatment.• Surrogate image biomarkers identified through radiomics could enable a non-invasive means of characterizing biologic activities of gliomas.• With novel analytic algorithms, quantification of morphological or sub-regional tumor features to predict survival outcomes is producing promising results.• Quantifying intra-tumoral heterogeneity may improve grading and molecular sub-classifications of gliomas.• Computational fractal-based analysis of gliomas allows geometrical evaluation of tumor irregularities and complexity, leading to novel techniques for tumor segmentation, grading, and therapeutic monitoring."
32249208,3.0,Psychiatric Illnesses as Disorders of Network Dynamics,2020 Jan 16;S2451-9022(20)30019-7.,"This review provides a dynamical systems perspective on mental illness. After a brief introduction to the theory of dynamical systems, we focus on the common assumption in theoretical and computational neuroscience that phenomena at subcellular, cellular, network, cognitive, and even societal levels could be described and explained in terms of dynamical systems theory. As such, dynamical systems theory may also provide a framework for understanding mental illnesses. The review examines a number of core dynamical systems phenomena and relates each of these to aspects of mental illnesses. This provides an outline of how a broad set of phenomena in serious and common mental illnesses and neurological conditions can be understood in dynamical systems terms. It suggests that the dynamical systems level may provide a central, hublike level of convergence that unifies and links multiple biophysical and behavioral phenomena in the sense that diverse biophysical changes can give rise to the same dynamical phenomena and, vice versa, similar changes in dynamics may yield different behavioral symptoms depending on the brain area where these changes manifest. We also briefly outline current methodological approaches for inferring dynamical systems from data such as electroencephalography, functional magnetic resonance imaging, or self-reports, and we discuss the implications of a dynamical view for the diagnosis, prognosis, and treatment of psychiatric conditions. We argue that a consideration of dynamics could play a potentially transformative role in the choice and target of interventions."
32246300,3.0,Myths and facts about artificial intelligence: why machine- and deep-learning will not replace interventional radiologists,2020 Apr 3;37(5):40.,"Artificial intelligence (AI) is revolutionizing healthcare and transforming the clinical practice of physicians across the world. Radiology has a strong affinity for machine learning and is at the forefront of the paradigm shift, as machines compete with humans for cognitive abilities. AI is a computer science simulation of the human mind that utilizes algorithms based on collective human knowledge and the best available evidence to process various forms of inputs and deliver desired outcomes, such as clinical diagnoses and optimal treatment options. Despite the overwhelmingly positive uptake of the technology, warnings have been published about the potential dangers of AI. Concerns have been expressed reflecting opinions that future medicine based on AI will render radiologists irrelevant. Thus, how much of this is based on reality? To answer these questions, it is important to examine the facts, clarify where AI really stands and why many of these speculations are untrue. We aim to debunk the 6 top myths regarding AI in the future of radiologists."
32245523,2.0,Machine learning and clinical epigenetics: a review of challenges for diagnosis and classification,2020 Apr 3;12(1):51.,"Background:                    Machine learning is a sub-field of artificial intelligence, which utilises large data sets to make predictions for future events. Although most algorithms used in machine learning were developed as far back as the 1950s, the advent of big data in combination with dramatically increased computing power has spurred renewed interest in this technology over the last two decades.              Main body:                    Within the medical field, machine learning is promising in the development of assistive clinical tools for detection of e.g. cancers and prediction of disease. Recent advances in deep learning technologies, a sub-discipline of machine learning that requires less user input but more data and processing power, has provided even greater promise in assisting physicians to achieve accurate diagnoses. Within the fields of genetics and its sub-field epigenetics, both prime examples of complex data, machine learning methods are on the rise, as the field of personalised medicine is aiming for treatment of the individual based on their genetic and epigenetic profiles.              Conclusion:                    We now have an ever-growing number of reported epigenetic alterations in disease, and this offers a chance to increase sensitivity and specificity of future diagnostics and therapies. Currently, there are limited studies using machine learning applied to epigenetics. They pertain to a wide variety of disease states and have used mostly supervised machine learning methods."
32244919,2.0,From Bivariate to Multivariate Analysis of Cytometric Data: Overview of Computational Methods and Their Application in Vaccination Studies,2020 Mar 20;8(1):138.,"Flow and mass cytometry are used to quantify the expression of multiple extracellular or intracellular molecules on single cells, allowing the phenotypic and functional characterization of complex cell populations. Multiparametric flow cytometry is particularly suitable for deep analysis of immune responses after vaccination, as it allows to measure the frequency, the phenotype, and the functional features of antigen-specific cells. When many parameters are investigated simultaneously, it is not feasible to analyze all the possible bi-dimensional combinations of marker expression with classical manual analysis and the adoption of advanced automated tools to process and analyze high-dimensional data sets becomes necessary. In recent years, the development of many tools for the automated analysis of multiparametric cytometry data has been reported, with an increasing record of publications starting from 2014. However, the use of these tools has been preferentially restricted to bioinformaticians, while few of them are routinely employed by the biomedical community. Filling the gap between algorithms developers and final users is fundamental for exploiting the advantages of computational tools in the analysis of cytometry data. The potentialities of automated analyses range from the improvement of the data quality in the pre-processing steps up to the unbiased, data-driven examination of complex datasets using a variety of algorithms based on different approaches. In this review, an overview of the automated analysis pipeline is provided, spanning from the pre-processing phase to the automated population analysis. Analysis based on computational tools might overcame both the subjectivity of manual gating and the operator-biased exploration of expected populations. Examples of applications of automated tools that have successfully improved the characterization of different cell populations in vaccination studies are also presented."
32244292,5.0,Applications of Machine Learning Predictive Models in the Chronic Disease Diagnosis,2020 Mar 31;10(2):21.,"This paper reviews applications of machine learning (ML) predictive models in the diagnosis of chronic diseases. Chronic diseases (CDs) are responsible for a major portion of global health costs. Patients who suffer from these diseases need lifelong treatment. Nowadays, predictive models are frequently applied in the diagnosis and forecasting of these diseases. In this study, we reviewed the state-of-the-art approaches that encompass ML models in the primary diagnosis of CD. This analysis covers 453 papers published between 2015 and 2019, and our document search was conducted from PubMed (Medline), and Cumulative Index to Nursing and Allied Health Literature (CINAHL) libraries. Ultimately, 22 studies were selected to present all modeling methods in a precise way that explains CD diagnosis and usage models of individual pathologies with associated strengths and limitations. Our outcomes suggest that there are no standard methods to determine the best approach in real-time clinical practice since each method has its advantages and disadvantages. Among the methods considered, support vector machines (SVM), logistic regression (LR), clustering were the most commonly used. These models are highly applicable in classification, and diagnosis of CD and are expected to become more important in medical practice in the near future."
32244257,5.0,Recent advances in computational methods for measurement of dendritic spines imaged by light microscopy,2020 Jul 30;69(4):196-213.,"Dendritic spines are small protrusions that receive most of the excitatory inputs to the pyramidal neurons in the neocortex and the hippocampus. Excitatory neural circuits in the neocortex and hippocampus are important for experience-dependent changes in brain functions, including postnatal sensory refinement and memory formation. Several lines of evidence indicate that synaptic efficacy is correlated with spine size and structure. Hence, precise and accurate measurement of spine morphology is important for evaluation of neural circuit function and plasticity. Recent advances in light microscopy and image analysis techniques have opened the way toward a full description of spine nanostructure. In addition, large datasets of spine nanostructure can be effectively analyzed using machine learning techniques and other mathematical approaches, and recent advances in super-resolution imaging allow researchers to analyze spine structure at an unprecedented level of precision. This review summarizes computational methods that can effectively identify, segment and quantitate dendritic spines in either 2D or 3D imaging. Nanoscale analysis of spine structure and dynamics, combined with new mathematical approaches, will facilitate our understanding of spine functions in physiological and pathological conditions."
32243801,11.0,How Machine Learning Will Transform Biomedicine,2020 Apr 2;181(1):92-101.,"This Perspective explores the application of machine learning toward improved diagnosis and treatment. We outline a vision for how machine learning can transform three broad areas of biomedicine: clinical diagnostics, precision treatments, and health monitoring, where the goal is to maintain health through a range of diseases and the normal aging process. For each area, early instances of successful machine learning applications are discussed, as well as opportunities and challenges for machine learning. When these challenges are met, machine learning promises a future of rigorous, outcomes-based medicine with detection, diagnosis, and treatment strategies that are continuously adapted to individual and environmental differences."
32240773,4.0,Methods for ChIP-seq analysis: A practical workflow and advanced applications,2021 Mar;187:44-53.,"Chromatin immunoprecipitation followed by sequencing (ChIP-seq) is a central method in epigenomic research. Genome-wide analysis of histone modifications, such as enhancer analysis and genome-wide chromatin state annotation, enables systematic analysis of how the epigenomic landscape contributes to cell identity, development, lineage specification, and disease. In this review, we first present a typical ChIP-seq analysis workflow, from quality assessment to chromatin-state annotation. We focus on practical, rather than theoretical, approaches for biological studies. Next, we outline various advanced ChIP-seq applications and introduce several state-of-the-art methods, including prediction of gene expression level and chromatin loops from epigenome data and data imputation. Finally, we discuss recently developed single-cell ChIP-seq analysis methodologies that elucidate the cellular diversity within complex tissues and cancers."
32240163,6.0,Multiview learning for understanding functional multiomics,2020 Apr 2;16(4):e1007677.,"The molecular mechanisms and functions in complex biological systems currently remain elusive. Recent high-throughput techniques, such as next-generation sequencing, have generated a wide variety of multiomics datasets that enable the identification of biological functions and mechanisms via multiple facets. However, integrating these large-scale multiomics data and discovering functional insights are, nevertheless, challenging tasks. To address these challenges, machine learning has been broadly applied to analyze multiomics. This review introduces multiview learning-an emerging machine learning field-and envisions its potentially powerful applications to multiomics. In particular, multiview learning is more effective than previous integrative methods for learning data's heterogeneity and revealing cross-talk patterns. Although it has been applied to various contexts, such as computer vision and speech recognition, multiview learning has not yet been widely applied to biological data-specifically, multiomics data. Therefore, this paper firstly reviews recent multiview learning methods and unifies them in a framework called multiview empirical risk minimization (MV-ERM). We further discuss the potential applications of each method to multiomics, including genomics, transcriptomics, and epigenomics, in an aim to discover the functional and mechanistic interpretations across omics. Secondly, we explore possible applications to different biological systems, including human diseases (e.g., brain disorders and cancers), plants, and single-cell analysis, and discuss both the benefits and caveats of using multiview learning to discover the molecular mechanisms and functions of these systems."
32239350,2.0,Artificial Intelligence in Hematology: Current Challenges and Opportunities,2020 Jun;15(3):203-210.,"Purpose of review:                    Artificial intelligence (AI), and in particular its subcategory machine learning, is finding an increasing number of applications in medicine, driven in large part by an abundance of data and powerful, accessible tools that have made AI accessible to a larger circle of investigators.              Recent findings:                    AI has been employed in the analysis of hematopathological, radiographic, laboratory, genomic, pharmacological, and chemical data to better inform diagnosis, prognosis, treatment planning, and foundational knowledge related to benign and malignant hematology. As more widespread implementation of clinical AI nears, attention has also turned to the effects this will have on other areas in medicine. AI offers many promising tools to clinicians broadly, and specifically in the practice of hematology. Ongoing research into its various applications will likely result in an increasing utilization of AI by a broader swath of clinicians."
32238826,,Meta-Analysis Based on Nonconvex Regularization,2020 Apr 1;10(1):5755.,"The widespread applications of high-throughput sequencing technology have produced a large number of publicly available gene expression datasets. However, due to the gene expression datasets have the characteristics of small sample size, high dimensionality and high noise, the application of biostatistics and machine learning methods to analyze gene expression data is a challenging task, such as the low reproducibility of important biomarkers in different studies. Meta-analysis is an effective approach to deal with these problems, but the current methods have some limitations. In this paper, we propose the meta-analysis based on three nonconvex regularization methods, which are L1/2 regularization (meta-Half), Minimax Concave Penalty regularization (meta-MCP) and Smoothly Clipped Absolute Deviation regularization (meta-SCAD). The three nonconvex regularization methods are effective approaches for variable selection developed in recent years. Through the hierarchical decomposition of coefficients, our methods not only maintain the flexibility of variable selection and improve the efficiency of selecting important biomarkers, but also summarize and synthesize scientific evidence from multiple studies to consider the relationship between different datasets. We give the efficient algorithms and the theoretical property for our methods. Furthermore, we apply our methods to the simulation data and three publicly available lung cancer gene expression datasets, and compare the performance with state-of-the-art methods. Our methods have good performance in simulation studies, and the analysis results on the three publicly available lung cancer gene expression datasets are clinically meaningful. Our methods can also be extended to other areas where datasets are heterogeneous."
32235273,1.0,Applications of machine learning methods in kidney disease: hope or hype?,2020 May;29(3):319-326.,"Purpose of review:                    The universal adoption of electronic health records, improvement in technology, and the availability of continuous monitoring has generated large quantities of healthcare data. Machine learning is increasingly adopted by nephrology researchers to analyze this data in order to improve the care of their patients.              Recent findings:                    In this review, we provide a broad overview of the different types of machine learning algorithms currently available and how researchers have applied these methods in nephrology research. Current applications have included prediction of acute kidney injury and chronic kidney disease along with progression of kidney disease. Researchers have demonstrated the ability of machine learning to read kidney biopsy samples, identify patient outcomes from unstructured data, and identify subtypes in complex diseases. We end with a discussion on the ethics and potential pitfalls of machine learning.              Summary:                    Machine learning provides researchers with the ability to analyze data that were previously inaccessible. While still burgeoning, several studies show promising results, which will enable researchers to perform larger scale studies and clinicians the ability to provide more personalized care. However, we must ensure that implementation aids providers and does not lead to harm to patients."
32233691,3.0,Thermal ablation of biological tissues in disease treatment: A review of computational models and future directions,2020 Apr 2;39(2):49-88.,"Percutaneous thermal ablation has proven to be an effective modality for treating both benign and malignant tumours in various tissues. Among these modalities, radiofrequency ablation (RFA) is the most promising and widely adopted approach that has been extensively studied in the past decades. Microwave ablation (MWA) is a newly emerging modality that is gaining rapid momentum due to its capability of inducing rapid heating and attaining larger ablation volumes, and its lesser susceptibility to the heat sink effects as compared to RFA. Although the goal of both these therapies is to attain cell death in the target tissue by virtue of heating above 50°C, their underlying mechanism of action and principles greatly differs. Computational modelling is a powerful tool for studying the effect of electromagnetic interactions within the biological tissues and predicting the treatment outcomes during thermal ablative therapies. Such a priori estimation can assist the clinical practitioners during treatment planning with the goal of attaining successful tumour destruction and preservation of the surrounding healthy tissue and critical structures. This review provides current state-of-the-art developments and associated challenges in the computational modelling of thermal ablative techniques, viz., RFA and MWA, as well as touch upon several promising avenues in the modelling of laser ablation, nanoparticles assisted magnetic hyperthermia and non-invasive RFA. The application of RFA in pain relief has been extensively reviewed from modelling point of view. Additionally, future directions have also been provided to improve these models for their successful translation and integration into the hospital work flow."
32232112,,Biomarkers and neuromodulation techniques in substance use disorders,2020 Feb 17;6:4.,"Addictive disorders are a severe health concern. Conventional therapies have just moderate success and the probability of relapse after treatment remains high. Brain stimulation techniques, such as transcranial Direct Current Stimulation (tDCS) and Deep Brain Stimulation (DBS), have been shown to be effective in reducing subjectively rated substance craving. However, there are few objective and measurable parameters that reflect neural mechanisms of addictive disorders and relapse. Key electrophysiological features that characterize substance related changes in neural processing are Event-Related Potentials (ERP). These high temporal resolution measurements of brain activity are able to identify neurocognitive correlates of addictive behaviours. Moreover, ERP have shown utility as biomarkers to predict treatment outcome and relapse probability. A future direction for the treatment of addiction might include neural interfaces able to detect addiction-related neurophysiological parameters and deploy neuromodulation adapted to the identified pathological features in a closed-loop fashion. Such systems may go beyond electrical recording and stimulation to employ sensing and neuromodulation in the pharmacological domain as well as advanced signal analysis and machine learning algorithms. In this review, we describe the state-of-the-art in the treatment of addictive disorders with electrical brain stimulation and its effect on addiction-related neurophysiological markers. We discuss advanced signal processing approaches and multi-modal neural interfaces as building blocks in future bioelectronics systems for treatment of addictive disorders."
