pmid,citations,title,date,text
31045948,6.0,"Artificial intelligence, osteoporosis and fragility fractures",2019 Jul;31(4):368-375.,"Purpose of review:                    Artificial intelligence tools have found new applications in medical diagnosis. These tools have the potential to capture underlying trends and patterns, otherwise impossible with previous modeling capabilities. Machine learning and deep learning models have found a role in osteoporosis, both to model the risk of fragility fracture, and to help with the identification and segmentation of images.              Recent findings:                    Here we survey the latest research in the artificial intelligence application to the prediction of osteoporosis that has been published between January 2017 and March 2019. Around half of the articles that are covered here predict (by classification or regression) an indicator of osteoporosis, such as bone mass or fragility fractures; the other half of studies use tools for automatic segmentation of the images of patients with or at risk of osteoporosis. The data for these studies include diverse signal sources: acoustics, MRI, CT, and of course, X-rays.              Summary:                    New methods for automatic image segmentation, and prediction of fracture risk show promising clinical value. Though these recent developments have had a successful initial application to osteoporosis research, their development is still under improvement, such as accounting for positive/negative class bias. We urge care when reporting accuracy metrics, and when comparing such metrics between different studies."
31044724,52.0,Big data and machine learning algorithms for health-care delivery,2019 May;20(5):e262-e273.,"Analysis of big data by machine learning offers considerable advantages for assimilation and evaluation of large amounts of complex health-care data. However, to effectively use machine learning tools in health care, several limitations must be addressed and key issues considered, such as its clinical implementation and ethics in health-care delivery. Advantages of machine learning include flexibility and scalability compared with traditional biostatistical methods, which makes it deployable for many tasks, such as risk stratification, diagnosis and classification, and survival predictions. Another advantage of machine learning algorithms is the ability to analyse diverse data types (eg, demographic data, laboratory findings, imaging data, and doctors' free-text notes) and incorporate them into predictions for disease risk, diagnosis, prognosis, and appropriate treatments. Despite these advantages, the application of machine learning in health-care delivery also presents unique challenges that require data pre-processing, model training, and refinement of the system with respect to the actual clinical problem. Also crucial are ethical considerations, which include medico-legal implications, doctors' understanding of machine learning tools, and data privacy and security. In this Review, we discuss some of the benefits and challenges of big data and machine learning in health care."
31044723,49.0,Digital pathology and artificial intelligence,2019 May;20(5):e253-e261.,"In modern clinical practice, digital pathology has a crucial role and is increasingly a technological requirement in the scientific laboratory environment. The advent of whole-slide imaging, availability of faster networks, and cheaper storage solutions has made it easier for pathologists to manage digital slide images and share them for clinical use. In parallel, unprecedented advances in machine learning have enabled the synergy of artificial intelligence and digital pathology, which offers image-based diagnosis possibilities that were once limited only to radiology and cardiology. Integration of digital slides into the pathology workflow, advanced algorithms, and computer-aided diagnostic techniques extend the frontiers of the pathologist's view beyond a microscopic slide and enable true utilisation and integration of knowledge that is beyond human limits and boundaries, and we believe there is clear potential for artificial intelligence breakthroughs in the pathology setting. In this Review, we discuss advancements in digital slide-based image diagnosis for cancer along with some challenges and opportunities for artificial intelligence in digital pathology."
31044598,4.0,Localizing epileptogenic regions using high-frequency oscillations and machine learning,2019 Apr;13(5):409-418.,"Pathological high frequency oscillations (HFOs) are putative neurophysiological biomarkers of epileptogenic brain tissue. Utilizing HFOs for epilepsy surgery planning offers the promise of improved seizure outcomes for patients with medically refractory epilepsy. This review discusses possible machine learning strategies that can be applied to HFO biomarkers to better identify epileptogenic regions. We discuss the role of HFO rate, and utilizing features such as explicit HFO properties (spectral content, duration, and power) and phase-amplitude coupling for distinguishing pathological HFO (pHFO) events from physiological HFO events. In addition, the review highlights the importance of neuroanatomical localization in machine learning strategies."
31042157,8.0,Data-Driven Blood Glucose Pattern Classification and Anomalies Detection: Machine-Learning Applications in Type 1 Diabetes,2019 May 1;21(5):e11030.,"Background:                    Diabetes mellitus is a chronic metabolic disorder that results in abnormal blood glucose (BG) regulations. The BG level is preferably maintained close to normality through self-management practices, which involves actively tracking BG levels and taking proper actions including adjusting diet and insulin medications. BG anomalies could be defined as any undesirable reading because of either a precisely known reason (normal cause variation) or an unknown reason (special cause variation) to the patient. Recently, machine-learning applications have been widely introduced within diabetes research in general and BG anomaly detection in particular. However, irrespective of their expanding and increasing popularity, there is a lack of up-to-date reviews that materialize the current trends in modeling options and strategies for BG anomaly classification and detection in people with diabetes.              Objective:                    This review aimed to identify, assess, and analyze the state-of-the-art machine-learning strategies and their hybrid systems focusing on BG anomaly classification and detection including glycemic variability (GV), hyperglycemia, and hypoglycemia in type 1 diabetes within the context of personalized decision support systems and BG alarm events applications, which are important constituents for optimal diabetes self-management.              Methods:                    A rigorous literature search was conducted between September 1 and October 1, 2017, and October 15 and November 5, 2018, through various Web-based databases. Peer-reviewed journals and articles were considered. Information from the selected literature was extracted based on predefined categories, which were based on previous research and further elaborated through brainstorming.              Results:                    The initial results were vetted using the title, abstract, and keywords and retrieved 496 papers. After a thorough assessment and screening, 47 articles remained, which were critically analyzed. The interrater agreement was measured using a Cohen kappa test, and disagreements were resolved through discussion. The state-of-the-art classes of machine learning have been developed and tested up to the task and achieved promising performance including artificial neural network, support vector machine, decision tree, genetic algorithm, Gaussian process regression, Bayesian neural network, deep belief network, and others.              Conclusions:                    Despite the complexity of BG dynamics, there are many attempts to capture hypoglycemia and hyperglycemia incidences and the extent of an individual's GV using different approaches. Recently, the advancement of diabetes technologies and continuous accumulation of self-collected health data have paved the way for popularity of machine learning in these tasks. According to the review, most of the identified studies used a theoretical threshold, which suffers from inter- and intrapatient variation. Therefore, future studies should consider the difference among patients and also track its temporal change over time. Moreover, studies should also give more emphasis on the types of inputs used and their associated time lag. Generally, we foresee that these developments might encourage researchers to further develop and test these systems on a large-scale basis."
31041822,1.0,Overview of established and emerging immunohistochemical biomarkers and their role in correlative studies in MRI,2020 Feb;51(2):341-354.,"Clinical practice in radiology and pathology requires professional expertise and many years of training to visually evaluate and interpret abnormal phenotypic features in medical images and tissue sections to generate diagnoses that guide patient management and treatment. Recent advances in digital image analysis methods and machine learning have led to significant interest in extracting additional information from medical and digital whole-slide images in radiology and pathology, respectively. This has led to significant interest and research in radiomics and pathomics to correlate phenotypic features of disease with image analytics in order to identify image-based biomarkers. The expanding role of big data in radiology and pathology parallels the development and role of immunohistochemistry (IHC) in the daily practice of pathology. IHC methods were initially developed to provide additional information to help classify tumors and then transformed into an indispensable tool to guide treatment in many types of cancer. IHC markers are used in daily practice to identify specific types of cells and highlight their distributions in tissues in order to distinguish benign from neoplastic cells, determine tumor origin, subclassify neoplasms, and support and confirm diagnoses. In this regard, radiomics, pathomics, and IHC methods are very similar since they enable the extraction of image-based features to characterize various properties of diseases. Due to the dramatic advancements in recent radiomics research, we provide a brief overview of the role of established and emerging IHC biomarkers in various tumor types that have been correlated with radiologic biomarkers to improve diagnostic accuracy, predict prognosis, guide patient management, and select treatment strategies. Level of Evidence: 5 Technical Efficacy: Stage 3 J. Magn. Reson. Imaging 2020;51:341-354."
31041615,9.0,A Special Report on Changing Trends in Preventive Stroke/Cardiovascular Risk Assessment Via B-Mode Ultrasonography,2019 May 1;21(7):25.,"Purpose of review:                    Cardiovascular disease (CVD) and stroke risk assessment have been largely based on the success of traditional statistically derived risk calculators such as Pooled Cohort Risk Score or Framingham Risk Score. However, over the last decade, automated computational paradigms such as machine learning (ML) and deep learning (DL) techniques have penetrated into a variety of medical domains including CVD/stroke risk assessment. This review is mainly focused on the changing trends in CVD/stroke risk assessment and its stratification from statistical-based models to ML-based paradigms using non-invasive carotid ultrasonography.              Recent findings:                    In this review, ML-based strategies are categorized into two types: non-image (or conventional ML-based) and image-based (or integrated ML-based). The success of conventional (non-image-based) ML-based algorithms lies in the different data-driven patterns or features which are used to train the ML systems. Typically these features are the patients' demographics, serum biomarkers, and multiple clinical parameters. The integrated (image-based) ML-based algorithms integrate the features derived from the ultrasound scans of the arterial walls (such as morphological measurements) with conventional risk factors in ML frameworks. Even though the review covers ML-based system designs for carotid and coronary ultrasonography, the main focus of the review is on CVD/stroke risk scores based on carotid ultrasound. There are two key conclusions from this review: (i) fusion of image-based features with conventional cardiovascular risk factors can lead to more accurate CVD/stroke risk stratification; (ii) the ability to handle multiple sources of information in big data framework using artificial intelligence-based paradigms (such as ML and DL) is likely to be the future in preventive CVD/stroke risk assessment."
31040236,5.0,Meta-analysis of Plasmodium falciparum var Signatures Contributing to Severe Malaria in African Children and Indian Adults,2019 Apr 30;10(2):e00217-19.,"The clinical presentation of severe Plasmodium falciparum malaria differs between children and adults, but the mechanistic basis for this remains unclear. Contributing factors to disease severity include total parasite biomass and the diverse cytoadhesive properties mediated by the polymorphic var gene parasite ligand family displayed on infected erythrocytes. To explore these factors, we performed a multicohort analysis of the contribution of var expression and parasite biomass to severe malaria in two previously published pediatric cohorts in Tanzania and Malawi and an adult cohort in India. Machine learning analysis revealed independent and complementary roles for var adhesion types and parasite biomass in adult and pediatric severe malaria and showed that similar var profiles, including upregulation of group A and DC8 var, predict severe malaria in adults and children. Among adults, patients with multiorgan complications presented infections with significantly higher parasite biomass without significant differences in var adhesion types. Conversely, pediatric patients with specific complications showed distinct var signatures. Cerebral malaria patients showed broadly increased expression of var genes, in particular group A and DC8 var, while children with severe malaria anemia were classified based on high transcription of DC8 var only. This study represents the first large multisite meta-analysis of var expression, and it demonstrates the presence of common var profiles in severe malaria patients of different ages across distant geographical sites, as well as syndrome-specific disease signatures. The complex associations between parasite biomass, var adhesion type, and clinical presentation revealed here represent the most comprehensive picture so far of the relationship between cytoadhesion, parasite load, and clinical syndrome.IMPORTANCE P. falciparum malaria can cause multiple disease complications that differ by patient age. Previous studies have attempted to address the roles of parasite adhesion and biomass in disease severity; however, these studies have been limited to single geographical sites, and there is limited understanding of how parasite adhesion and biomass interact to influence disease manifestations. In this meta-analysis, we compared parasite disease determinants in African children and Indian adults. This study demonstrates that parasite biomass and specific subsets of var genes are independently associated with detrimental outcomes in both childhood and adult malaria. We also explored how parasite var adhesion types and biomass play different roles in the development of specific severe malaria pathologies, including childhood cerebral malaria and multiorgan complications in adults. This work represents the largest study to date of the role of both var adhesion types and biomass in severe malaria."
31038827,2.0,Advanced polysomnographic analysis for OSA: A pathway to personalized management?,2020 Mar;25(3):251-258.,"Obstructive sleep apnea (OSA) is a highly heterogeneous disorder, with diverse pathways to disease, expression of disease, susceptibility to co-morbidities and response to therapy, and is ideally suited to precision medicine approaches. Clinically, the content of the information-rich polysomnogram (PSG) is not currently fully utilized in determining patient management. Novel PSG parameters such as hypoxic burden, pulse transit time, cardiopulmonary coupling and the frequency representations of PSG sensor signals could predict a variety of cardiovascular disease, cancer and neurodegeneration co-morbidities. The PSG can also be used to identify key pathophysiological parameters such as loop gain, arousal threshold and muscle compensation which can enhance understanding of the causes of OSA in an individual, and thereby guide choices on therapy. Machine learning methods performing their own parameter extraction coupled with large PSG data sets offer an exciting opportunity for discovering new links between the PSG variables and disease outcomes. By exploiting existing and emerging analytical methods, the PSG may offer a pathway to personalized management for OSA."
31038007,3.0,Predictive analytics and machine learning in stroke and neurovascular medicine,2019 Aug;41(8):681-690.,"Advances in predictive analytics and machine learning supported by an ever-increasing wealth of data and processing power are transforming almost every industry. Accuracy and precision of predictive analytics have significantly increased over the past few years and are evolving at an exponential pace. There have been significant breakthroughs in using Predictive Analytics in healthcare where it is held as the foundation of precision medicine. Yet, although the research in the field is expanding with the profuse volume of papers applying machine learning algorithms to medical data, very few have contributed meaningfully to clinical care. This lack of impact stands in stark contrast to the enormous relevance of machine learning to many other industries. Regardless of the status of its current contribution, the field of predictive analytics is expected to fundamentally change the way we diagnose and treat diseases, as well as the conduct of biomedical science research. In this review, we describe the main tools and techniques in predictive analytics and will analyze the trends in application of these techniques over the recent years. We will also provide examples of its application in medicine and more specifically in stroke and neurovascular research and outline current limitations."
31036284,2.0,Machine Learning and Other Emerging Decision Support Tools,2019 Jun;39(2):319-331.,"Emerging applications of machine learning and artificial intelligence offer the opportunity to discover new clinical knowledge through secondary exploration of existing patient medical records. This new knowledge may in turn offer a foundation to build new types of clinical decision support (CDS) that provide patient-specific insights and guidance across a wide range of clinical questions and settings. This article will provide an overview of these emerging approaches to CDS, discussing both existing technologies as well as challenges that health systems and informaticists will need to address to allow these emerging approaches to reach their full potential."
31034926,28.0,"Drug repurposing in oncology: Compounds, pathways, phenotypes and computational approaches for colorectal cancer",2019 Apr;1871(2):434-454.,"The strategy of using existing drugs originally developed for one disease to treat other indications has found success across medical fields. Such drug repurposing promises faster access of drugs to patients while reducing costs in the long and difficult process of drug development. However, the number of existing drugs and diseases, together with the heterogeneity of patients and diseases, notably including cancers, can make repurposing time consuming and inefficient. The key question we address is how to efficiently repurpose an existing drug to treat a given indication. As drug efficacy remains the main bottleneck for overall success, we discuss the need for machine-learning computational methods in combination with specific phenotypic studies along with mechanistic studies, chemical genetics and omics assays to successfully predict disease-drug pairs. Such a pipeline could be particularly important to cancer patients who face heterogeneous, recurrent and metastatic disease and need fast and personalized treatments. Here we focus on drug repurposing for colorectal cancer and describe selected therapeutics already repositioned for its prevention and/or treatment as well as potential candidates. We consider this review as a selective compilation of approaches and methodologies, and argue how, taken together, they could bring drug repurposing to the next level."
31033729,2.0,Systems serology for decoding infection and vaccine-induced antibody responses to HIV-1,2019 Jul;14(4):253-264.,"Purpose of review:                    Experimental and analytical advances have enabled systematic, high-resolution studies of humoral immune responses, and are beginning to define mechanisms of immunity to HIV.              Recent findings:                    High-throughput, information-rich experimental and analytical methods, whether genomic, proteomic, or transcriptomic, have firmly established their value across a diversity of fields. Consideration of these tools as trawlers in 'fishing expeditions' has faded as 'data-driven discovery' has come to be valued as an irreplaceable means to develop fundamental understanding of biological systems. Collectively, studies of HIV-1 infection and vaccination including functional, biophysical, and biochemical humoral profiling approaches have provided insights into the phenotypic characteristics of individual and pools of antibodies. Relating these measures to clinical status, protection/efficacy outcomes, and cellular profiling data using machine learning has offered the possibility of identifying unanticipated mechanisms of action and gaining insights into fundamental immunological processes that might otherwise be difficult to decipher.              Summary:                    Recent evidence establishes that systematic data collection and application of machine learning approaches can identify humoral immune correlates that are generalizable across distinct HIV-1 immunogens and vaccine regimens and translatable between model organisms and the clinic. These outcomes provide a strong rationale supporting the utility and further expansion of these approaches both in support of vaccine development and more broadly in defining mechanisms of immunity."
31033569,2.0,Application of machine learning in the diagnosis of axial spondyloarthritis,2019 Jul;31(4):362-367.,"Purpose of review:                    In this review article, we describe the development and application of machine-learning models in the field of rheumatology to improve the detection and diagnosis rates of underdiagnosed rheumatologic conditions, such as ankylosing spondylitis and axial spondyloarthritis (axSpA).              Recent findings:                    In an attempt to aid in the earlier diagnosis of axSpA, we developed machine-learning models to predict a diagnosis of ankylosing spondylitis and axSpA using administrative claims and electronic medical record data. Machine-learning algorithms based on medical claims data predicted the diagnosis of ankylosing spondylitis better than a model developed based on clinical characteristics of ankylosing spondylitis. With additional clinical data, machine-learning algorithms developed using electronic medical records identified patients with axSpA with 82.6-91.8% accuracy. These two algorithms have helped us understand potential opportunities and challenges associated with each data set and with different analytic approaches. Efforts to refine and validate these machine-learning models are ongoing.              Summary:                    We discuss the challenges and benefits of machine-learning models in healthcare, along with potential opportunities for its application in the field of rheumatology, particularly in the early diagnosis of axSpA and ankylosing spondylitis."
31031688,8.0,Spinal Cord Imaging in Amyotrophic Lateral Sclerosis: Historical Concepts-Novel Techniques,2019 Apr 12;10:350.,"Amyotrophic lateral sclerosis (ALS) is the most common adult onset motor neuron disease with no effective disease modifying therapies at present. Spinal cord degeneration is a hallmark feature of ALS, highlighted in the earliest descriptions of the disease by Lockhart Clarke and Jean-Martin Charcot. The anterior horns and corticospinal tracts are invariably affected in ALS, but up to recently it has been notoriously challenging to detect and characterize spinal pathology in vivo. With recent technological advances, spinal imaging now offers unique opportunities to appraise lower motor neuron degeneration, sensory involvement, metabolic alterations, and interneuron pathology in ALS. Quantitative spinal imaging in ALS has now been used in cross-sectional and longitudinal study designs, applied to presymptomatic mutation carriers, and utilized in machine learning applications. Despite its enormous clinical and academic potential, a number of physiological, technological, and methodological challenges limit the routine use of computational spinal imaging in ALS. In this review, we provide a comprehensive overview of emerging spinal cord imaging methods and discuss their advantages, drawbacks, and biomarker potential in clinical applications, clinical trial settings, monitoring, and prognostic roles."
31029649,7.0,"Advanced atherosclerosis imaging by CT: Radiomics, machine learning and deep learning",Sep-Oct 2019;13(5):274-280.,"In the last decade, technical advances in the field of medical imaging significantly improved and broadened the application of coronary CT angiography (CCTA) for the non-invasive assessment of coronary artery disease. Recently, similar breakthroughs are happening in the post-processing, analysis and interpretation of radiological images. Technologies such as radiomics allow to extract significantly more information from scans than what human visual assessment is capable of. This allows the precision phenotyping of diseases based on medical images. The increased amount of information can then be analyzed using novel data analytic techniques such as machine learning (ML) and deep learning (DL), which utilize the power of big data to build predictive models, which seek to mimic human intelligence, artificially. Thanks to big data availability and increased computational power, these novel analytic methods are outperforming conventional statistical techniques. In this current overview we describe the basics of radiomics, ML and DL, highlighting similarities, differences, limitations and potential pitfalls of these techniques. In addition, we provide a brief overview of recently published results on the applications of the aforementioned techniques for the non-invasive assessment of coronary atherosclerosis using CCTA."
31023632,3.0,"Image reconstruction: Part 1 - understanding filtered back projection, noise and image acquisition",May-Jun 2020;14(3):219-225.,"Image reconstruction is an increasingly complex field in CT. Iterative Reconstruction (IR) is at present an adjunct to standard Filtered Back Projection (FBP) reconstruction, but could become a replacement for it. Due to its potential for scanning at lower radiation doses, IR has received a lot of attention in the medical literature and all vendors offer commercial solutions. Its use in cardiovascular CT has been driven in part due to concerns about radiation dose and image quality. This paper is the first manuscript of a pair. It aims to review the basic principles of CT scanning, to describe image reconstruction using Filtered Back Projection, and to identify the physical processes that contribute to image noise which IR may be able to compensate for. The aim is to enable cardiovascular imagers to understand what happens to the raw data prior to the reconstruction process so they may have a better appreciation of the strengths and weaknesses of the various reconstruction techniques available. The second manuscript of this pair will discuss the various vendor permutations of IR in more detail, including the most recent machine learning based offerings, and critically appraise the current clinical research available on the various IR techniques used in cardiovascular CT."
31022958,1.0,"A Review of Remote Sensing Approaches for Monitoring Blue Carbon Ecosystems: Mangroves, Seagrassesand Salt Marshes during 2010⁻2018",2019 Apr 24;19(8):1933.,"Blue carbon (BC) ecosystems are an important coastal resource, as they provide a range of goods and services to the environment. They play a vital role in the global carbon cycle by reducing greenhouse gas emissions and mitigating the impacts of climate change. However, there has been a large reduction in the global BC ecosystems due to their conversion to agriculture and aquaculture, overexploitation, and removal for human settlements. Effectively monitoring BC ecosystems at large scales remains a challenge owing to practical difficulties in monitoring and the time-consuming field measurement approaches used. As a result, sensible policies and actions for the sustainability and conservation of BC ecosystems can be hard to implement. In this context, remote sensing provides a useful tool for mapping and monitoring BC ecosystems faster and at larger scales. Numerous studies have been carried out on various sensors based on optical imagery, synthetic aperture radar (SAR), light detection and ranging (LiDAR), aerial photographs (APs), and multispectral data. Remote sensing-based approaches have been proven effective for mapping and monitoring BC ecosystems by a large number of studies. However, to the best of our knowledge, this is the first comprehensive review on the applications of remote sensing techniques for mapping and monitoring BC ecosystems. The main goal of this review is to provide an overview and summary of the key studies undertaken from 2010 onwards on remote sensing applications for mapping and monitoring BC ecosystems. Our review showed that optical imagery, such as multispectral and hyper-spectral data, is the most common for mapping BC ecosystems, while the Landsat time-series are the most widely-used data for monitoring their changes on larger scales. We investigate the limitations of current studies and suggest several key aspects for future applications of remote sensing combined with state-of-the-art machine learning techniques for mapping coastal vegetation and monitoring their extents and changes."
31022391,11.0,"Data science, artificial intelligence, and machine learning: Opportunities for laboratory medicine and the value of positive regulation",2019 Jul;69:1-7.,"Artificial intelligence (AI) and data science are rapidly developing in healthcare, as is their translation into laboratory medicine. Our review article presents an overview of the data science domain while discussing the reasons for its emergence. We also present several perspectives of its applications in clinical laboratories, along with potential ethical challenges related to AI and data science."
