pmid,citations,title,date,text
31957003,5.0,Will Artificial Intelligence for Drug Discovery Impact Clinical Pharmacology?,2020 Apr;107(4):780-785.,"As the field of artificial intelligence and machine learning (AI/ML) for drug discovery is rapidly advancing, we address the question ""What is the impact of recent AI/ML trends in the area of Clinical Pharmacology?"" We address difficulties and AI/ML developments for target identification, their use in generative chemistry for small molecule drug discovery, and the potential role of AI/ML in clinical trial outcome evaluation. We briefly discuss current trends in the use of AI/ML in health care and the impact of AI/ML context of the daily practice of clinical pharmacologists."
31956754,2.0,"Machine Learning in Catalysis, From Proposal to Practicing",2019 Dec 24;5(1):83-88.,"Recently, machine learning (ML) methods have gained popularity and have performed as powerfully predictive tools in various areas of academic and industrious activities. In comparison, their application in catalysis has been underdeveloped. Relying on the rapid development of different algorithms and their implementation, it is the right timing to harvest the potential of ML in catalysis across academy and industry spectra. Herein, we discuss the current applications in the field of homogeneous and heterogeneous catalysis by using various ML approaches. To the best of our knowledge, modern statistical learning techniques will be a strong tool for computational optimization and discovery. This in turn will accurately extract the underlying mechanism in the model that converts readily available data and precatalysts into their promising and useful ones."
31955441,4.0,Invited Review: DNA methylation-based classification of paediatric brain tumours,2020 Feb;46(1):28-47.,"DNA methylation-based machine learning algorithms represent powerful diagnostic tools that are currently emerging for several fields of tumour classification. For various reasons, paediatric brain tumours have been the main driving forces behind this rapid development and brain tumour classification tools are likely further advanced than in any other field of cancer diagnostics. In this review, we will discuss the main characteristics that were important for this rapid advance, namely the high clinical need for improvement of paediatric brain tumour diagnostics, the robustness of methylated DNA and the consequential possibility to generate high-quality molecular data from archival formalin-fixed paraffin-embedded pathology specimens, the implementation of a single array platform by most laboratories allowing data exchange and data pooling to an unprecedented extent, as well as the high suitability of the data format for machine learning. We will further discuss the four most central output qualities of DNA methylation profiling in a diagnostic setting (tumour classification, tumour sub-classification, copy number analysis and guidance for additional molecular testing) individually for the most frequent types of paediatric brain tumours. Lastly, we will discuss DNA methylation profiling as a tool for the detection of new paediatric brain tumour classes and will give an overview of the rapidly growing family of new tumours identified with the aid of this technique."
31954954,1.0,Computational approaches for detection of cardiac rhythm abnormalities: Are we there yet?,Mar-Apr 2020;59:28-34.,"The analysis of an electrocardiogram (ECG) is able to provide vital information on the electrical activity of the heart and is crucial for the accurate diagnosis of cardiac arrhythmias. Due to the nature of some arrhythmias, this might be a time-consuming and difficult to accomplish process. The advent of novel machine learning technologies in this field has a potential to revolutionise the use of the ECG. In this review, we outline key advances in ECG analysis for atrial, ventricular and complex multiform arrhythmias, as well as discuss the current limitations of the technology and the barriers that must be overcome before clinical integration is feasible."
31954511,2.0,From Summary Statistics to Gene Trees: Methods for Inferring Positive Selection,2020 Apr;36(4):243-258.,"Methods to detect signals of natural selection from genomic data have traditionally emphasized the use of simple summary statistics. Here, we review a new generation of methods that consider combinations of conventional summary statistics and/or richer features derived from inferred gene trees and ancestral recombination graphs (ARGs). We also review recent advances in methods for population genetic simulation and ARG reconstruction. Finally, we describe opportunities for future work on a variety of related topics, including the genetics of speciation, estimation of selection coefficients, and inference of selection on polygenic traits. Together, these emerging methods offer promising new directions in the study of natural selection."
31952684,1.0,Prediction and targeting of GPCR oligomer interfaces,2020;169:105-149.,"GPCR oligomerization has emerged as a hot topic in the GPCR field in the last years. Receptors that are part of these oligomers can influence each other's function, although it is not yet entirely understood how these interactions work. The existence of such a highly complex network of interactions between GPCRs generates the possibility of alternative targets for new therapeutic approaches. However, challenges still exist in the characterization of these complexes, especially at the interface level. Different experimental approaches, such as FRET or BRET, are usually combined to study GPCR oligomer interactions. Computational methods have been applied as a useful tool for retrieving information from GPCR sequences and the few X-ray-resolved oligomeric structures that are accessible, as well as for predicting new and trustworthy GPCR oligomeric interfaces. Machine-learning (ML) approaches have recently helped with some hindrances of other methods. By joining and evaluating multiple structure-, sequence- and co-evolution-based features on the same algorithm, it is possible to dilute the issues of particular structures and residues that arise from the experimental methodology into all-encompassing algorithms capable of accurately predict GPCR-GPCR interfaces. All these methods used as a single or a combined approach provide useful information about GPCR oligomerization and its role in GPCR function and dynamics. Altogether, we present experimental, computational and machine-learning methods used to study oligomers interfaces, as well as strategies that have been used to target these dynamic complexes."
31951873,4.0,Artificial intelligence in multiparametric prostate cancer imaging with focus on deep-learning methods,2020 Jun;189:105316.,"Prostate cancer represents today the most typical example of a pathology whose diagnosis requires multiparametric imaging, a strategy where multiple imaging techniques are combined to reach an acceptable diagnostic performance. However, the reviewing, weighing and coupling of multiple images not only places additional burden on the radiologist, it also complicates the reviewing process. Prostate cancer imaging has therefore been an important target for the development of computer-aided diagnostic (CAD) tools. In this survey, we discuss the advances in CAD for prostate cancer over the last decades with special attention to the deep-learning techniques that have been designed in the last few years. Moreover, we elaborate and compare the methods employed to deliver the CAD output to the operator for further medical decision making."
31951162,1.0,A Review of Recent Developments and Progress in Computational Drug Repositioning,2020;26(26):3059-3068.,"Computational drug repositioning is an efficient approach towards discovering new indications for existing drugs. In recent years, with the accumulation of online health-related information and the extensive use of biomedical databases, computational drug repositioning approaches have achieved significant progress in drug discovery. In this review, we summarize recent advancements in drug repositioning. Firstly, we explicitly demonstrated the available data source information which is conducive to identifying novel indications. Furthermore, we provide a summary of the commonly used computing approaches. For each method, we briefly described techniques, case studies, and evaluation criteria. Finally, we discuss the limitations of the existing computing approaches."
31950592,6.0,Radiomics and Machine Learning in Oral Healthcare,2020 May;14(3):e1900040.,"The increasing storage of information, data, and forms of knowledge has led to the development of new technologies that can help to accomplish complex tasks in different areas, such as in dentistry. In this context, the role of computational methods, such as radiomics and Artificial Intelligence (AI) applications, has been progressing remarkably for dentomaxillofacial radiology (DMFR). These tools bring new perspectives for diagnosis, classification, and prediction of oral diseases, treatment planning, and for the evaluation and prediction of outcomes, minimizing the possibilities of human errors. A comprehensive review of the state-of-the-art of using radiomics and machine learning (ML) for imaging in oral healthcare is presented in this paper. Although the number of published studies is still relatively low, the preliminary results are very promising and in a near future, an augmented dentomaxillofacial radiology (ADMFR) will combine the use of radiomics-based and AI-based analyses with the radiologist's evaluation. In addition to the opportunities and possibilities, some challenges and limitations have also been discussed for further investigations."
31945959,,Outlier Detection in Health Record Free-Text using Deep Learning,2019 Jul;2019:550-555.,"In recent years, machine learning approaches have been successfully applied to analysis of patient symptom data in the context of disease diagnosis, at least where such data is well codified. However, much of the data present in Electronic Health Records (EHR) is unlikely to prove suitable for classic machine learning approaches. In particular, the use of free (or unstructured) text for clinical notes presents significant analytical opportunities, but also unique difficulties. Furthermore, the wide dispersal of health data relating to individuals necessitates the development of decentralized solutions. We provide, in this paper, an overview of our approach to develop a neural network framework for patient classification in the environment of EHRs where data may be heterogeneous, incomplete (containing missing values), and noisy. In this paper we describe our system which provides prediction of outlier cases which are likely to relate to frequent attender patients, which acheives an Area-Under-the-Curve score of up to 0.92."
31939856,7.0,"Artificial Intelligence in Anesthesiology: Current Techniques, Clinical Applications, and Limitations",2020 Feb;132(2):379-394.,"Artificial intelligence has been advancing in fields including anesthesiology. This scoping review of the intersection of artificial intelligence and anesthesia research identified and summarized six themes of applications of artificial intelligence in anesthesiology: (1) depth of anesthesia monitoring, (2) control of anesthesia, (3) event and risk prediction, (4) ultrasound guidance, (5) pain management, and (6) operating room logistics. Based on papers identified in the review, several topics within artificial intelligence were described and summarized: (1) machine learning (including supervised, unsupervised, and reinforcement learning), (2) techniques in artificial intelligence (e.g., classical machine learning, neural networks and deep learning, Bayesian methods), and (3) major applied fields in artificial intelligence.The implications of artificial intelligence for the practicing anesthesiologist are discussed as are its limitations and the role of clinicians in further developing artificial intelligence for use in clinical care. Artificial intelligence has the potential to impact the practice of anesthesiology in aspects ranging from perioperative support to critical care delivery to outpatient pain management."
31938923,,Of Machines and Men: Intelligent Diagnosis and the Shape of Things to Come,2020 Jan 14;22(1):9.,"Artificial Intelligence (AI), although well established in many areas of everyday life, has only recently been trialed in the diagnosis and management of common clinical conditions. This editorial review highlights progress to date and suggests further improvements in and trials of AI in the management of conditions such as hypertension."
31936321,7.0,Machine-Learning-Assisted De Novo Design of Organic Molecules and Polymers: Opportunities and Challenges,2020 Jan 8;12(1):163.,"Organic molecules and polymers have a broad range of applications in biomedical, chemical, and materials science fields. Traditional design approaches for organic molecules and polymers are mainly experimentally-driven, guided by experience, intuition, and conceptual insights. Though they have been successfully applied to discover many important materials, these methods are facing significant challenges due to the tremendous demand of new materials and vast design space of organic molecules and polymers. Accelerated and inverse materials design is an ideal solution to these challenges. With advancements in high-throughput computation, artificial intelligence (especially machining learning, ML), and the growth of materials databases, ML-assisted materials design is emerging as a promising tool to flourish breakthroughs in many areas of materials science and engineering. To date, using ML-assisted approaches, the quantitative structure property/activity relation for material property prediction can be established more accurately and efficiently. In addition, materials design can be revolutionized and accelerated much faster than ever, through ML-enabled molecular generation and inverse molecular design. In this perspective, we review the recent progresses in ML-guided design of organic molecules and polymers, highlight several successful examples, and examine future opportunities in biomedical, chemical, and materials science fields. We further discuss the relevant challenges to solve in order to fully realize the potential of ML-assisted materials design for organic molecules and polymers. In particular, this study summarizes publicly available materials databases, feature representations for organic molecules, open-source tools for feature generation, methods for molecular generation, and ML models for prediction of material properties, which serve as a tutorial for researchers who have little experience with ML before and want to apply ML for various applications. Last but not least, it draws insights into the current limitations of ML-guided design of organic molecules and polymers. We anticipate that ML-assisted materials design for organic molecules and polymers will be the driving force in the near future, to meet the tremendous demand of new materials with tailored properties in different fields."
31936210,5.0,Practices and Trends of Machine Learning Application in Nanotoxicology,2020 Jan 8;10(1):116.,"Machine Learning (ML) techniques have been applied in the field of nanotoxicology with very encouraging results. Adverse effects of nanoforms are affected by multiple features described by theoretical descriptors, nano-specific measured properties, and experimental conditions. ML has been proven very helpful in this field in order to gain an insight into features effecting toxicity, predicting possible adverse effects as part of proactive risk analysis, and informing safe design. At this juncture, it is important to document and categorize the work that has been carried out. This study investigates and bookmarks ML methodologies used to predict nano (eco)-toxicological outcomes in nanotoxicology during the last decade. It provides a review of the sequenced steps involved in implementing an ML model, from data pre-processing, to model implementation, model validation, and applicability domain. The review gathers and presents the step-wise information on techniques and procedures of existing models that can be used readily to assemble new nanotoxicological in silico studies and accelerates the regulation of in silico tools in nanotoxicology. ML applications in nanotoxicology comprise an active and diverse collection of ongoing efforts, although it is still in their early steps toward a scientific accord, subsequent guidelines, and regulation adoption. This study is an important bookend to a decade of ML applications to nanotoxicology and serves as a useful guide to further in silico applications."
31935669,6.0,Artificial intelligence in digital breast pathology: Techniques and applications,2020 Feb;49:267-273.,"Breast cancer is the most common cancer and second leading cause of cancer-related death worldwide. The mainstay of breast cancer workup is histopathological diagnosis - which guides therapy and prognosis. However, emerging knowledge about the complex nature of cancer and the availability of tailored therapies have exposed opportunities for improvements in diagnostic precision. In parallel, advances in artificial intelligence (AI) along with the growing digitization of pathology slides for the primary diagnosis are a promising approach to meet the demand for more accurate detection, classification and prediction of behaviour of breast tumours. In this article, we cover the current and prospective uses of AI in digital pathology for breast cancer, review the basics of digital pathology and AI, and outline outstanding challenges in the field."
31934891,1.0,Environmental mixtures and children's health: identifying appropriate statistical approaches,2020 Apr;32(2):315-320.,"Purpose of review:                    Biomonitoring studies have shown that children are constantly exposed to complex patterns of chemical and nonchemical exposures. Here, we briefly summarize the rationale for studying multiple exposures, also called mixture, in relation to child health and key statistical approaches that can be used. We discuss advantages over traditional methods, limitations and appropriateness of the context.              Recent findings:                    New approaches allow pediatric researchers to answer increasingly complex questions related to environmental mixtures. We present methods to identify the most relevant exposures among a high-multitude of variables, via shrinkage and variable selection techniques, and identify the overall mixture effect, via Weighted Quantile Sum and Bayesian Kernel Machine regressions. We then describe novel extensions that handle high-dimensional exposure data and allow identification of critical exposure windows.              Summary:                    Recent advances in statistics and machine learning enable researchers to identify important mixture components, estimate joint mixture effects and pinpoint critical windows of exposure. Despite many advantages over single chemical approaches, measurement error and biases may be amplified in mixtures research, requiring careful study planning and design. Future research requires increased collaboration between epidemiologists, statisticians and data scientists, and further integration with causal inference methods."
31934647,11.0,Photoplethysmography based atrial fibrillation detection: a review,2020 Jan 10;3:3.,"Atrial fibrillation (AF) is a cardiac rhythm disorder associated with increased morbidity and mortality. It is the leading risk factor for cardioembolic stroke and its early detection is crucial in both primary and secondary stroke prevention. Continuous monitoring of cardiac rhythm is today possible thanks to consumer-grade wearable devices, enabling transformative diagnostic and patient management tools. Such monitoring is possible using low-cost easy-to-implement optical sensors that today equip the majority of wearables. These sensors record blood volume variations-a technology known as photoplethysmography (PPG)-from which the heart rate and other physiological parameters can be extracted to inform about user activity, fitness, sleep, and health. Recently, new wearable devices were introduced as being capable of AF detection, evidenced by large prospective trials in some cases. Such devices would allow for early screening of AF and initiation of therapy to prevent stroke. This review is a summary of a body of work on AF detection using PPG. A thorough account of the signal processing, machine learning, and deep learning approaches used in these studies is presented, followed by a discussion of their limitations and challenges towards clinical applications."
31932230,4.0,Toward Addiction Prediction: An Overview of Cross-Validated Predictive Modeling Findings and Considerations for Future Neuroimaging Research,2020 Aug;5(8):748-758.,"Substance use is a leading cause of disability and death worldwide. Despite the existence of evidence-based treatments, clinical outcomes are highly variable across individuals, and relapse rates following treatment remain high. Within this context, methods to identify individuals at particular risk for unsuccessful treatment (i.e., limited within-treatment abstinence), or for relapse following treatment, are needed to improve outcomes. Cumulatively, the literature generally supports the hypothesis that individual differences in brain function and structure are linked to differences in treatment outcomes, although anatomical loci and directions of associations have differed across studies. However, this work has almost entirely used methods that may overfit the data, leading to inflated effect size estimates and reduced likelihood of reproducibility in novel clinical samples. In contrast, cross-validated predictive modeling (i.e., machine learning) approaches are designed to overcome limitations of traditional approaches by focusing on individual differences and generalization to novel subjects (i.e., cross-validation), thereby increasing the likelihood of replication and potential translation to novel clinical settings. Here, we review recent studies using these approaches to generate brain-behavior models of treatment outcomes in addictions and provide recommendations for further work using these methods."
31927437,8.0,"Computational approaches in cancer multidrug resistance research: Identification of potential biomarkers, drug targets and drug-target interactions",2020 Jan;48:100662.,"Like physics in the 19th century, biology and molecular biology in particular, has been fertilized and enhanced like few other scientific fields, by the incorporation of mathematical methods. In the last decades, a whole new scientific field, bioinformatics, has developed with an output of over 30,000 papers a year (Pubmed search using the keyword ""bioinformatics""). Huge databases of mass throughput data have been established, with ArrayExpress alone containing more than 2.7 million assays (October 2019). Computational methods have become indispensable tools in molecular biology, particularly in one of the most challenging areas of cancer research, multidrug resistance (MDR). However, confronted with a plethora of different algorithms, approaches, and methods, the average researcher faces key questions: Which methods do exist? Which methods can be used to tackle the aims of a given study? Or, more generally, how do I use computational biology/bioinformatics to bolster my research? The current review is aimed at providing guidance to existing methods with relevance to MDR research. In particular, we provide an overview on: a) the identification of potential biomarkers using expression data; b) the prediction of treatment response by machine learning methods; c) the employment of network approaches to identify gene/protein regulatory networks and potential key players; d) the identification of drug-target interactions; e) the use of bipartite networks to identify multidrug targets; f) the identification of cellular subpopulations with the MDR phenotype; and, finally, g) the use of molecular modeling methods to guide and enhance drug discovery. This review shall serve as a guide through some of the basic concepts useful in MDR research. It shall give the reader some ideas about the possibilities in MDR research by using computational tools, and, finally, it shall provide a short overview of relevant literature."
31926317,,Key indicators of phase transition for clinical trials through machine learning,2020 Feb;25(2):414-421.,"A significant number of drugs fail during the clinical testing stage. To understand the attrition of drugs through the regulatory process, here we review and advance machine-learning (ML) and natural language-processing algorithms to investigate the importance of factors in clinical trials that are linked with failure in Phases II and III. We find that clinical trial phase transitions can be predicted with an average accuracy of 80%. Identifying these trials provides information to sponsors facing difficult decisions about whether these higher risk trials should be modified or halted. We also find common protocol characteristics across therapeutic areas that are linked to phase success, including the number of endpoints and the complexity of the eligibility criteria."
