pmid,citations,title,date,text
31638733,1.0,Artificial-Intelligence-Driven Organic Synthesis-En Route towards Autonomous Synthesis?,2019 Nov 25;58(48):17114-17116.,AI for chemistry: Automated synthesis can now be performed using an artificial intelligence algorithm to propose the synthetic route and a robotic microfluidic platform to execute the synthesis. This Highlight describes this approach towards small-molecule synthesis and reflects on the significance of this milestone in chemistry.
31635167,9.0,A Review of Force Myography Research and Development,2019 Oct 20;19(20):4557.,"Information about limb movements can be used for monitoring physical activities or for human-machine-interface applications. In recent years, a technique called Force Myography (FMG) has gained ever-increasing traction among researchers to extract such information. FMG uses force sensors to register the variation of muscle stiffness patterns around a limb during different movements. Using machine learning algorithms, researchers are able to predict many different limb activities. This review paper presents state-of-art research and development on FMG technology in the past 20 years. It summarizes the research progress in both the hardware design and the signal processing techniques. It also discusses the challenges that need to be solved before FMG can be used in an everyday scenario. This paper aims to provide new insight into FMG technology and contribute to its advancement."
31634699,8.0,Clinical applications of artificial intelligence in sepsis: A narrative review,2019 Dec;115:103488.,"Many studies have been published on a variety of clinical applications of artificial intelligence (AI) for sepsis, while there is no overview of the literature. The aim of this review is to give an overview of the literature and thereby identify knowledge gaps and prioritize areas with high priority for further research. A literature search was conducted in PubMed from inception to February 2019. Search terms related to AI were combined with terms regarding sepsis. Articles were included when they reported an area under the receiver operator characteristics curve (AUROC) as outcome measure. Fifteen articles on diagnosis of sepsis with AI models were included. The best performing model reached an AUROC of 0.97. There were also seven articles on prognosis, predicting mortality over time with an AUROC of up to 0.895. Finally, there were three articles on assistance of treatment of sepsis, where the use of AI was associated with the lowest mortality rates. Of the articles, twenty-two were judged to be at high risk of bias or had major concerns regarding applicability. This was mostly because predictor variables in these models, such as blood pressure, were also part of the definition of sepsis, which led to overestimation of the performance. We conclude that AI models have great potential for improving early identification of patients who may benefit from administration of antibiotics. Current AI prediction models to diagnose sepsis are at major risks of bias when the diagnosis criteria are part of the predictor variables in the model. Furthermore, generalizability of these models is poor due to overfitting and a lack of standardized protocols for the construction and validation of the models. Until these problems have been resolved, a large gap remains between the creation of an AI algorithm and its implementation in clinical practice."
31633462,4.0,Evolution of Aesthetic Dentistry,2019 Nov;98(12):1294-1304.,"One of the main goals of dental treatment is to mimic teeth and design smiles in a most natural and aesthetic manner, based on the individual and specific needs of the patient. Possibilities to reach that goal have significantly improved over the last decade through new and specific treatment modalities, steadily enhanced and more aesthetic dental materials, and novel techniques and technologies. This article gives an overview of the evolution of aesthetic dentistry over the past 100 y from a historical point of view and highlights advances in the development of dental research and clinical interventions that have contributed the science and art of aesthetic dentistry. Among the most noteworthy advancements over the past decade are the establishment of universal aesthetic rules and guidelines based on the assessment of natural aesthetic parameters, anatomy, and physiognomy; the development of tooth whitening and advanced restorative as well as prosthetic materials and techniques, supported by the pioneering discovery of dental adhesion; the significant progress in orthodontics and periodontal as well as oral and maxillofacial surgery; and, most recently, the implementation of digital technologies in the 3-dimensional planning and realization of truly natural, individual, and aesthetic smiles. In the future, artificial intelligence and machine learning will likely lead to automation of aesthetic evaluation, smile design, and treatment-planning processes."
31632973,19.0,Translational AI and Deep Learning in Diagnostic Pathology,2019 Oct 1;6:185.,"There has been an exponential growth in the application of AI in health and in pathology. This is resulting in the innovation of deep learning technologies that are specifically aimed at cellular imaging and practical applications that could transform diagnostic pathology. This paper reviews the different approaches to deep learning in pathology, the public grand challenges that have driven this innovation and a range of emerging applications in pathology. The translation of AI into clinical practice will require applications to be embedded seamlessly within digital pathology workflows, driving an integrated approach to diagnostics and providing pathologists with new tools that accelerate workflow and improve diagnostic consistency and reduce errors. The clearance of digital pathology for primary diagnosis in the US by some manufacturers provides the platform on which to deliver practical AI. AI and computational pathology will continue to mature as researchers, clinicians, industry, regulatory organizations and patient advocacy groups work together to innovate and deliver new technologies to health care providers: technologies which are better, faster, cheaper, more precise, and safe."
31632915,,AI Meets Exascale Computing: Advancing Cancer Research With Large-Scale High Performance Computing,2019 Oct 2;9:984.,"The application of data science in cancer research has been boosted by major advances in three primary areas: (1) Data: diversity, amount, and availability of biomedical data; (2) Advances in Artificial Intelligence (AI) and Machine Learning (ML) algorithms that enable learning from complex, large-scale data; and (3) Advances in computer architectures allowing unprecedented acceleration of simulation and machine learning algorithms. These advances help build in silico ML models that can provide transformative insights from data including: molecular dynamics simulations, next-generation sequencing, omics, imaging, and unstructured clinical text documents. Unique challenges persist, however, in building ML models related to cancer, including: (1) access, sharing, labeling, and integration of multimodal and multi-institutional data across different cancer types; (2) developing AI models for cancer research capable of scaling on next generation high performance computers; and (3) assessing robustness and reliability in the AI models. In this paper, we review the National Cancer Institute (NCI) -Department of Energy (DOE) collaboration, Joint Design of Advanced Computing Solutions for Cancer (JDACS4C), a multi-institution collaborative effort focused on advancing computing and data technologies to accelerate cancer research on three levels: molecular, cellular, and population. This collaboration integrates various types of generated data, pre-exascale compute resources, and advances in ML models to increase understanding of basic cancer biology, identify promising new treatment options, predict outcomes, and eventually prescribe specialized treatments for patients with cancer."
31632910,10.0,Deep Learning: A Review for the Radiation Oncologist,2019 Oct 1;9:977.,"Introduction: Deep Learning (DL) is a machine learning technique that uses deep neural networks to create a model. The application areas of deep learning in radiation oncology include image segmentation and detection, image phenotyping, and radiomic signature discovery, clinical outcome prediction, image dose quantification, dose-response modeling, radiation adaptation, and image generation. In this review, we explain the methods used in DL and perform a literature review using the Medline database to identify studies using deep learning in radiation oncology. The search was conducted in April 2018, and identified studies published between 1997 and 2018, strongly skewed toward 2015 and later. Methods: A literature review was performed using PubMed/Medline in order to identify important recent publications to be synthesized into a review of the current status of Deep Learning in radiation oncology, directed at a clinically-oriented reader. The search strategy included the search terms ""radiotherapy"" and ""deep learning."" In addition, reference lists of selected articles were hand searched for further potential hits of relevance to this review. The search was conducted in April 2018, and identified studies published between 1997 and 2018, strongly skewed toward 2015 and later. Results: Studies using DL for image segmentation were identified in Brain (n = 2), Head and Neck (n = 3), Lung (n = 6), Abdominal (n = 2), and Pelvic (n = 6) cancers. Use of Deep Learning has also been reported for outcome prediction, such as toxicity modeling (n = 3), treatment response and survival (n = 2), or treatment planning (n = 5). Conclusion: Over the past few years, there has been a significant number of studies assessing the performance of DL techniques in radiation oncology. They demonstrate how DL-based systems can aid clinicians in their daily work, be it by reducing the time required for or the variability in segmentation, or by helping to predict treatment outcomes and toxicities. It still remains to be seen when these techniques will be employed in routine clinical practice."
31629933,5.0,Radiomics in stratification of pancreatic cystic lesions: Machine learning in action,2020 Jan 28;469:228-237.,"Pancreatic cystic lesions (PCLs) are well-known precursors of pancreatic cancer. Their diagnosis can be challenging as their behavior varies from benign to malignant disease. Precise and timely management of malignant pancreatic cysts might prevent transformation to pancreatic cancer. However, the current consensus guidelines, which rely on standard imaging features to predict cyst malignancy potential, are conflicting and unclear. This has led to an increased interest in radiomics, a high-throughput extraction of comprehensible data from standard of care images. Radiomics can be used as a diagnostic and prognostic tool in personalized medicine. It utilizes quantitative image analysis to extract features in conjunction with machine learning and artificial intelligence (AI) methods like support vector machines, random forest, and convolutional neural network for feature selection and classification. Selected features can then serve as imaging biomarkers to predict high-risk PCLs. Radiomics studies conducted heretofore on PCLs have shown promising results. This cost-effective approach would help us to differentiate benign PCLs from malignant ones and potentially guide clinical decision-making leading to better utilization of healthcare resources. In this review, we discuss the process of radiomics, its myriad applications such as diagnosis, prognosis, and prediction of therapy response. We also discuss the outcomes of studies involving radiomic analysis of PCLs and pancreatic cancer, and challenges associated with this novel field along with possible solutions. Although these studies highlight the potential benefit of radiomics in the prevention and optimal treatment of pancreatic cancer, further studies are warranted before incorporating radiomics into the clinical decision support system."
31629922,6.0,Transforming healthcare with big data analytics and artificial intelligence: A systematic mapping study,2019 Dec;100:103311.,"The domain of healthcare has always been flooded with a huge amount of complex data, coming in at a very fast-pace. A vast amount of data is generated in different sectors of healthcare industry: data from hospitals and healthcare providers, medical insurance, medical equipment, life sciences and medical research. With the advancement in technology, there is a huge potential for utilization of this data for transforming healthcare. The application of analytics, machine learning and artificial intelligence over big data enables identification of patterns and correlations and hence provides actionable insights for improving the delivery of healthcare. There have been many contributions to the literature in this topic, but we lack a comprehensive view of the current state of research and application. This paper focuses on assessing the available literature in order to provide the researchers with evidence that enable fostering further development in this area. A systematic mapping study was conducted to identify and analyze research on big data analytics and artificial intelligence in healthcare, in which 2421 articles between 2013 and February 2019 were evaluated. The results of this study will help understand the needs in application of these technologies in healthcare by identifying the areas that require additional research. It will hence provide the researchers and industry experts with a base for future work."
31628551,6.0,The application of artificial neural networks in metabolomics: a historical perspective,2019 Oct 18;15(11):142.,"Background:                    Metabolomics data, with its complex covariance structure, is typically modelled by projection-based machine learning (ML) methods such as partial least squares (PLS) regression, which project data into a latent structure. Biological data are often non-linear, so it is reasonable to hypothesize that metabolomics data may also have a non-linear latent structure, which in turn would be best modelled using non-linear equations. A non-linear ML method with a similar projection equation structure to PLS is artificial neural networks (ANNs). While ANNs were first applied to metabolic profiling data in the 1990s, the lack of community acceptance combined with limitations in computational capacity and the lack of volume of data for robust non-linear model optimisation inhibited their widespread use. Due to recent advances in computational power, modelling improvements, community acceptance, and the more demanding needs for data science, ANNs have made a recent resurgence in interest across research communities, including a small yet growing usage in metabolomics. As metabolomics experiments become more complex and start to be integrated with other omics data, there is potential for ANNs to become a viable alternative to linear projection methods.              Aim of review:                    We aim to first describe ANNs and their structural equivalence to linear projection-based methods, including PLS regression. We then review the historical, current, and future uses of ANNs in the field of metabolomics.              Key scientific concept of review:                    Is metabolomics ready for the return of artificial neural networks?"
31625725,8.0,An Overview of Machine Learning and Big Data for Drug Toxicity Evaluation,2020 Jan 21;33(1):20-37.,"Drug toxicity evaluation is an essential process of drug development as it is reportedly responsible for the attrition of approximately 30% of drug candidates. The rapid increase in the number and types of large toxicology data sets together with the advances in computational methods may be used to improve many steps in drug safety evaluation. The development of in silico models to screen and understand mechanisms of drug toxicity may be particularly beneficial in the early stages of drug development where early toxicity assessment can most reduce expenses and labor time. To facilitate this, machine learning methods have been employed to evaluate drug toxicity but are often limited by small and less diverse data sets. Recent advances in machine learning methods together with the rapid increase in big toxicity data such as molecular descriptors, toxicogenomics, and high-throughput bioactivity data may help alleviate some of the current challenges. In this article, the most common machine learning methods used in toxicity assessment are reviewed together with examples of toxicity studies that have used machine learning methodology. Furthermore, a comprehensive overview of the different types of toxicity tools and data sets available to build in silico toxicity prediction models has been provided to give an overview of the current big toxicity data landscape and highlight opportunities and challenges related to them."
31624739,2.0,Predictive modeling in spine surgery,2019 Sep;7(Suppl 5):S173.,"As the cost of healthcare in the United States increases at an unsustainable rate, health-policy leaders are looking towards innovative ways to maximize value in delivery of care. Incorporating technology, such as artificial intelligence/machine-learning, to assist physicians in decision-making and predicting outcomes, on a real-time basis, is a major topic of discussion. While machine learning is gradually pulling traction in the medical community, it still remains a nascent field in the realm of spine surgery. The current review aims to gather current literature discussing the validity and applicability of machine-learning models in spine surgery."
31623106,12.0,Proteomic Biomarkers for the Detection of Endometrial Cancer,2019 Oct 16;11(10):1572.,"Endometrial cancer is the leading gynaecological malignancy in the western world and its incidence is rising in tandem with the global epidemic of obesity. Early diagnosis is key to improving survival, which at 5 years is less than 20% in advanced disease and over 90% in early-stage disease. As yet, there are no validated biological markers for its early detection. Advances in high-throughput technologies and machine learning techniques now offer unique and promising perspectives for biomarker discovery, especially through the integration of genomic, transcriptomic, proteomic, metabolomic and imaging data. Because the proteome closely mirrors the dynamic state of cells, tissues and organisms, proteomics has great potential to deliver clinically relevant biomarkers for cancer diagnosis. In this review, we present the current progress in endometrial cancer diagnostic biomarker discovery using proteomics. We describe the various mass spectrometry-based approaches and highlight the challenges inherent in biomarker discovery studies. We suggest novel strategies for endometrial cancer detection exploiting biologically important protein biomarkers and set the scene for future directions in endometrial cancer biomarker research."
31622219,1.0,Identifying Cancer Targets Based on Machine Learning Methods via Chou's 5-steps Rule and General Pseudo Components,2019;19(25):2301-2317.,"In recent years, the successful implementation of human genome project has made people realize that genetic, environmental and lifestyle factors should be combined together to study cancer due to the complexity and various forms of the disease. The increasing availability and growth rate of 'big data' derived from various omics, opens a new window for study and therapy of cancer. In this paper, we will introduce the application of machine learning methods in handling cancer big data including the use of artificial neural networks, support vector machines, ensemble learning and naïve Bayes classifiers."
31621574,8.0,Phenotypes of osteoarthritis: current state and future implications,Sep-Oct 2019;37 Suppl 120(5):64-72.,"In the most recent years, an extraordinary research effort has emerged to disentangle osteoarthritis heterogeneity, opening new avenues for progressing with therapeutic development and unravelling the pathogenesis of this complex condition. Several phenotypes and endotypes have been proposed albeit none has been sufficiently validated for clinical or research use as yet. This review discusses the latest advances in OA phenotyping including how new modern statistical strategies based on machine learning and big data can help advance this field of research."
31621015,1.0,A Strength-Weaknesses-Opportunities-Threats (SWOT) Analysis of Cheminformatics in Natural Product Research,2019;110:239-271.,"Cheminformatics-based techniques, such as molecular modeling, docking, virtual screening, and machine learning, are well accepted for their usefulness in drug discovery and development of therapeutically relevant small molecules. Although delayed by several decades, their application in natural product research has led to outstanding findings. Combining information obtained from different sources, i.e., virtual predictions, traditional medicine, structural, biochemical, and biological data, and handling big data effectively will open up new possibilities, but also challenges in the future. Strategies and examples will be presented on how to integrate cheminformatics in pharmacognostic workflows to benefit from these two highly complementary disciplines toward streamlining experimental efforts. While considering their limits and pitfalls and by exploiting their potential, computer-aided strategies should successfully guide future studies and thereby augment our knowledge of bioactive natural lead structures."
31621014,1.0,Open-Access Activity Prediction Tools for Natural Products. Case Study: hERG Blockers,2019;110:177-238.,"Interference with the hERG potassium ion channel may cause cardiac arrhythmia and can even lead to death. Over the last few decades, several drugs, already on the market, and many more investigational drugs in various development stages, have had to be discontinued because of their hERG-associated toxicity. To recognize potential hERG activity in the early stages of drug development, a wide array of computational tools, based on different principles, such as 3D QSAR, 2D and 3D similarity, and machine learning, have been developed and are reviewed in this chapter. The various available prediction tools Similarity Ensemble Approach, SuperPred, SwissTargetPrediction, HitPick, admetSAR, PASSonline, Pred-hERG, and VirtualToxLab™ were used to screen a dataset of known hERG synthetic and natural product actives and inactives to quantify and compare their predictive power. This contribution will allow the reader to evaluate the suitability of these computational methods for their own related projects. There is an unmet need for natural product-specific prediction tools in this field."
31621013,,Cheminformatic Analysis of Natural Product Fragments,2019;110:143-175.,"Fragment-like natural products play a pivotal role in natural product research given their improved synthetic and computational tractability as well as commercial availability compared to more complex natural product structures. A multitude of computational tools have been developed to support the generation, analysis, and application of natural fragments for drug discovery and chemical biology research. In this contribution, the challenges and opportunities in such workflows are discussed and contextualized. Multiple successful applications and validations discussed herein attest to the relevance of natural fragments for drug discovery and the utility of machine learning and data science to support such endeavors."
31621011,,A Toolbox for the Identification of Modes of Action of Natural Products,2019;110:73-97.,"Natural products have long played a leading role as direct source of drugs or as a means to inspire informed molecular design. Indeed, natural products have been biologically prevalidated as protein-binding motifs by millions of years of evolutionary pressure. Despite the tailored architectures, and the ever-growing chemistry toolbox to aid access such privileged structures, identifying the modes of action by which these molecules can be harnessed as therapeutics remains a major bottleneck in discovery chemistry. Herein, an overview of cheminformatics methods applied to the identification of modes of action of natural products is given, and a discussion of successful case studies is provided. A special focus is given to machine learning methods that may help to streamline the development of natural products into drug leads."
31621009,2.0,Cheminformatics Explorations of Natural Products,2019;110:1-35.,"The chemistry of natural products is fascinating and has continuously attracted the attention of the scientific community for many reasons including, but not limited to, biosynthesis pathways, chemical diversity, the source of bioactive compounds and their marked impact on drug discovery. There is a broad range of experimental and computational techniques (molecular modeling and cheminformatics) that have evolved over the years and have assisted the investigation of natural products. Herein, we discuss cheminformatics strategies to explore the chemistry and applications of natural products. Since the potential synergisms between cheminformatics and natural products are vast, we will focus on three major aspects: (1) exploration of the chemical space of natural products to identify bioactive compounds, with emphasis on drug discovery; (2) assessment of the toxicity profile of natural products; and (3) diversity analysis of natural product collections and the design of chemical collections inspired by natural sources."
31620840,4.0,Artificial intelligence applications for pediatric oncology imaging,2019 Oct;49(11):1384-1390.,"Machine learning algorithms can help to improve the accuracy and efficiency of cancer diagnosis, selection of personalized therapies and prediction of long-term outcomes. Artificial intelligence (AI) describes a subset of machine learning that can identify patterns in data and take actions to reach pre-set goals without specific programming. Machine learning tools can help to identify high-risk populations, prescribe personalized screening tests and enrich patient populations that are most likely to benefit from advanced imaging tests. AI algorithms can also help to plan personalized therapies and predict the impact of genomic variations on the sensitivity of normal and tumor tissue to chemotherapy or radiation therapy. The two main bottlenecks for successful AI applications in pediatric oncology imaging to date are the needs for large data sets and appropriate computer and memory power. With appropriate data entry and processing power, deep convolutional neural networks (CNNs) can process large amounts of imaging data, clinical data and medical literature in very short periods of time and thereby accelerate literature reviews, correct diagnoses and personalized treatments. This article provides a focused review of emerging AI applications that are relevant for the pediatric oncology imaging community."
31618951,2.0,A Review of Computational Methods for Cervical Cells Segmentation and Abnormality Classification,2019 Oct 15;20(20):5114.,"Cervical cancer is the one of the most common cancers in women worldwide, affecting around 570,000 new patients each year. Although there have been great improvements over the years, current screening procedures can still suffer from long and tedious workflows and ambiguities. The increasing interest in the development of computer-aided solutions for cervical cancer screening is to aid with these common practical difficulties, which are especially frequent in the low-income countries where most deaths caused by cervical cancer occur. In this review, an overview of the disease and its current screening procedures is firstly introduced. Furthermore, an in-depth analysis of the most relevant computational methods available on the literature for cervical cells analysis is presented. Particularly, this work focuses on topics related to automated quality assessment, segmentation and classification, including an extensive literature review and respective critical discussion. Since the major goal of this timely review is to support the development of new automated tools that can facilitate cervical screening procedures, this work also provides some considerations regarding the next generation of computer-aided diagnosis systems and future research directions."
31617274,3.0,Flexible Piezoelectric Acoustic Sensors and Machine Learning for Speech Processing,2020 Sep;32(35):e1904020.,"Flexible piezoelectric acoustic sensors have been developed to generate multiple sound signals with high sensitivity, shifting the paradigm of future voice technologies. Speech recognition based on advanced acoustic sensors and optimized machine learning software will play an innovative interface for artificial intelligence (AI) services. Collaboration and novel approaches between both smart sensors and speech algorithms should be attempted to realize a hyperconnected society, which can offer personalized services such as biometric authentication, AI secretaries, and home appliances. Here, representative developments in speech recognition are reviewed in terms of flexible piezoelectric materials, self-powered sensors, machine learning algorithms, and speaker recognition."
