pmid,title,date,text,citations
32793285,A Review on the Challenges in Indian Genomics Research for Variant Identification and Interpretation,2020 Jul 22;11:753.,"Today, genomic data holds great potential to improve healthcare strategies across various dimensions - be it disease prevention, enhanced diagnosis, or optimized treatment. The biggest hurdle faced by the medical and research community in India is the lack of genotype-phenotype correlations for Indians at a population-wide and an individual level. This leads to inefficient translation of genomic information during clinical decision making. Population-wide sequencing projects for Indian genomes help overcome hurdles and enable us to unearth and validate the genetic markers for different health conditions. Machine learning algorithms are essential to analyze huge amounts of genotype data in synergy with gene expression, demographic, clinical, and pathological data. Predictive models developed through these algorithms help in classifying the individuals into different risk groups, so that preventive measures and personalized therapies can be designed. They also help in identifying the impact of each genetic marker with the associated condition, from a clinical perspective. In India, genome sequencing technologies have now become more accessible to the general population. However, information on variants associated with several major diseases is not available in publicly-accessible databases. Creating a centralized database of variants facilitates early detection and mitigation of health risks in individuals. In this article, we discuss the challenges faced by genetic researchers and genomic testing facilities in India, in terms of dearth of public databases, people with knowledge on machine learning algorithms, computational resources and awareness in the medical community in interpreting genetic variants. Potential solutions to enhance genomic research in India, are also discussed.",
32792177,The Pediatric Difficult Airway: Updates and Innovations,2020 Sep;38(3):459-475.,"Children have unique characteristics that make them particularly vulnerable to perioperative adverse events. Skilled airway management is a cornerstone of high-quality anesthetic management. The use of hybrid airway techniques is a critical tool for the pediatric anesthesiologist. Point-of-care ultrasonography has an expanding role in airway management, from preoperative assessment of airway pathology and gastric contents to confirmation of tracheal intubation and identification of the cricothyroid membrane. The exciting fields of 3-dimensional printing, artificial intelligence, and machine learning are areas of innovation that will transform pediatric difficult airway management in years to come.",
32792129,Radiomics and Artificial Intelligence for Renal Mass Characterization,2020 Sep;58(5):995-1008.,"Radiomics allows for high throughput extraction of quantitative data from images. This is an area of active research as groups try to capture and quantify imaging parameters and convert these into descriptive phenotypes of organs or tumors. Texture analysis is one radiomics tool that extracts information about heterogeneity within a given region of interest. This is used with or without associated machine learning classifiers or a deep learning approach is applied to similar types of data. These tools have shown utility in characterizing renal masses, renal cell carcinoma, and assessing response to targeted therapeutic agents in metastatic renal cell carcinoma.",3.0
32785796,"Radiomics in medical imaging-""how-to"" guide and critical reflection",2020 Aug 12;11(1):91.,"Radiomics is a quantitative approach to medical imaging, which aims at enhancing the existing data available to clinicians by means of advanced mathematical analysis. Through mathematical extraction of the spatial distribution of signal intensities and pixel interrelationships, radiomics quantifies textural information by using analysis methods from the field of artificial intelligence. Various studies from different fields in imaging have been published so far, highlighting the potential of radiomics to enhance clinical decision-making. However, the field faces several important challenges, which are mainly caused by the various technical factors influencing the extracted radiomic features.The aim of the present review is twofold: first, we present the typical workflow of a radiomics analysis and deliver a practical ""how-to"" guide for a typical radiomics analysis. Second, we discuss the current limitations of radiomics, suggest potential improvements, and summarize relevant literature on the subject.",10.0
32784652,Practice of Simulation and Life Cycle Assessment in Tribology-A Review,2020 Aug 7;13(16):3489.,"To simulate today's complex tribo-contact scenarios, a methodological breakdown of a complex design problem into simpler sub-problems is essential to achieve acceptable simulation outcomes. This also helps to manage iterative, hierarchical systems within given computational power. In this paper, the authors reviewed recent trends of simulation practices in tribology to model tribo-contact scenario and life cycle assessment (LCA) with the help of simulation. With the advancement of modern computers and computing power, increasing effort has been given towards simulation, which not only saves time and resources but also provides meaningful results. Having said that, like every other technique, simulation has some inherent limitations which need to be considered during practice. Keeping this in mind, the pros and cons of both physical experiments and simulation approaches are reviewed together with their interdependency and how one approach can benefit the other. Various simulation techniques are outlined with a focus on machine learning which will dominate simulation approaches in the future. In addition, simulation of tribo-contacts across different length scales and lubrication conditions is discussed in detail. An extension of the simulation approach, together with experimental data, can lead towards LCA of components which will provide us with a better understanding of the efficient usage of limited resources and conservation of both energy and resources.",1.0
32784445,Computational Methods for Predicting Functions at the mRNA Isoform Level,2020 Aug 8;21(16):5686.,"Multiple mRNA isoforms of the same gene are produced via alternative splicing, a biological mechanism that regulates protein diversity while maintaining genome size. Alternatively spliced mRNA isoforms of the same gene may sometimes have very similar sequence, but they can have significantly diverse effects on cellular function and regulation. The products of alternative splicing have important and diverse functional roles, such as response to environmental stress, regulation of gene expression, human heritable, and plant diseases. The mRNA isoforms of the same gene can have dramatically different functions. Despite the functional importance of mRNA isoforms, very little has been done to annotate their functions. The recent years have however seen the development of several computational methods aimed at predicting mRNA isoform level biological functions. These methods use a wide array of proteo-genomic data to develop machine learning-based mRNA isoform function prediction tools. In this review, we discuss the computational methods developed for predicting the biological function at the individual mRNA isoform level.",1.0
32783626,"Functional cardiac CT-Going beyond Anatomical Evaluation of Coronary Artery Disease with Cine CT, CT-FFR, CT Perfusion and Machine Learning",2020 Sep 1;93(1113):20200349.,"The aim of this review is to provide an overview of different functional cardiac CT techniques which can be used to supplement assessment of the coronary arteries to establish the significance of coronary artery stenoses. We focus on cine-CT, CT-FFR, CT-myocardial perfusion and how developments in machine learning can supplement these techniques.",1.0
32783560,"Machine Learning in Radiomic Renal Mass Characterization: Fundamentals, Applications, Challenges, and Future Directions",2020 Oct;215(4):920-928.,"OBJECTIVE. The purpose of this study is to provide an overview of the traditional machine learning (ML)-based and deep learning-based radiomic approaches, with focus placed on renal mass characterization. CONCLUSION. ML currently has a very low barrier to entry into general medical practice because of the availability of many open-source, free, and easy-to-use toolboxes. Therefore, it should not be surprising to see its related applications in renal mass characterization. A wider picture of the previous works might be beneficial to move this field forward.",
32783147,Big Data Approaches in Heart Failure Research,2020 Oct;17(5):213-224.,"Purpose of review:                    The goal of this review is to summarize the state of big data analyses in the study of heart failure (HF). We discuss the use of big data in the HF space, focusing on ""omics"" and clinical data. We address some limitations of this data, as well as their future potential.              Recent findings:                    Omics are providing insight into plasmal and myocardial molecular profiles in HF patients. The introduction of single cell and spatial technologies is a major advance that will reshape our understanding of cell heterogeneity and function as well as tissue architecture. Clinical data analysis focuses on HF phenotyping and prognostic modeling. Big data approaches are increasingly common in HF research. The use of methods designed for big data, such as machine learning, may help elucidate the biology underlying HF. However, important challenges remain in the translation of this knowledge into improvements in clinical care.",
32781750,Antioxidant Potential of Psychotropic Drugs: From Clinical Evidence to In Vitro and In Vivo Assessment and toward a New Challenge for in Silico Molecular Design,2020 Aug 6;9(8):714.,"Due to high oxygen consumption, the brain is particularly vulnerable to oxidative stress, which is considered an important element in the etiopathogenesis of several mental disorders, including schizophrenia, depression and dependencies. Despite the fact that it is not established yet whether oxidative stress is a cause or a consequence of clinic manifestations, the intake of antioxidant supplements in combination with the psychotropic therapy constitutes a valuable solution in patients' treatment. Anyway, some drugs possess antioxidant capacity themselves and this aspect is discussed in this review, focusing on antipsychotics and antidepressants. In the context of a collection of clinical observations, in vitro and in vivo results are critically reported, often highlighting controversial aspects. Finally, a new challenge is discussed, i.e., the possibility of assessing in silico the antioxidant potential of these drugs, exploiting computational chemistry methodologies and machine learning. Despite the physiological environment being incredibly complex and the detection of meaningful oxidative stress biomarkers being all but an easy task, a rigorous and systematic analysis of the structural and reactivity properties of antioxidant drugs seems to be a promising route to better interpret therapeutic outcomes and provide elements for the rational design of novel drugs.",3.0
32781665,Promoter Architecture and Promoter Engineering in Saccharomyces cerevisiae,2020 Aug 6;10(8):320.,"Promoters play an essential role in the regulation of gene expression for fine-tuning genetic circuits and metabolic pathways in Saccharomyces cerevisiae (S. cerevisiae). However, native promoters in S. cerevisiae have several limitations which hinder their applications in metabolic engineering. These limitations include an inadequate number of well-characterized promoters, poor dynamic range, and insufficient orthogonality to endogenous regulations. Therefore, it is necessary to perform promoter engineering to create synthetic promoters with better properties. Here, we review recent advances related to promoter architecture, promoter engineering and synthetic promoter applications in S. cerevisiae. We also provide a perspective of future directions in this field with an emphasis on the recent advances of machine learning based promoter designs.",3.0
32778984,Challenge-Enabled Machine Learning to Drug-Response Prediction,2020 Aug 10;22(5):106.,"In recent decades, the advancement of computational algorithms and the availability of big data have enabled artificial intelligence (AI) to dramatically improve predictive performance in nearly all research areas. Specifically, machine learning (ML) techniques, a major branch of AI, have been widely used in many tasks of drug discovery and development, including predicting treatment effects, identifying target genes and functional pathways, as well as selecting potential biomarkers. However, in practice, blindly applying ML methods may lead to common pitfalls, including overfitting and lack of generalizability. Therefore, how to improve the robustness and prediction accuracy of ML methods has become a crucial problem for researchers. In this review, we summarize the application of ML models to drug discovery by introducing the top-performing methods developed from large-scale drug-related data challenges in recent years.",
32777930,Artificial Intelligence in plastic surgery: What is it? Where are we now? What is on the horizon?,2020 Oct;102(8):577-580.,"Introduction:                    An increasing quantity of data is required to guide precision medicine and advance future healthcare practices, but current analytical methods often become overwhelmed. Artificial intelligence (AI) provides a promising solution. Plastic surgery is an innovative surgical specialty expected to implement AI into current and future practices. It is important for all plastic surgeons to understand how AI may affect current and future practice, and to recognise its potential limitations.              Methods:                    Peer-reviewed published literature and online content were comprehensively reviewed. We report current applications of AI in plastic surgery and possible future applications based on published literature and continuing scientific studies, and detail its potential limitations and ethical considerations.              Findings:                    Current machine learning models using convolutional neural networks can evaluate breast mammography and differentiate benign and malignant tumours as accurately as specialist doctors, and motion sensor surgical instruments can collate real-time data to advise intraoperative technical adjustments. Centralised big data portals are expected to collate large datasets to accelerate understanding of disease pathogeneses and best practices. Information obtained using computer vision could guide intraoperative surgical decisions in unprecedented detail and semi-autonomous surgical systems guided by AI algorithms may enable improved surgical outcomes in low- and middle-income countries. Surgeons must collaborate with computer scientists to ensure that AI algorithms inform clinically relevant health objectives and are interpretable. Ethical concerns such as systematic biases causing non-representative conclusions for under-represented patient groups, patient confidentiality and the limitations of AI based on the quality of data input suggests that AI will accompany the plastic surgeon, rather than replace them.",
32776259,Neoadjuvant therapy in pancreatic cancer: what is the true oncological benefit?,2020 Nov;405(7):879-887.,"Background:                    Neoadjuvant therapies (neoTx) have revolutionized the treatment of borderline resectable (BR) and locally advanced (LA) pancreatic cancer (PCa) by significantly increasing the rate of R0 resections, which remains the only curative strategy for these patients. However, there is still room for improvement of neoTx in PCa.              Purpose:                    Here, we aimed to critically analyze the benefits of neoTx in LA and BR PCa and its potential use on patients with resectable PCa. We also explored the feasibility of arterial resection (AR) to increase surgical radicality and the incorporation of immunotherapy to optimize neoadjuvant approaches in PCa.              Conclusion:                    For early stage, i.e., resectable, PCa, there is not enough scientific evidence for routinely recommending neoTx. For LA and BR PCa, optimization of neoadjuvant therapy necessitates more sophisticated complex surgical resections, machine learning and radiomic approaches, integration of immunotherapy due to the high antigen load, standardized histopathological assessment, and improved multidisciplinary communication.",
32774791,Limitations and challenges in protein stability prediction upon genome variations: towards future applications in precision medicine,2020 Jul 24;18:1968-1979.,"Protein stability predictions are becoming essential in medicine to develop novel immunotherapeutic agents and for drug discovery. Despite the large number of computational approaches for predicting the protein stability upon mutation, there are still critical unsolved problems: 1) the limited number of thermodynamic measurements for proteins provided by current databases; 2) the large intrinsic variability of ΔΔG values due to different experimental conditions; 3) biases in the development of predictive methods caused by ignoring the anti-symmetry of ΔΔG values between mutant and native protein forms; 4) over-optimistic prediction performance, due to sequence similarity between proteins used in training and test datasets. Here, we review these issues, highlighting new challenges required to improve current tools and to achieve more reliable predictions. In addition, we provide a perspective of how these methods will be beneficial for designing novel precision medicine approaches for several genetic disorders caused by mutations, such as cancer and neurodegenerative diseases.",4.0
32771905,Sequencing enabling design and learning in synthetic biology,2020 Oct;58:54-62.,"The ability to read and quantify nucleic acids such as DNA and RNA using sequencing technologies has revolutionized our understanding of life. With the emergence of synthetic biology, these tools are now being put to work in new ways - enabling de novo biological design. Here, we show how sequencing is supporting the creation of a new wave of biological parts and systems, as well as providing the vast data sets needed for the machine learning of design rules for predictive bioengineering. However, we believe this is only the tip of the iceberg and end by providing an outlook on recent advances that will likely broaden the role of sequencing in synthetic biology and its deployment in real-world environments.",
32771864,Circadian clock effects on cellular proliferation: Insights from theory and experiments,2020 Dec;67:17-26.,"Oscillations of the cellular circadian clock have emerged as an important regulator of many physiological processes, both in health and in disease. One such process, cellular proliferation, is being increasingly recognized to be affected by the circadian clock. Here, we review how a combination of experimental and theoretical work has furthered our understanding of the way circadian clocks couple to the cell cycle and play a role in tissue homeostasis and cancer. Finally, we discuss recently introduced methods for modeling coupling of clocks based on techniques from survival analysis and machine learning and highlight their potential importance for future studies.",2.0
32770165,Digital technologies in the public-health response to COVID-19,2020 Aug;26(8):1183-1192.,"Digital technologies are being harnessed to support the public-health response to COVID-19 worldwide, including population surveillance, case identification, contact tracing and evaluation of interventions on the basis of mobility data and communication with the public. These rapid responses leverage billions of mobile phones, large online datasets, connected devices, relatively low-cost computing resources and advances in machine learning and natural language processing. This Review aims to capture the breadth of digital innovations for the public-health response to COVID-19 worldwide and their limitations, and barriers to their implementation, including legal, ethical and privacy barriers, as well as organizational and workforce barriers. The future of public health is likely to become increasingly digital, and we review the need for the alignment of international strategies for the regulation, evaluation and use of digital technologies to strengthen pandemic management, and future preparedness for COVID-19 and other infectious diseases.",42.0
32768685,From genetics to epigenetics to unravel the etiology of adolescent idiopathic scoliosis,2020 Nov;140:115563.,"Scoliosis is defined as the three-dimensional (3D) structural deformity of the spine with a radiological lateral Cobb angle (a measure of spinal curvature) of ≥10° that can be caused by congenital, developmental or degenerative problems. However, those cases whose etiology is still unknown, and affect healthy children and adolescents during growth, are the commonest form of spinal deformity, known as adolescent idiopathic scoliosis (AIS). In AIS management, early diagnosis and the accurate prediction of curve progression are most important because they can decrease negative long-term effects of AIS treatment, such as unnecessary bracing, frequent exposure to radiation, as well as saving the high costs of AIS treatment. Despite efforts made to identify a method or technique capable of predicting AIS progression, this challenge still remains unresolved. Genetics and epigenetics, and the application of machine learning and artificial intelligence technologies, open up new avenues to not only clarify AIS etiology, but to also identify potential biomarkers that can substantially improve the clinical management of these patients. This review presents the most relevant biomarkers to help explain the etiopathogenesis of AIS and provide new potential biomarkers to be validated in large clinical trials so they can be finally implemented into clinical settings.",
32768446,Clinical concept extraction: A methodology review,2020 Sep;109:103526.,"Background:                    Concept extraction, a subdomain of natural language processing (NLP) with a focus on extracting concepts of interest, has been adopted to computationally extract clinical information from text for a wide range of applications ranging from clinical decision support to care quality improvement.              Objectives:                    In this literature review, we provide a methodology review of clinical concept extraction, aiming to catalog development processes, available methods and tools, and specific considerations when developing clinical concept extraction applications.              Methods:                    Based on the Preferred Reporting Items for Systematic Reviews and Meta-Analyses (PRISMA) guidelines, a literature search was conducted for retrieving EHR-based information extraction articles written in English and published from January 2009 through June 2019 from Ovid MEDLINE In-Process & Other Non-Indexed Citations, Ovid MEDLINE, Ovid EMBASE, Scopus, Web of Science, and the ACM Digital Library.              Results:                    A total of 6,686 publications were retrieved. After title and abstract screening, 228 publications were selected. The methods used for developing clinical concept extraction applications were discussed in this review.",2.0
32767227,Emerging Clinical Technology: Application of Machine Learning to Chronic Pain Assessments Based on Emotional Body Maps,2020 Jul;17(3):774-783.,"Depression and anxiety co-occur with chronic pain, and all three are thought to be caused by dysregulation of shared brain systems related to emotional processing associated with body sensations. Understanding the connection between emotional states, pain, and bodily sensations may help understand chronic pain conditions. We developed a mobile platform for measuring pain, emotions, and associated bodily feelings in chronic pain patients in their daily life conditions. Sixty-five chronic back pain patients reported the intensity of their pain, 11 emotional states, and the corresponding body locations. These variables were used to predict pain 2 weeks later. Applying machine learning, we developed two predictive models of future pain, emphasizing interpretability. One model excluded pain-related features as predictors of future pain, and the other included pain-related predictors. The best predictors of future pain were interactive effects of (a) body maps of fatigue with negative affect and (b) positive affect with past pain. Our findings emphasize the contribution of emotions, especially emotional experience felt in the body, to understanding chronic pain above and beyond the mere tracking of pain levels. The results may contribute to the generation of a novel artificial intelligence framework to help in the development of better diagnostic and therapeutic approaches to chronic pain.",1.0
32767134,Predicting Absenteeism and Temporary Disability Using Machine Learning: a Systematic Review and Analysis,2020 Aug 7;44(9):162.,"The main objective of this paper is to present a systematic analysis and review of the state of the art regarding the prediction of absenteeism and temporary incapacity using machine learning techniques. Moreover, the main contribution of this research is to reveal the most successful prediction models available in the literature. A systematic review of research papers published from 2010 to the present, related to the prediction of temporary disability and absenteeism in available in different research databases, is presented in this paper. The review focuses primarily on scientific databases such as Google Scholar, Science Direct, IEEE Xplore, Web of Science, and ResearchGate. A total of 58 articles were obtained from which, after removing duplicates and applying the search criteria, 18 have been included in the review. In total, 44% of the articles were published in 2019, representing a significant growth in scientific work regarding these indicators. This study also evidenced the interest of several countries. In addition, 56% of the articles were found to base their study on regression methods, 33% in classification, and 11% in grouping. After this systematic review, the efficiency and usefulness of artificial neural networks in predicting absenteeism and temporary incapacity are demonstrated. The studies regarding absenteeism and temporary disability at work are mainly conducted in Brazil and India, which are responsible for 44% of the analyzed papers followed by Saudi Arabia, and Australia which represented 22%. ANNs are the most used method in both classification and regression models representing 83% and 80% of the analyzed works, respectively. Only 10% of the literature use SVM, which is the less used method in regression models. Moreover, Naïve Bayes is the less used method in classification models representing 17%.",
32766229,"Automation, Monitoring, and Standardization of Cell Product Manufacturing",2020 Jul 14;8:811.,"Although regenerative medicine products are at the forefront of scientific research, technological innovation, and clinical translation, their reproducibility and large-scale production are compromised by automation, monitoring, and standardization issues. To overcome these limitations, new technologies at software (e.g., algorithms and artificial intelligence models, combined with imaging software and machine learning techniques) and hardware (e.g., automated liquid handling, automated cell expansion bioreactor systems, automated colony-forming unit counting and characterization units, and scalable cell culture plates) level are under intense investigation. Automation, monitoring and standardization should be considered at the early stages of the developmental cycle of cell products to deliver more robust and effective therapies and treatment plans to the bedside, reducing healthcare expenditure and improving services and patient care.",4.0
32765975,Machine learning: A powerful tool for gene function prediction in plants,2020 Jul 28;8(7):e11376.,"Recent advances in sequencing and informatic technologies have led to a deluge of publicly available genomic data. While it is now relatively easy to sequence, assemble, and identify genic regions in diploid plant genomes, functional annotation of these genes is still a challenge. Over the past decade, there has been a steady increase in studies utilizing machine learning algorithms for various aspects of functional prediction, because these algorithms are able to integrate large amounts of heterogeneous data and detect patterns inconspicuous through rule-based approaches. The goal of this review is to introduce experimental plant biologists to machine learning, by describing how it is currently being used in gene function prediction to gain novel biological insights. In this review, we discuss specific applications of machine learning in identifying structural features in sequenced genomes, predicting interactions between different cellular components, and predicting gene function and organismal phenotypes. Finally, we also propose strategies for stimulating functional discovery using machine learning-based approaches in plants.",3.0
32765399,The Role of Magnetic Resonance Imaging for the Diagnosis of Atypical Parkinsonism,2020 Jul 17;11:665.,"The diagnosis of Parkinson's disease and atypical Parkinsonism remains clinically difficult, especially at the early stage of the disease, since there is a significant overlap of symptoms. Multimodal MRI has significantly improved diagnostic accuracy and understanding of the pathophysiology of Parkinsonian disorders. Structural and quantitative MRI sequences provide biomarkers sensitive to different tissue properties that detect abnormalities specific to each disease and contribute to the diagnosis. Machine learning techniques using these MRI biomarkers can effectively differentiate atypical Parkinsonian syndromes. Such approaches could be implemented in a clinical environment and improve the management of Parkinsonian patients. This review presents different structural and quantitative MRI techniques, their contribution to the differential diagnosis of atypical Parkinsonian disorders and their interest for individual-level diagnosis.",1.0
