pmid,citations,title,date,text
31213198,2.0,Analysis of Collagen Spatial Structure Using Multiphoton Microscopy and Machine Learning Methods,2019 Jan;84(Suppl 1):S108-S123.,"Pathogenesis of many diseases is associated with changes in the collagen spatial structure. Traditionally, the 3D structure of collagen in biological tissues is analyzed using histochemistry, immunohistochemistry, magnetic resonance imaging, and X-radiography. At present, multiphoton microscopy (MPM) is commonly used to study the structure of biological tissues. MPM has a high spatial resolution comparable to histological analysis and can be used for direct visualization of collagen spatial structure. Because of a large volume of data accumulated due to the high spatial resolution of MPM, special analytical methods should be used for identification of informative features in the images and quantitative evaluation of relationship between these features and pathological processes resulting in the destruction of collagen structure. Here, we describe current approaches and achievements in the identification of informative features in the MPM images of collagen in biological tissues, as well as the development on this basis of algorithms for computer-aided classification of collagen structures using machine learning as a type of artificial intelligence methods."
31209389,2.0,Completing the picture through correlative characterization,2019 Oct;18(10):1041-1049.,"Natural and manufactured materials rely on complex hierarchical microstructures to deliver a suite of interesting properties. To predict and tailor their performance requires a joined-up knowledge of their multiphase microstructure, interfaces, chemistry and crystallography from the nanoscale to the macroscale. This Perspective reflects on how recent developments in correlative characterization can bring together multiple image modalities and maps of the local chemistry, structure and functionality to form rich multimodal and multiscale correlated datasets. The automated collection and digitization of multidimensional data is an essential part of the picture for developing multiscale modelling and 'big data'-driven machine learning approaches. These are needed to both improve our understanding of existing materials and exploit high-throughput combinatorial synthesis, processing and testing methods to develop materials with bespoke properties."
31207930,11.0,Optimizing Neuro-Oncology Imaging: A Review of Deep Learning Approaches for Glioma Imaging,2019 Jun 14;11(6):829.,"Radiographic assessment with magnetic resonance imaging (MRI) is widely used to characterize gliomas, which represent 80% of all primary malignant brain tumors. Unfortunately, glioma biology is marked by heterogeneous angiogenesis, cellular proliferation, cellular invasion, and apoptosis. This translates into varying degrees of enhancement, edema, and necrosis, making reliable imaging assessment challenging. Deep learning, a subset of machine learning artificial intelligence, has gained traction as a method, which has seen effective employment in solving image-based problems, including those in medical imaging. This review seeks to summarize current deep learning applications used in the field of glioma detection and outcome prediction and will focus on (1) pre- and post-operative tumor segmentation, (2) genetic characterization of tissue, and (3) prognostication. We demonstrate that deep learning methods of segmenting, characterizing, grading, and predicting survival in gliomas are promising opportunities that may enhance both research and clinical activities."
31205413,3.0,Machine Learning-Enhanced T Cell Neoepitope Discovery for Immunotherapy Design,2019 May 23;18:1176935119852081.,"Immune responses mediated by T cells are aimed at specific peptides, designated T cell epitopes, that are recognized when bound to human leukocyte antigen (HLA) molecules. The HLA genes are remarkably polymorphic in the human population allowing a broad and fine-tuned capacity to bind a wide array of peptide sequences. Polymorphisms might generate neoepitopes by impacting the HLA-peptide interaction and potentially alter the level and type of generated T cell responses. Multiple algorithms and tools based on machine learning (ML) have been implemented and are able to predict HLA-peptide binding affinity with considerable accuracy. Challenges in this field include the availability of adequate epitope datasets for training and benchmarking and the development of fully integrated pipelines going from next-generation sequencing to neoepitope prediction and quality analysis metrics. Effectively predicting neoepitopes from in silico data is a demanding task that has been facilitated by ML and will be of great value for the future of personalized immunotherapies against cancer and other diseases."
31203421,8.0,"Why imaging data alone is not enough: AI-based integration of imaging, omics, and clinical data",2019 Dec;46(13):2722-2730.,"Artificial intelligence (AI) is currently regaining enormous interest due to the success of machine learning (ML), and in particular deep learning (DL). Image analysis, and thus radiomics, strongly benefits from this research. However, effectively and efficiently integrating diverse clinical, imaging, and molecular profile data is necessary to understand complex diseases, and to achieve accurate diagnosis in order to provide the best possible treatment. In addition to the need for sufficient computing resources, suitable algorithms, models, and data infrastructure, three important aspects are often neglected: (1) the need for multiple independent, sufficiently large and, above all, high-quality data sets; (2) the need for domain knowledge and ontologies; and (3) the requirement for multiple networks that provide relevant relationships among biological entities. While one will always get results out of high-dimensional data, all three aspects are essential to provide robust training and validation of ML models, to provide explainable hypotheses and results, and to achieve the necessary trust in AI and confidence for clinical applications."
31202770,6.0,Myocardial Mechanics in Patients With Normal LVEF and Diastolic Dysfunction,2020 Jan;13(1 Pt 2):258-271.,"Heart failure with preserved ejection fraction (HFpEF) is a complex clinical entity that is poorly understood yet present in up to 5.5% of the general population. Proven therapies for this disorder are lacking, even though it has a similar prognosis to that of heart failure with reduced ejection fraction (HFrEF). Innovative imaging techniques have provided in-depth understanding of the unique pattern of left ventricular mechanics in patients with HFpEF who progress through preclinical (Stages A to B) and clinical (Stages C to D) American College of Cardiology/American Heart Association heart failure stages. This review highlights the mechanical basis of this disorder from the cellular and myofiber level to chamber dysfunction. As each chamber of the heart is examined, specific biomarkers and echocardiographic parameters with diagnostic and prognostic values are discussed. Finally, novel phenotyping methods including machine learning are reviewed that integrate these mechanics into clinical groups to advise and treat patients."
31200809,8.0,Association mapping in plants in the post-GWAS genomics era,2019;104:75-154.,"With the availability of DNA-based molecular markers during early 1980s and that of sophisticated statistical tools in late 1980s and later, it became possible to identify genomic regions that control a quantitative trait. The two methods used for this purpose included quantitative trait loci (QTL) interval mapping and genome-wide association mapping/studies (GWAS). Both these methods have their own merits and demerits, so that newer approaches were developed in order to deal with the demerits. We have now entered a post-GWAS era, where either the original data on individual genotypes are being used again keeping in view the results of GWAS or else summary statistics obtained through GWAS is subjected to further analysis. The first half of this review briefly deals with the approaches that were used for GWAS, the GWAS results obtained in some major crops (maize, wheat, rice, sorghum and soybean), their utilization for crop improvement and the improvements made to address the limitations of original GWA studies (computational demand, multiple testing and false discovery, rare marker alleles, etc.). These improvements included the development of multi-locus and multi-trait analysis, joint linkage association mapping, etc. Since originally GWA studies were used for mere identification of marker-trait association for marker-assisted selection, the second half of the review is devoted to activities in post-GWAS era, which include different methods that are being used for identification of causal variants and their prioritization (meta-analysis, pathway-based analysis, methylation QTL), functional characterization of candidate signals, gene- and gene-set based association mapping, GWAS using high dimensional data through machine learning, etc. The last section deals with popular resources available for GWAS in plants in the post-GWAS era and the implications of the results of post-GWAS for crop improvement."
31199919,19.0,Pathology Image Analysis Using Segmentation Deep Learning Algorithms,2019 Sep;189(9):1686-1698.,"With the rapid development of image scanning techniques and visualization software, whole slide imaging (WSI) is becoming a routine diagnostic method. Accelerating clinical diagnosis from pathology images and automating image analysis efficiently and accurately remain significant challenges. Recently, deep learning algorithms have shown great promise in pathology image analysis, such as in tumor region identification, metastasis detection, and patient prognosis. Many machine learning algorithms, including convolutional neural networks, have been proposed to automatically segment pathology images. Among these algorithms, segmentation deep learning algorithms such as fully convolutional networks stand out for their accuracy, computational efficiency, and generalizability. Thus, deep learning-based pathology image segmentation has become an important tool in WSI analysis. In this review, the pathology image segmentation process using deep learning algorithms is described in detail. The goals are to provide quick guidance for implementing deep learning into pathology image analysis and to provide some potential ways of further improving segmentation performance. Although there have been previous reviews on using machine learning methods in digital pathology image analysis, this is the first in-depth review of the applications of deep learning algorithms for segmentation in WSI analysis."
31198073,,A review on computer-aided recent developments for automatic detection of diabetic retinopathy,2019 Feb;43(2):87-99.,"Diabetic retinopathy is a serious microvascular disorder that might result in loss of vision and blindness. It seriously damages the retinal blood vessels and reduces the light-sensitive inner layer of the eye. Due to the manual inspection of retinal fundus images on diabetic retinopathy to detect the morphological abnormalities in Microaneurysms (MAs), Exudates (EXs), Haemorrhages (HMs), and Inter retinal microvascular abnormalities (IRMA) is very difficult and time consuming process. In order to avoid this, the regular follow-up screening process, and early automatic Diabetic Retinopathy detection are necessary. This paper discusses various methods of analysing automatic retinopathy detection and classification of different grading based on the severity levels. In addition, retinal blood vessel detection techniques are also discussed for the ultimate detection and diagnostic procedure of proliferative diabetic retinopathy. Furthermore, the paper elaborately discussed the systematic review accessed by authors on various publicly available databases collected from different medical sources. In the survey, meta-analysis of several methods for diabetic feature extraction, segmentation and various types of classifiers have been used to evaluate the system performance metrics for the diagnosis of DR. This survey will be helpful for the technical persons and researchers who want to focus on enhancing the diagnosis of a system that would be more powerful in real life."
31194543,24.0,Deep Learning in Chemistry,2019 Jun 24;59(6):2545-2559.,"Machine learning enables computers to address problems by learning from data. Deep learning is a type of machine learning that uses a hierarchical recombination of features to extract pertinent information and then learn the patterns represented in the data. Over the last eight years, its abilities have increasingly been applied to a wide variety of chemical challenges, from improving computational chemistry to drug and materials design and even synthesis planning. This review aims to explain the concepts of deep learning to chemists from any background and follows this with an overview of the diverse applications demonstrated in the literature. We hope that this will empower the broader chemical community to engage with this burgeoning field and foster the growing movement of deep learning accelerated chemistry."
31191325,3.0,Treatment-Resistant Schizophrenia: Insights From Genetic Studies and Machine Learning Approaches,2019 May 29;10:617.,"Schizophrenia (SCZ) is a severe psychiatric disorder affecting approximately 23 million people worldwide. It is considered the eighth leading cause of disability according to the World Health Organization and is associated with a significant reduction in life expectancy. Antipsychotics represent the first-choice treatment in SCZ, but approximately 30% of patients fail to respond to acute treatment. These patients are generally defined as treatment-resistant and are eligible for clozapine treatment. Treatment-resistant patients show a more severe course of the disease, but it has been suggested that treatment-resistant schizophrenia (TRS) may constitute a distinct phenotype that is more than just a more severe form of SCZ. TRS is heritable, and genetics has been shown to play an important role in modulating response to antipsychotics. Important efforts have been put into place in order to better understand the genetic architecture of TRS, with the main goal of identifying reliable predictive markers that might improve the management and quality of life of TRS patients. However, the number of candidate gene and genome-wide association studies specifically focused on TRS is limited, and to date, findings do not allow the disentanglement of its polygenic nature. More recent studies implemented polygenic risk score, gene-based and machine learning methods to explore the genetics of TRS, reporting promising findings. In this review, we present an overview on the genetics of TRS, particularly focusing our discussion on studies implementing polygenic approaches."
31190176,3.0,What can artificial intelligence teach us about the molecular mechanisms underlying disease?,2019 Dec;46(13):2715-2721.,"While molecular imaging with positron emission tomography or single-photon emission computed tomography already reports on tumour molecular mechanisms on a macroscopic scale, there is increasing evidence that there are multiple additional features within medical images that can further improve tumour characterization, treatment prediction and prognostication. Early reports have already revealed the power of radiomics to personalize and improve patient management and outcomes. What remains unclear is how these additional metrics relate to underlying molecular mechanisms of disease. Furthermore, the ability to deal with increasingly large amounts of data from medical images and beyond in a rapid, reproducible and transparent manner is essential for future clinical practice. Here, artificial intelligence (AI) may have an impact. AI encompasses a broad range of 'intelligent' functions performed by computers, including language processing, knowledge representation, problem solving and planning. While rule-based algorithms, e.g. computer-aided diagnosis, have been in use for medical imaging since the 1990s, the resurgent interest in AI is related to improvements in computing power and advances in machine learning (ML). In this review we consider why molecular and cellular processes are of interest and which processes have already been exposed to AI and ML methods as reported in the literature. Non-small-cell lung cancer is used as an exemplar and the focus of this review as the most common tumour type in which AI and ML approaches have been tested and to illustrate some of the concepts."
31181343,3.0,Computational anatomy for multi-organ analysis in medical imaging: A review,2019 Aug;56:44-67.,"The medical image analysis field has traditionally been focused on the development of organ-, and disease-specific methods. Recently, the interest in the development of more comprehensive computational anatomical models has grown, leading to the creation of multi-organ models. Multi-organ approaches, unlike traditional organ-specific strategies, incorporate inter-organ relations into the model, thus leading to a more accurate representation of the complex human anatomy. Inter-organ relations are not only spatial, but also functional and physiological. Over the years, the strategies proposed to efficiently model multi-organ structures have evolved from the simple global modeling, to more sophisticated approaches such as sequential, hierarchical, or machine learning-based models. In this paper, we present a review of the state of the art on multi-organ analysis and associated computation anatomy methodology. The manuscript follows a methodology-based classification of the different techniques available for the analysis of multi-organs and multi-anatomical structures, from techniques using point distribution models to the most recent deep learning-based approaches. With more than 300 papers included in this review, we reflect on the trends and challenges of the field of computational anatomy, the particularities of each anatomical region, and the potential of multi-organ analysis to increase the impact of medical imaging applications on the future of healthcare."
31180806,3.0,The Ultimate Guide to Bacterial Swarming: An Experimental Model to Study the Evolution of Cooperative Behavior,2019 Sep 8;73:293-312.,"Cooperation has fascinated biologists since Darwin. How did cooperative behaviors evolve despite the fitness cost to the cooperator? Bacteria have cooperative behaviors that make excellent models to take on this age-old problem from both proximate (molecular) and ultimate (evolutionary) angles. We delve into Pseudomonas aeruginosa swarming, a phenomenon where billions of bacteria move cooperatively across distances of centimeters in a matter of a few hours. Experiments with swarming have unveiled a strategy called metabolic prudence that stabilizes cooperation, have showed the importance of spatial structure, and have revealed a regulatory network that integrates environmental stimuli and direct cooperative behavior, similar to a machine learning algorithm. The study of swarming elucidates more than proximate mechanisms: It exposes ultimate mechanisms valid to all scales, from cells in cancerous tumors to animals in large communities."
31177872,,An update on advanced dual-energy CT for head and neck cancer imaging,2019 Jul;19(7):633-644.,"Introduction: Dual-energy-computed tomography (DECT) is an advanced form of computed tomography (CT) that enables spectral tissue characterization beyond what is possible with conventional CT scans. DECT can improve non-invasive diagnostic evaluation of the neck, especially for the evaluation of head and neck cancer. Areas covered: This article is a review of current applications of DECT for the evaluation of head and neck cancer, focusing largely on squamous cell carcinoma (HNSCC). The article will begin with a brief overview of principles and different approaches for DECT scanning. This will be followed by a review of different DECT applications in diagnostic imaging and radiation oncology, practical and workflow considerations, and various emerging advanced applications for tumor analysis, including the use of DECT datasets for radiomics and machine learning applications. Expert opinion: Using a multi-parametric approach, different DECT reconstructions can be used to improve diagnostic evaluation and surveillance of head and neck cancer, including improving visibility of HNSCC, determination of tumor boundaries and extent, and invasion of critical organs such as the thyroid cartilage. In the future, the large amount of quantitative information on DECT scans may be leveraged for improving radiomic and machine learning models for tumor characterization."
31175395,1.0,Physician centred imaging interpretation is dying out - why should I be a nuclear medicine physician?,2019 Dec;46(13):2708-2714.,"Radiomics, machine learning, and, more generally, artificial intelligence (AI) provide unique tools to improve the performances of nuclear medicine in all aspects. They may help rationalise the operational organisation of imaging departments, optimise resource allocations, and improve image quality while decreasing radiation exposure and maintaining qualitative accuracy. There is already convincing data that show AI detection, and interpretation algorithms can perform with equal or higher diagnostic accuracy in various specific indications than experts in the field. Preliminary data strongly suggest that AI will be able to process imaging data and information well beyond what is visible to the human eye, and it will be able to integrate features to provide signatures that may further drive personalised medicine. As exciting as these prospects are, they currently remain essentially projects with a long way to go before full validation and routine clinical implementation. AI uses a language that is totally unfamiliar to nuclear medicine physicians, who have not been trained to manage the highly complex concepts that rely primarily on mathematics, computer sciences, and engineering. Nuclear medicine physicians are mostly familiar with biology, pharmacology, and physics, yet, considering the disruptive nature of AI in medicine, we need to start acquiring the knowledge that will keep us in the position of being actors and not merely witnesses of the wonders developed by other stakeholders in front of our incredulous eyes. This will allow us to remain a useful and valid interface between the image, the data, and the patients and free us to pursue other, one might say nobler tasks, such as treating, caring and communicating with our patients or conducting research and development."
31174387,22.0,A Structure-Based Drug Discovery Paradigm,2019 Jun 6;20(11):2783.,"Structure-based drug design is becoming an essential tool for faster and more cost-efficient lead discovery relative to the traditional method. Genomic, proteomic, and structural studies have provided hundreds of new targets and opportunities for future drug discovery. This situation poses a major problem: the necessity to handle the ""big data"" generated by combinatorial chemistry. Artificial intelligence (AI) and deep learning play a pivotal role in the analysis and systemization of larger data sets by statistical machine learning methods. Advanced AI-based sophisticated machine learning tools have a significant impact on the drug discovery process including medicinal chemistry. In this review, we focus on the currently available methods and algorithms for structure-based drug design including virtual screening and de novo drug design, with a special emphasis on AI- and deep-learning-based methods used for drug discovery."
31173851,4.0,"A review on brain tumor diagnosis from MRI images: Practical implications, key achievements, and lessons learned",2019 Sep;61:300-318.,"The successful early diagnosis of brain tumors plays a major role in improving the treatment outcomes and thus improving patient survival. Manually evaluating the numerous magnetic resonance imaging (MRI) images produced routinely in the clinic is a difficult process. Thus, there is a crucial need for computer-aided methods with better accuracy for early tumor diagnosis. Computer-aided brain tumor diagnosis from MRI images consists of tumor detection, segmentation, and classification processes. Over the past few years, many studies have focused on traditional or classical machine learning techniques for brain tumor diagnosis. Recently, interest has developed in using deep learning techniques for diagnosing brain tumors with better accuracy and robustness. This study presents a comprehensive review of traditional machine learning techniques and evolving deep learning techniques for brain tumor diagnosis. This review paper identifies the key achievements reflected in the performance measurement metrics of the applied algorithms in the three diagnosis processes. In addition, this study discusses the key findings and draws attention to the lessons learned as a roadmap for future research."
31173849,7.0,Machine learning in resting-state fMRI analysis,2019 Dec;64:101-121.,"Machine learning techniques have gained prominence for the analysis of resting-state functional Magnetic Resonance Imaging (rs-fMRI) data. Here, we present an overview of various unsupervised and supervised machine learning applications to rs-fMRI. We offer a methodical taxonomy of machine learning methods in resting-state fMRI. We identify three major divisions of unsupervised learning methods with regard to their applications to rs-fMRI, based on whether they discover principal modes of variation across space, time or population. Next, we survey the algorithms and rs-fMRI feature representations that have driven the success of supervised subject-level predictions. The goal is to provide a high-level overview of the burgeoning field of rs-fMRI from the perspective of machine learning applications."
31173533,2.0,Biomicrofluidic Systems for Hematologic Cancer Research and Clinical Applications,2019 Oct;24(5):457-476.,"A persistent challenge in developing personalized treatments for hematologic cancers is the lack of patient specific, physiologically relevant disease models to test investigational drugs in clinical trials and to select therapies in a clinical setting. Biomicrofluidic systems and organ-on-a-chip technologies have the potential to change how researchers approach the fundamental study of hematologic cancers and select clinical treatment for individual patient. Here, we review microfluidics cell-based technology with application toward studying hematologic tumor microenvironments (TMEs) for the purpose of drug discovery and clinical treatment selection. We provide an overview of state-of-the-art microfluidic systems designed to address questions related to hematologic TMEs and drug development. Given the need to develop personalized treatment platforms involving this technology, we review pharmaceutical drugs and different modes of immunotherapy for hematologic cancers, followed by key considerations for developing a physiologically relevant microfluidic companion diagnostic tool for mimicking different hematologic TMEs for testing with different drugs in clinical trials. Opportunities lie ahead for engineers to revolutionize conventional drug discovery strategies of hematologic cancers, including integrating cell-based microfluidics technology with machine learning and automation techniques, which may stimulate pharma and regulatory bodies to promote research and applications of microfluidics technology for drug development."
31171259,12.0,The Future of Cardiovascular Computed Tomography: Advanced Analytics and Clinical Insights,2019 Jun;12(6):1058-1072.,"Cardiovascular computed tomography (CCT) has undergone rapid maturation over the last decade and is now of proven clinical utility in the diagnosis and management of coronary artery disease, in guiding structural heart disease intervention, and in the diagnosis and treatment of congenital heart disease. The next decade will undoubtedly witness further advances in hardware and advanced analytics that will potentially see an increasingly core role for CCT at the center of clinical cardiovascular practice. In coronary artery disease assessment this may be via improved hemodynamic adjudication, and shear stress analysis using computational flow dynamics, more accurate and robust plaque characterization with spectral or photon-counting CT, or advanced quantification of CT data via artificial intelligence, machine learning, and radiomics. In structural heart disease, CCT is already pivotal to procedural planning with adjudication of gradients before and following intervention, whereas in congenital heart disease CCT is already used to support clinical decision making from neonates to adults, often with minimal radiation dose. In both these areas the role of computational flow dynamics, advanced tissue printing, and image modelling has the potential to revolutionize the way these complex conditions are managed, and CCT is likely to become an increasingly critical enabler across the whole advancing field of cardiovascular medicine."
31166761,8.0,Artificial Intelligence in Musculoskeletal Imaging: Current Status and Future Directions,2019 Sep;213(3):506-513.,"OBJECTIVE. The objective of this article is to show how artificial intelligence (AI) has impacted different components of the imaging value chain thus far as well as to describe its potential future uses. CONCLUSION. The use of AI has the potential to greatly enhance every component of the imaging value chain. From assessing the appropriateness of imaging orders to helping predict patients at risk for fracture, AI can increase the value that musculoskeletal imagers provide to their patients and to referring clinicians by improving image quality, patient centricity, imaging efficiency, and diagnostic accuracy."
