pmid,citations,title,date,text
32403240,3.0,Applications of Artificial Intelligence to Prostate Multiparametric MRI (mpMRI): Current and Emerging Trends,2020 May 11;12(5):1204.,"Prostate carcinoma is one of the most prevalent cancers worldwide. Multiparametric magnetic resonance imaging (mpMRI) is a non-invasive tool that can improve prostate lesion detection, classification, and volume quantification. Machine learning (ML), a branch of artificial intelligence, can rapidly and accurately analyze mpMRI images. ML could provide better standardization and consistency in identifying prostate lesions and enhance prostate carcinoma management. This review summarizes ML applications to prostate mpMRI and focuses on prostate organ segmentation, lesion detection and segmentation, and lesion characterization. A literature search was conducted to find studies that have applied ML methods to prostate mpMRI. To date, prostate organ segmentation and volume approximation have been well executed using various ML techniques. Prostate lesion detection and segmentation are much more challenging tasks for ML and were attempted in several studies. They largely remain unsolved problems due to data scarcity and the limitations of current ML algorithms. By contrast, prostate lesion characterization has been successfully completed in several studies because of better data availability. Overall, ML is well situated to become a tool that enhances radiologists' accuracy and speed."
32396837,6.0,Opening the Black Box: Interpretable Machine Learning for Geneticists,2020 Jun;36(6):442-455.,"Because of its ability to find complex patterns in high dimensional and heterogeneous data, machine learning (ML) has emerged as a critical tool for making sense of the growing amount of genetic and genomic data available. While the complexity of ML models is what makes them powerful, it also makes them difficult to interpret. Fortunately, efforts to develop approaches that make the inner workings of ML models understandable to humans have improved our ability to make novel biological insights. Here, we discuss the importance of interpretable ML, different strategies for interpreting ML models, and examples of how these strategies have been applied. Finally, we identify challenges and promising future directions for interpretable ML in genetics and genomics."
32395545,3.0,"Bridging the ""last mile"" gap between AI implementation and operation: ""data awareness"" that matters",2020 Apr;8(7):501.,"Interest in the application of machine learning (ML) techniques to medicine is growing fast and wide because of their ability to endow decision support systems with so-called artificial intelligence, particularly in those medical disciplines that extensively rely on digital imaging. Nonetheless, achieving a pragmatic and ecological validation of medical AI systems in real-world settings is difficult, even when these systems exhibit very high accuracy in laboratory settings. This difficulty has been called the ""last mile of implementation."" In this review of the concept, we claim that this metaphorical mile presents two chasms: the hiatus of human trust and the hiatus of machine experience. The former hiatus encompasses all that can hinder the concrete use of AI at the point of care, including availability and usability issues, but also the contradictory phenomena of cognitive ergonomics, such as automation bias (overreliance on technology) and prejudice against the machine (clearly the opposite). The latter hiatus, on the other hand, relates to the production and availability of a sufficient amount of reliable and accurate clinical data that is suitable to be the ""experience"" with which a machine can be trained. In briefly reviewing the existing literature, we focus on this latter hiatus of the last mile, as it has been largely neglected by both ML developers and doctors. In doing so, we argue that efforts to cross this chasm require data governance practices and a focus on data work, including the practices of data awareness and data hygiene. To address the challenge of bridging the chasms in the last mile of medical AI implementation, we discuss the six main socio-technical challenges that must be overcome in order to build robust bridges and deploy potentially effective AI in real-world clinical settings."
32394199,9.0,A practical guide to amplicon and metagenomic analysis of microbiome data,2020 May 11.,"Advances in high-throughput sequencing (HTS) have fostered rapid developments in the field of microbiome research, and massive microbiome datasets are now being generated. However, the diversity of software tools and the complexity of analysis pipelines make it difficult to access this field. Here, we systematically summarize the advantages and limitations of microbiome methods. Then, we recommend specific pipelines for amplicon and metagenomic analyses, and describe commonly-used software and databases, to help researchers select the appropriate tools. Furthermore, we introduce statistical and visualization methods suitable for microbiome analysis, including alpha- and beta-diversity, taxonomic composition, difference comparisons, correlation, networks, machine learning, evolution, source tracing, and common visualization styles to help researchers make informed choices. Finally, a step-by-step reproducible analysis guide is introduced. We hope this review will allow researchers to carry out data analysis more effectively and to quickly select the appropriate tools in order to efficiently mine the biological significance behind the data."
32394100,2.0,Applications of radiomics and machine learning for radiotherapy of malignant brain tumors,2020 Oct;196(10):856-867.,"Background:                    Magnetic resonance imaging (MRI) and amino acid positron-emission tomography (PET) of the brain contain a vast amount of structural and functional information that can be analyzed by machine learning algorithms and radiomics for the use of radiotherapy in patients with malignant brain tumors.              Methods:                    This study is based on comprehensive literature research on machine learning and radiomics analyses in neuroimaging and their potential application for radiotherapy in patients with malignant glioma or brain metastases.              Results:                    Feature-based radiomics and deep learning-based machine learning methods can be used to improve brain tumor diagnostics and automate various steps of radiotherapy planning. In glioma patients, important applications are the determination of WHO grade and molecular markers for integrated diagnosis in patients not eligible for biopsy or resection, automatic image segmentation for target volume planning, prediction of the location of tumor recurrence, and differentiation of pseudoprogression from actual tumor progression. In patients with brain metastases, radiomics is applied for additional detection of smaller brain metastases, accurate segmentation of multiple larger metastases, prediction of local response after radiosurgery, and differentiation of radiation injury from local brain metastasis relapse. Importantly, high diagnostic accuracies of 80-90% can be achieved by most approaches, despite a large variety in terms of applied imaging techniques and computational methods.              Conclusion:                    Clinical application of automated image analyses based on radiomics and artificial intelligence has a great potential for improving radiotherapy in patients with malignant brain tumors. However, a common problem associated with these techniques is the large variability and the lack of standardization of the methods applied."
32393820,3.0,Illuminating dendritic function with computational models,2020 Jun;21(6):303-321.,"Dendrites have always fascinated researchers: from the artistic drawings by Ramon y Cajal to the beautiful recordings of today, neuroscientists have been striving to unravel the mysteries of these structures. Theoretical work in the 1960s predicted important dendritic effects on neuronal processing, establishing computational modelling as a powerful technique for their investigation. Since then, modelling of dendrites has been instrumental in driving neuroscience research in a targeted manner, providing experimentally testable predictions that range from the subcellular level to the systems level, and their relevance extends to fields beyond neuroscience, such as machine learning and artificial intelligence. Validation of modelling predictions often requires - and drives - new technological advances, thus closing the loop with theory-driven experimentation that moves the field forward. This Review features the most important, to our understanding, contributions of modelling of dendritic computations, including those pending experimental verification, and highlights studies of successful interactions between the modelling and experimental neuroscience communities."
32393561,2.0,Artificial Intelligence and Primary Care Research: A Scoping Review,2020 May;18(3):250-258.,"Purpose:                    Rapid increases in technology and data motivate the application of artificial intelligence (AI) to primary care, but no comprehensive review exists to guide these efforts. Our objective was to assess the nature and extent of the body of research on AI for primary care.              Methods:                    We performed a scoping review, searching 11 published or gray literature databases with terms pertaining to AI (eg, machine learning, bayes* network) and primary care (eg, general pract*, nurse). We performed title and abstract and then full-text screening using Covidence. Studies had to involve research, include both AI and primary care, and be published in Eng-lish. We extracted data and summarized studies by 7 attributes: purpose(s); author appointment(s); primary care function(s); intended end user(s); health condition(s); geographic location of data source; and AI subfield(s).              Results:                    Of 5,515 unique documents, 405 met eligibility criteria. The body of research focused on developing or modifying AI methods (66.7%) to support physician diagnostic or treatment recommendations (36.5% and 13.8%), for chronic conditions, using data from higher-income countries. Few studies (14.1%) had even a single author with a primary care appointment. The predominant AI subfields were supervised machine learning (40.0%) and expert systems (22.2%).              Conclusions:                    Research on AI for primary care is at an early stage of maturity. For the field to progress, more interdisciplinary research teams with end-user engagement and evaluation studies are needed."
32393540,4.0,Machine learning in GI endoscopy: practical guidance in how to interpret a novel field,2020 Nov;69(11):2035-2045.,"There has been a vast increase in GI literature focused on the use of machine learning in endoscopy. The relative novelty of this field poses a challenge for reviewers and readers of GI journals. To appreciate scientific quality and novelty of machine learning studies, understanding of the technical basis and commonly used techniques is required. Clinicians often lack this technical background, while machine learning experts may be unfamiliar with clinical relevance and implications for daily practice. Therefore, there is an increasing need for a multidisciplinary, international evaluation on how to perform high-quality machine learning research in endoscopy. This review aims to provide guidance for readers and reviewers of peer-reviewed GI journals to allow critical appraisal of the most relevant quality requirements of machine learning studies. The paper provides an overview of common trends and their potential pitfalls and proposes comprehensive quality requirements in six overarching themes: terminology, data, algorithm description, experimental setup, interpretation of results and machine learning in clinical practice."
32391171,6.0,"Applications of radiomics in precision diagnosis, prognostication and treatment planning of head and neck squamous cell carcinomas",2020 May 4;5:6.,"Recent advancements in computational power, machine learning, and artificial intelligence technology have enabled automated evaluation of medical images to generate quantitative diagnostic and prognostic biomarkers. Such objective biomarkers are readily available and have the potential to improve personalized treatment, precision medicine, and patient selection for clinical trials. In this article, we explore the merits of the most recent addition to the ""-omics"" concept for the broader field of head and neck cancer - ""Radiomics"". This review discusses radiomics studies focused on (molecular) characterization, classification, prognostication and treatment guidance for head and neck squamous cell carcinomas (HNSCC). We review the underlying hypothesis, general concept and typical workflow of radiomic analysis, and elaborate on current and future challenges to be addressed before routine clinical application."
32389272,1.0,Unsupervised Machine Learning in Pathology: The Next Frontier,2020 Jun;13(2):349-358.,"Applications of artificial intelligence and particularly deep learning to aid pathologists in carrying out laborious and qualitative tasks in histopathologic image analysis have now become ubiquitous. We introduce and illustrate how unsupervised machine learning workflows can be deployed in existing pathology workflows to begin learning autonomously through exploration and without the need for extensive direction. Although still in its infancy, this type of machine learning, which more closely mirrors human intelligence, stands to add another exciting layer of innovation to computational pathology and accelerate the transition to autonomous pathologic tissue analysis."
32388726,,Predicting Patient-Centered Outcomes from Spine Surgery Using Risk Assessment Tools: a Systematic Review,2020 Jun;13(3):247-263.,"Purpose of review:                    The purpose of this systematic review is to evaluate the current literature in patients undergoing spine surgery in the cervical, thoracic, and lumbar spine to determine the available risk assessment tools to predict the patient-centered outcomes of pain, disability, physical function, quality of life, psychological disposition, and return to work after surgery.              Recent findings:                    Risk assessment tools can assist surgeons and other healthcare providers in identifying the benefit-risk ratio of surgical candidates. These tools gather demographic, medical history, and other pertinent patient-reported measures to calculate a probability utilizing regression or machine learning statistical foundations. Currently, much is still unknown about the use of these tools to predict quality of life, disability, and other factors following spine surgery. A systematic review was conducted using PRISMA guidelines that identified risk assessment tools that utilized patient-reported outcome measures as part of the calculation. From 8128 identified studies, 13 articles met inclusion criteria and were accepted into this review. The range of c-index values reported in the studies was between 0.63 and 0.84, indicating fair to excellent model performance. Post-surgical patient-reported outcomes were identified in the following categories (n = total number of predictive models): return to work (n = 3), pain (n = 9), physical functioning and disability (n = 5), quality of life (QOL) (n = 6), and psychosocial disposition (n = 2). Our review has synthesized the available evidence on risk assessment tools for predicting patient-centered outcomes in patients undergoing spine surgery and described their findings and clinical utility."
32387803,7.0,Understanding artificial intelligence based radiology studies: What is overfitting?,2020 Sep;65:96-99.,"Artificial intelligence (AI) is a broad umbrella term used to encompass a wide variety of subfields dedicated to creating algorithms to perform tasks that mimic human intelligence. As AI development grows closer to clinical integration, radiologists will need to become familiar with the principles of artificial intelligence to properly evaluate and use this powerful tool. This series aims to explain certain basic concepts of artificial intelligence, and their applications in medical imaging starting with a concept of overfitting."
32384762,1.0,Virtual Network Embedding for Multi-Domain Heterogeneous Converged Optical Networks: Issues and Challenges,2020 May 6;20(9):2655.,"The emerging 5G applications and the connectivity of billions of devices have driven the investigation of multi-domain heterogeneous converged optical networks. To support emerging applications with their diverse quality of service requirements, network slicing has been proposed as a promising technology. Network virtualization is an enabler for network slicing, where the physical network can be partitioned into different configurable slices in the multi-domain heterogeneous converged optical networks. An efficient resource allocation mechanism for multiple virtual networks in network virtualization is one of the main challenges referred as virtual network embedding (VNE). This paper is a survey on the state-of-the-art works for the VNE problem towards multi-domain heterogeneous converged optical networks, providing the discussion on future research issues and challenges. In this paper, we describe VNE in multi-domain heterogeneous converged optical networks with enabling network orchestration technologies and analyze the literature about VNE algorithms with various network considerations for each network domain. The basic VNE problem with various motivations and performance metrics for general scenarios is discussed. A VNE algorithm taxonomy is presented and discussed by classifying the major VNE algorithms into three categories according to existing literature. We analyze and compare the attributes of algorithms such as node and link embedding methods, objectives, and network architecture, which can give a selection or baseline for future work of VNE. Finally, we explore some broader perspectives in future research issues and challenges on 5G scenario, field trail deployment, and machine learning-based algorithms."
32380203,,Towards the quantum-enabled technologies for development of drugs or delivery systems,2020 Aug 10;324:260-279.,"Enormous advances in technology and science have provided outstanding innovations including the development of quantum computers (QCs) capable of performing various tasks much more efficiently and quickly than the classical computers. Integrating and analyzing gigantic amounts of data, ultra-rapid calculations, solving intractable problems, secure communications, providing novel insights into the material design or biosystems, advanced simulations, rapid genome analysis and sequencing, early cancer detection, identifying novel drug applications, accelerated discovery of new molecules, targets, or theranostic agents and evaluation of their behaviors, and acquiring a deeper knowledge about the complex data patterns, formation of proteins, or mechanism of disease progression and evolution by QCs may indeed revolutionize conventional technologies and strategies. Application of quantum computing and machine learning for accelerated analysis of the biological or medical data, uncovering the mechanisms of chemical reactions or action of drug candidates, and creation of patient-specific treatment strategies using genomics data can result in the development of more effective and less toxic drugs or personalized therapy. This article highlights the importance of QCs in designing drugs and delivery systems, limitations, and possible solutions."
32378359,,Modeling the Physicochemical Properties of Natural Deep Eutectic Solvents,2020 May 7.,"Natural deep eutectic solvents (NADES) are mixtures of naturally derived compounds with a significantly decreased melting point owing to specific interactions among the constituents. NADES have benign properties (low volatility, flammability, toxicity, cost) and tailorable physicochemical properties (by altering the type and molar ratio of constituents); hence, they are often considered to be a green alternative to common organic solvents. Modeling the relation between their composition and properties is crucial though, both for understanding and predicting their behavior. Several efforts have been made to this end. This Review aims at structuring the present knowledge as an outline for future research. First, the key properties of NADES are reviewed and related to their structure on the basis of the available experimental data. Second, available modeling methods applicable to NADES are reviewed. At the molecular level, DFT and molecular dynamics allow density differences and vibrational spectra to be interpreted, and interaction energies to be computed. Additionally, properties at the level of the bulk medium can be explained and predicted by semi-empirical methods based on ab initio methods (COSMO-RS) and equation of state models (PC-SAFT). Finally, methods based on large datasets are discussed: models based on group-contribution methods and machine learning. A combination of bulk-medium and dataset modeling allows qualitative prediction and interpretation of phase equilibria properties on the one hand, and quantitative prediction of melting point, density, viscosity, surface tension, and refractive index on the other. Multiscale modeling, combining molecular and macroscale methods, is expected to strongly enhance the predictability of NADES properties and their interaction with solutes, and thus yield truly tailorable solvents to accommodate (bio)chemical reactions."
32378163,,Big Data and Atrial Fibrillation: Current Understanding and New Opportunities,2020 Dec;13(6):944-952.,"Atrial fibrillation (AF) is the most common arrhythmia with diverse etiology that remarkably relates to high morbidity and mortality. With the advancements in intensive clinical and basic research, the understanding of electrophysiological and pathophysiological mechanism, as well as treatment of AF have made huge progress. However, many unresolved issues remain, including the core mechanisms and key intervention targets. Big data approach has produced new insights into the improvement of the situation. A large amount of data have been accumulated in the field of AF research, thus using the big data to achieve prevention and precise treatment of AF may be the direction of future development. In this review, we will discuss the current understanding of big data and explore the potential applications of big data in AF research, including predictive models of disease processes, disease heterogeneity, drug safety and development, precision medicine, and the potential source for big data acquisition. Grapical abstract."
32374075,3.0,Towards a brain-based predictome of mental illness,2020 Aug 15;41(12):3468-3535.,"Neuroimaging-based approaches have been extensively applied to study mental illness in recent years and have deepened our understanding of both cognitively healthy and disordered brain structure and function. Recent advancements in machine learning techniques have shown promising outcomes for individualized prediction and characterization of patients with psychiatric disorders. Studies have utilized features from a variety of neuroimaging modalities, including structural, functional, and diffusion magnetic resonance imaging data, as well as jointly estimated features from multiple modalities, to assess patients with heterogeneous mental disorders, such as schizophrenia and autism. We use the term ""predictome"" to describe the use of multivariate brain network features from one or more neuroimaging modalities to predict mental illness. In the predictome, multiple brain network-based features (either from the same modality or multiple modalities) are incorporated into a predictive model to jointly estimate features that are unique to a disorder and predict subjects accordingly. To date, more than 650 studies have been published on subject-level prediction focusing on psychiatric disorders. We have surveyed about 250 studies including schizophrenia, major depression, bipolar disorder, autism spectrum disorder, attention-deficit hyperactivity disorder, obsessive-compulsive disorder, social anxiety disorder, posttraumatic stress disorder, and substance dependence. In this review, we present a comprehensive review of recent neuroimaging-based predictomic approaches, current trends, and common shortcomings and share our vision for future directions."
32373125,2.0,Biomarkers for Allogeneic HCT Outcomes,2020 Apr 21;11:673.,"Allogeneic hematopoietic cell transplantation (HCT) remains the only curative therapy for many hematological malignant and non-malignant disorders. However, key obstacles to the success of HCT include graft-versus-host disease (GVHD) and disease relapse due to absence of graft-versus-tumor (GVT) effect. Over the last decade, advances in ""omics"" technologies and systems biology analysis, have allowed for the discovery and validation of blood biomarkers that can be used as diagnostic test and prognostic test (that risk-stratify patients before disease occurrence) for acute and chronic GVHD and recently GVT. There are also predictive biomarkers that categorize patients based on their likely to respond to therapy. Newer mathematical analysis such as machine learning is able to identify different predictors of GVHD using clinical characteristics pre-transplant and possibly in the future combined with other biomarkers. Biomarkers are not only useful to identify patients with higher risk of disease progression, but also help guide treatment decisions and/or provide a basis for specific therapeutic interventions. This review summarizes biomarkers definition, omics technologies, acute, chronic GVHD and GVT biomarkers currently used in clinic or with potential as targets for existing or new drugs focusing on novel published work."
32372937,1.0,"Attention in Psychology, Neuroscience, and Machine Learning",2020 Apr 16;14:29.,"Attention is the important ability to flexibly control limited computational resources. It has been studied in conjunction with many other topics in neuroscience and psychology including awareness, vigilance, saliency, executive control, and learning. It has also recently been applied in several domains in machine learning. The relationship between the study of biological attention and its use as a tool to enhance artificial neural networks is not always clear. This review starts by providing an overview of how attention is conceptualized in the neuroscience and psychology literature. It then covers several use cases of attention in machine learning, indicating their biological counterparts where they exist. Finally, the ways in which artificial attention can be further inspired by biology for the production of complex and integrative systems is explored."
32370835,6.0,Artificial Intelligence in Cardiology: Present and Future,2020 May;95(5):1015-1039.,"Artificial intelligence (AI) is a nontechnical, popular term that refers to machine learning of various types but most often to deep neural networks. Cardiology is at the forefront of AI in medicine. For this review, we searched PubMed and MEDLINE databases with no date restriction using search terms related to AI and cardiology. Articles were selected for inclusion on the basis of relevance. We highlight the major achievements in recent years in nearly all areas of cardiology and underscore the mounting evidence suggesting how AI will take center stage in the field. Artificial intelligence requires a close collaboration among computer scientists, clinical investigators, clinicians, and other users in order to identify the most relevant problems to be solved. Best practices in the generation and implementation of AI include the selection of ideal data sources, taking into account common challenges during the interpretation, validation, and generalizability of findings, and addressing safety and ethical concerns before final implementation. The future of AI in cardiology and in medicine in general is bright as the collaboration between investigators and clinicians continues to excel."
