pmid,date,citations,len_text,len_title,days_live,fulltext
28914640,2017-12-01,9,1176,88,1254,"['machin', 'learning:', 'novel', 'bioinformat', 'approach', 'combat', 'antimicrobi', 'resist', 'purpos', 'review:', 'antimicrobi', 'resist', '(amr)', 'threat', 'global', 'health', 'new', 'approach', 'combat', 'amr', 'need', 'use', 'machin', 'learn', 'address', 'amr', 'infanc', 'made', 'promis', 'step', 'review', 'current', 'literatur', 'use', 'machin', 'learn', 'studi', 'bacteri', 'amr', 'recent', 'findings:', 'advent', 'largescal', 'data', 'set', 'provid', 'nextgener', 'sequenc', 'electron', 'health', 'record', 'make', 'appli', 'machin', 'learn', 'studi', 'treatment', 'amr', 'possibl', 'date', 'use', 'antimicrobi', 'suscept', 'genotype/phenotyp', 'predict', 'develop', 'amr', 'clinic', 'decis', 'rule', 'novel', 'antimicrobi', 'agent', 'discoveri', 'antimicrobi', 'therapi', 'optim', 'summary:', 'applic', 'machin', 'learn', 'studi', 'amr', 'feasibl', 'remain', 'limit', 'implement', 'machin', 'learn', 'clinic', 'set', 'face', 'barrier', 'uptak', 'concern', 'regard', 'model', 'interpret', 'data', 'qualityfutur', 'applic', 'machin', 'learn', 'amr', 'like', 'laboratorybas', 'antimicrobi', 'suscept', 'phenotyp', 'predict']"
29029029,2017-12-01,2,1734,67,1254,"['manifesto', 'cardiovascular', 'imaging:', 'address', 'human', 'factor', 'use', 'modern', 'cardiovascular', 'imag', 'tool', 'kept', 'pace', 'technolog', 'develop', 'diagnost', 'error', 'common', 'seldom', 'investig', 'systemat', 'rather', 'impress', 'pictur', 'main', 'goal', 'precis', 'test', 'function', 'select', 'appropri', 'use', 'therapeut', 'implic', 'turn', 'benefici', 'impact', 'morbid', 'mortal', 'practis', 'analyt', 'think', 'use', 'checklist', 'avoid', 'diagnost', 'pitfal', 'appli', 'strategi', 'reduc', 'bias', 'avoid', 'overdiagnosi', 'develop', 'norm', 'databas', 'appli', 'diagnost', 'algorithm', 'take', 'account', 'variat', 'age', 'risk', 'factor', 'allow', 'us', 'calcul', 'pretest', 'probabl', 'report', 'posttest', 'probabl', 'diseas', 'report', 'imprecis', 'test', 'confid', 'limit', 'refer', 'chang', 'valu', 'consid', 'daili', 'clinic', 'practic', 'develop', 'decis', 'support', 'tool', 'improv', 'qualiti', 'interpret', 'diagnost', 'imag', 'choos', 'singl', 'best', 'test', 'irrespect', 'modal', 'new', 'imag', 'tool', 'evalu', 'rigor', 'diagnost', 'perform', 'establish', 'wide', 'disseminated;', 'share', 'respons', 'manufactur', 'clinician', 'lead', 'costeffect', 'implement', 'trial', 'evalu', 'diagnost', 'strategi', 'independ', 'refer', 'criteria', 'exploit', 'advanc', 'machin', 'learn', 'analys', 'digit', 'data', 'set', 'identifi', 'featur', 'best', 'predict', 'prognosi', 'respons', 'treatment', 'address', 'human', 'factor', 'reap', 'benefit', 'patient', 'technolog', 'advanc', 'continu', 'unpredict']"
28905541,2017-12-01,3,1784,76,1254,"['role', 'new', 'imag', 'method', 'manag', 'agerel', 'macular', 'degener', 'use', 'imag', 'agerel', 'macular', 'degener', '(amd)', 'depend', 'benefit', 'clinic', 'manag', 'reimburs', 'latter', 'relat', 'former', 'review', 'assess', 'differ', 'form', 'amd', 'imag', 'inform', 'provid', 'nonneovascular', 'amd', 'highresolut', 'optic', 'coher', 'tomographi', '(oct)', 'autofluoresc', 'near', 'infrar', 'imag', 'identifi', 'type', 'drusen', 'reticular', 'pseudodrusen', 'influenc', 'prognosi', 'amount', 'atrophi', 'phase', '3', 'trial', 'underway', 'clarifi', 'correct', 'diagnosi', 'lateonset', 'stargardt', 'macular', 'telangiectasia', 'treatment', 'becom', 'avail', 'especi', 'import', 'choroid', 'thick', 'measur', 'chang', 'anti‒vascular', 'endotheli', 'growth', 'factor', 'treatment', 'influenc', 'manag', 'less', 'clear', 'find', 'thick', 'choroid', 'may', 'alter', 'diagnosi', 'pachychoroid', 'neovasculopathi', 'may', 'differ', 'treatment', 'respons', 'peripher', 'retin', 'chang', 'commonli', 'found', 'ultrawidefield', 'imag', 'import', 'yet', 'determin', 'mainstay', 'imag', 'oct', 'detect', 'neovascular', 'amd', 'detect', 'thicken', 'use', 'followup', 'presenc', 'absenc', 'thicken', 'main', 'determin', 'treatment', 'higher', 'resolut', 'system', 'oct', 'angiographi', 'abl', 'distinguish', 'neovascular', 'type', 'especi', 'type', '2', 'choroid', 'neovascular', 'also', 'polypoid', 'choroid', 'vasculopathi', 'retin', 'angiomat', 'prolifer', 'fundu', 'fluorescein', 'indocyanin', 'green', 'angiographi', 'still', 'role', 'although', 'partli', 'depend', 'whether', 'photodynam', 'therapi', 'consid', 'autom', 'imag', 'analysi', 'machin', 'learn', 'increasingli', 'import', 'support', 'clinician', 'decis']"
28932174,2017-12-01,0,1241,50,1254,"['internetbas', 'comput', 'technolog', 'radiotherapi', 'recent', 'rapid', 'develop', 'internetbas', 'comput', 'technolog', 'made', 'possibl', 'mani', 'novel', 'applic', 'radiat', 'dose', 'deliveri', 'howev', 'translat', 'speed', 'appli', 'new', 'technolog', 'radiotherapi', 'could', 'hardli', 'catch', 'due', 'complex', 'commiss', 'process', 'qualiti', 'assur', 'protocol', 'implement', 'novel', 'internetbas', 'technolog', 'radiotherapi', 'requir', 'correspond', 'design', 'algorithm', 'infrastructur', 'applic', 'set', 'relat', 'clinic', 'polici', 'purchas', 'develop', 'softwar', 'hardwar', 'comput', 'program', 'debug', 'nation', 'intern', 'collabor', 'although', 'implement', 'process', 'time', 'consum', 'recent', 'comput', 'advanc', 'radiat', 'dose', 'deliveri', 'still', 'notic', 'review', 'present', 'background', 'concept', 'recent', 'internetbas', 'comput', 'technolog', 'cloud', 'comput', 'big', 'data', 'process', 'machin', 'learn', 'follow', 'potenti', 'applic', 'radiotherapi', 'treatment', 'plan', 'dose', 'deliveri', 'also', 'discuss', 'current', 'progress', 'applic', 'impact', 'radiotherapi', 'explor', 'evalu', 'expect', 'benefit', 'challeng', 'implement', 'well']"
28867500,2017-12-01,1,1155,159,1254,"['review', 'combin', 'experiment', 'comput', 'techniqu', 'identifi', 'understand', 'gene', 'involv', 'innat', 'immun', 'effectortrigg', 'defenc', 'innat', 'immun', 'system', 'includ', 'first', 'layer', 'defenc', 'recognis', 'conserv', 'pathogenassoci', 'molecular', 'pattern', 'essenti', 'microbi', 'fit', 'resist', '(r)', 'genebas', 'recognit', 'pathogen', 'effector', 'function', 'modul', 'avoid', 'host', 'immun', 'activ', 'second', 'layer', 'plant', 'defenc', 'review', 'experiment', 'comput', 'techniqu', 'consid', 'improv', 'understand', 'plant', 'immun', 'system', 'biocomput', 'contribut', 'discoveri', 'molecular', 'genet', 'basi', 'host', 'resist', 'pathogen', 'sequenc', 'genom', 'use', 'identifi', 'r', 'gene', 'plant', 'resist', 'gene', 'enrich', 'sequenc', 'base', 'conserv', 'protein', 'domain', 'increas', 'number', 'r', 'gene', 'nucleotidebind', 'site', 'leucinerich', 'repeat', 'domain', 'network', 'analysi', 'contribut', 'improv', 'understand', 'innat', 'immun', 'system', 'identifi', 'novel', 'gene', 'partial', 'diseas', 'resist', 'machin', 'learn', 'algorithm', 'expect', 'becom', 'import', 'defin', 'aspect', 'immun', 'system', 'less', 'well', 'characteris', 'includ', 'identif', 'r', 'gene', 'lack', 'conserv', 'protein', 'domain']"
29150140,2018-01-01,1,1506,90,1223,"['visual', 'pathway', 'perspect', 'cost', 'function', 'multitask', 'deep', 'neural', 'network', 'vision', 'research', 'shape', 'semin', 'insight', 'understand', 'higherti', 'visual', 'cortex', 'perspect', 'multipl', 'function', 'pathway', 'differ', 'goal', 'paper', 'tri', 'give', 'comput', 'account', 'function', 'organ', 'system', 'reason', 'perspect', 'multitask', 'deep', 'neural', 'network', 'machin', 'learn', 'shown', 'task', 'becom', 'easier', 'solv', 'decompos', 'subtask', 'cost', 'function', 'hypothes', 'visual', 'system', 'optim', 'multipl', 'cost', 'function', 'unrel', 'task', 'caus', 'emerg', 'ventral', 'pathway', 'dedic', 'vision', 'percept', 'dorsal', 'pathway', 'dedic', 'vision', 'action', 'evalu', 'function', 'organ', 'multitask', 'deep', 'neural', 'network', 'propos', 'method', 'measur', 'contribut', 'unit', 'toward', 'task', 'appli', 'two', 'network', 'train', 'either', 'two', 'relat', 'two', 'unrel', 'task', 'use', 'ident', 'stimulu', 'set', 'result', 'show', 'network', 'train', 'unrel', 'task', 'show', 'decreas', 'degre', 'featur', 'represent', 'share', 'toward', 'higherti', 'layer', 'network', 'train', 'relat', 'task', 'uniformli', 'show', 'high', 'degre', 'share', 'conjectur', 'method', 'propos', 'use', 'analyz', 'anatom', 'function', 'organ', 'visual', 'system', 'beyond', 'predict', 'degre', 'task', 'relat', 'good', 'descriptor', 'degre', 'share', 'downstream', 'corticalunit']"
29134342,2018-01-01,0,1891,70,1223,"['introduct', 'overview', 'machin', 'learn', 'neurosurg', 'care', 'background:', 'machin', 'learn', '(ml)', 'branch', 'artifici', 'intellig', 'allow', 'comput', 'learn', 'larg', 'complex', 'dataset', 'without', 'explicitli', 'program', 'although', 'ml', 'alreadi', 'wide', 'manifest', 'daili', 'live', 'variou', 'form', 'consider', 'potenti', 'ml', 'yet', 'find', 'way', 'mainstream', 'medic', 'research', 'daytoday', 'clinic', 'care', 'complex', 'diagnost', 'therapeut', 'modal', 'use', 'neurosurgeri', 'provid', 'vast', 'amount', 'data', 'ideal', 'suit', 'ml', 'model', 'systemat', 'review', 'explor', 'ml', 'potenti', 'assist', 'improv', 'neurosurg', 'care', 'method:', 'systemat', 'literatur', 'search', 'perform', 'pubm', 'embas', 'databas', 'identifi', 'potenti', 'relev', 'studi', 'januari', '1', '2017', 'studi', 'includ', 'evalu', 'ml', 'model', 'assist', 'neurosurg', 'treatment', 'results:', '6402', 'citat', 'identifi', '221', 'studi', 'select', 'subsequ', 'title/abstract', 'fulltext', 'screen', 'studi', 'ml', 'use', 'assist', 'surgic', 'treatment', 'patient', 'epilepsi', 'brain', 'tumor', 'spinal', 'lesion', 'neurovascular', 'patholog', 'parkinson', 'diseas', 'traumat', 'brain', 'injuri', 'hydrocephalu', 'across', 'multipl', 'paradigm', 'ml', 'found', 'valuabl', 'tool', 'presurg', 'plan', 'intraop', 'guidanc', 'neurophysiolog', 'monitor', 'neurosurg', 'outcom', 'predict', 'conclusions:', 'ml', 'start', 'find', 'applic', 'aim', 'improv', 'neurosurg', 'care', 'increas', 'effici', 'precis', 'periop', 'decisionmak', 'thorough', 'valid', 'specif', 'ml', 'model', 'essenti', 'implement', 'clinic', 'neurosurg', 'care', 'bridg', 'gap', 'research', 'clinic', 'care', 'practic', 'ethic', 'issu', 'consid', 'parallel', 'develop', 'techniqu']"
29321268,2018-01-01,19,1526,111,1223,"['comput', 'techniqu', 'ecg', 'analysi', 'interpret', 'light', 'contribut', 'medic', 'advanc', 'wide', 'develop', 'clinic', 'screen', 'electrocardiogram', '(ecg)', 'record', 'captur', 'cardiac', 'electr', 'activ', 'bodi', 'surfac', 'ecg', 'analysi', 'therefor', 'crucial', 'first', 'step', 'help', 'diagnos', 'understand', 'predict', 'cardiovascular', 'disord', 'respons', '30%', 'death', 'worldwid', 'comput', 'techniqu', 'specif', 'machin', 'learn', 'techniqu', 'comput', 'model', 'power', 'tool', 'classif', 'cluster', 'simul', 'recent', 'appli', 'address', 'analysi', 'medic', 'data', 'especi', 'ecg', 'data', 'review', 'describ', 'comput', 'method', 'use', 'ecg', 'analysi', 'focu', 'machin', 'learn', '3d', 'comput', 'simul', 'well', 'accuraci', 'clinic', 'implic', 'contribut', 'medic', 'advanc', 'first', 'section', 'focus', 'heartbeat', 'classif', 'techniqu', 'develop', 'extract', 'classifi', 'abnorm', 'regular', 'beat', 'second', 'section', 'focus', 'patient', 'diagnosi', 'whole', 'record', 'appli', 'differ', 'diseas', 'third', 'section', 'present', 'realtim', 'diagnosi', 'applic', 'wearabl', 'devic', 'fourth', 'section', 'highlight', 'recent', 'field', 'person', 'ecg', 'comput', 'simul', 'interpret', 'final', 'discuss', 'section', 'outlin', 'challeng', 'ecg', 'analysi', 'provid', 'critic', 'assess', 'method', 'present', 'comput', 'method', 'report', 'review', 'strong', 'asset', 'medic', 'discoveri', 'translat', 'clinic', 'world', 'may', 'lead', 'promis', 'advanc']"
29324649,2018-01-01,20,1426,86,1223,"['machin', 'learn', 'method', 'analysi', 'metabol', 'data', 'metabol', 'pathway', 'model', 'machin', 'learn', 'use', 'experiment', 'data', 'optim', 'cluster', 'classif', 'sampl', 'featur', 'develop', 'augment', 'verifi', 'model', 'use', 'predict', 'behavior', 'properti', 'system', 'expect', 'machin', 'learn', 'help', 'provid', 'action', 'knowledg', 'varieti', 'big', 'data', 'includ', 'metabolom', 'data', 'well', 'result', 'metabol', 'model', 'varieti', 'machin', 'learn', 'method', 'appli', 'bioinformat', 'metabol', 'analys', 'includ', 'selforgan', 'map', 'support', 'vector', 'machin', 'kernel', 'machin', 'bayesian', 'network', 'fuzzi', 'logic', 'lesser', 'extent', 'machin', 'learn', 'also', 'util', 'take', 'advantag', 'increas', 'avail', 'genom', 'metabolom', 'data', 'optim', 'metabol', 'network', 'model', 'analysi', 'context', 'machin', 'learn', 'aid', 'develop', 'metabol', 'network', 'calcul', 'paramet', 'stoichiometr', 'kinet', 'model', 'well', 'analysi', 'major', 'featur', 'model', 'optim', 'applic', 'bioreactor', 'exampl', 'interest', 'albeit', 'highli', 'complex', 'applic', 'machin', 'learn', 'metabol', 'model', 'primari', 'focu', 'review', 'present', 'sever', 'differ', 'type', 'applic', 'model', 'optim', 'paramet', 'determin', 'system', 'analysi', 'use', 'model', 'well', 'util', 'sever', 'differ', 'type', 'machin', 'learn', 'technolog']"
28986230,2018-01-01,30,1917,74,1223,"['machin', 'learn', 'neurosurg', 'outcom', 'prediction:', 'systemat', 'review', 'objective:', 'accur', 'measur', 'surgic', 'outcom', 'highli', 'desir', 'optim', 'surgic', 'decisionmak', 'import', 'element', 'surgic', 'decis', 'make', 'identif', 'patient', 'cohort', 'benefit', 'surgeri', 'intervent', 'machin', 'learn', '(ml)', 'enabl', 'comput', 'learn', 'previou', 'data', 'make', 'accur', 'predict', 'new', 'data', 'systemat', 'review', 'evalu', 'potenti', 'ml', 'neurosurg', 'outcom', 'predict', 'methods:', 'systemat', 'search', 'pubm', 'embas', 'databas', 'perform', 'identifi', 'potenti', 'relev', 'studi', 'januari', '1', '2017', 'results:', 'thirti', 'studi', 'identifi', 'evalu', 'ml', 'algorithm', 'use', 'predict', 'model', 'surviv', 'recurr', 'symptom', 'improv', 'advers', 'event', 'patient', 'undergo', 'surgeri', 'epilepsi', 'brain', 'tumor', 'spinal', 'lesion', 'neurovascular', 'diseas', 'movement', 'disord', 'traumat', 'brain', 'injuri', 'hydrocephalu', 'depend', 'specif', 'predict', 'task', 'evalu', 'type', 'input', 'featur', 'includ', 'ml', 'model', 'predict', 'outcom', 'neurosurgeri', 'median', 'accuraci', 'area', 'receiv', 'oper', 'curv', '945%', '083', 'respect', 'compar', 'logist', 'regress', 'ml', 'model', 'perform', 'significantli', 'better', 'show', 'median', 'absolut', 'improv', 'accuraci', 'area', 'receiv', 'oper', 'curv', '15%', '006', 'respect', 'studi', 'also', 'demonstr', 'better', 'perform', 'ml', 'model', 'compar', 'establish', 'prognost', 'indic', 'clinic', 'expert', 'conclusions:', 'research', 'set', 'ml', 'studi', 'extens', 'demonstr', 'excel', 'perform', 'outcom', 'predict', 'wide', 'rang', 'neurosurg', 'condit', 'howev', 'futur', 'studi', 'investig', 'ml', 'implement', 'practic', 'tool', 'support', 'neurosurg', 'care']"
29031831,2018-01-01,14,1235,73,1223,"['largescal', 'retriev', 'medic', 'imag', 'analytics:', 'comprehens', 'review', 'past', 'decad', 'medic', 'imag', 'analyt', 'greatli', 'facilit', 'explos', 'digit', 'imag', 'techniqu', 'huge', 'amount', 'medic', 'imag', 'produc', 'everincreas', 'qualiti', 'divers', 'howev', 'convent', 'method', 'analyz', 'medic', 'imag', 'achiev', 'limit', 'success', 'capabl', 'tackl', 'huge', 'amount', 'imag', 'data', 'paper', 'review', 'stateoftheart', 'approach', 'largescal', 'medic', 'imag', 'analysi', 'mainli', 'base', 'recent', 'advanc', 'comput', 'vision', 'machin', 'learn', 'inform', 'retriev', 'specif', 'first', 'present', 'gener', 'pipelin', 'largescal', 'retriev', 'summar', 'challenges/opportun', 'medic', 'imag', 'analyt', 'largescal', 'provid', 'comprehens', 'review', 'algorithm', 'techniqu', 'relev', 'major', 'process', 'pipelin', 'includ', 'featur', 'represent', 'featur', 'index', 'search', 'etc', 'basi', 'exist', 'work', 'introduc', 'evalu', 'protocol', 'multipl', 'applic', 'largescal', 'medic', 'imag', 'retriev', 'varieti', 'exploratori', 'diagnost', 'scenario', 'final', 'discuss', 'futur', 'direct', 'largescal', 'retriev', 'improv', 'perform', 'medic', 'imag', 'analysi']"
29020316,2018-01-01,39,983,89,1223,"['machin', 'learn', 'healthcare:', 'verg', 'major', 'shift', 'healthcar', 'epidemiolog', 'increas', 'avail', 'electron', 'health', 'data', 'present', 'major', 'opportun', 'healthcar', 'discoveri', 'practic', 'applic', 'improv', 'healthcar', 'howev', 'healthcar', 'epidemiologist', 'best', 'use', 'data', 'comput', 'techniqu', 'handl', 'larg', 'complex', 'dataset', 'requir', 'machin', 'learn', '(ml)', 'studi', 'tool', 'method', 'identifi', 'pattern', 'data', 'help', 'appropri', 'applic', 'ml', 'data', 'promis', 'transform', 'patient', 'risk', 'stratif', 'broadli', 'field', 'medicin', 'especi', 'infecti', 'diseas', 'turn', 'could', 'lead', 'target', 'intervent', 'reduc', 'spread', 'healthcareassoci', 'pathogen', 'review', 'begin', 'introduct', 'basic', 'ml', 'move', 'discuss', 'ml', 'transform', 'healthcar', 'epidemiolog', 'provid', 'exampl', 'success', 'applic', 'final', 'present', 'special', 'consider', 'healthcar', 'epidemiologist', 'want', 'use', 'appli', 'ml']"
29042216,2018-01-01,23,1299,61,1223,"['map', 'human', 'brain', 'lesion', 'function', 'consequ', 'neurosci', 'long', 'histori', 'infer', 'brain', 'function', 'examin', 'relationship', 'brain', 'injuri', 'subsequ', 'behavior', 'impair', 'primari', 'advantag', 'method', 'correl', 'method', 'tell', 'us', 'certain', 'brain', 'region', 'necessari', 'given', 'cognit', 'function', 'addit', 'lesionbas', 'analys', 'provid', 'uniqu', 'insight', 'clinic', 'deficit', 'last', 'decad', 'statist', 'voxelbas', 'lesion', 'behavior', 'map', '(vlbm)', 'emerg', 'power', 'method', 'understand', 'architectur', 'human', 'brain', 'review', 'illustr', 'vlbm', 'improv', 'knowledg', 'function', 'brain', 'architectur', 'well', 'inher', 'limit', 'massunivari', 'approach', 'wide', 'array', 'recent', 'develop', 'method', 'appear', 'supplement', 'tradit', 'vlbm', 'paper', 'provid', 'overview', 'new', 'method', 'includ', 'use', 'special', 'imag', 'modal', 'combin', 'structur', 'imag', 'norm', 'connectom', 'data', 'well', 'multivari', 'analys', 'structur', 'imag', 'data', 'see', 'new', 'method', 'complement', 'rather', 'replac', 'tradit', 'vlbm', 'provid', 'synergist', 'tool', 'answer', 'relat', 'question', 'final', 'discuss', 'potenti', 'method', 'becom', 'establish', 'cognit', 'neurosci', 'clinic', 'applic']"
28971622,2018-01-01,2,894,86,1223,"['perspect', 'potenti', 'trend', 'ex', 'vivo', 'vivo', 'optic', 'molecular', 'patholog', 'pivot', 'medic', 'applic', 'noninvas', 'histopatholog', 'character', 'tissu', 'realiz', 'labelfre', 'moleculespecif', 'represent', 'morpholog', 'biochem', 'composit', 'realtim', 'subcellular', 'spatial', 'resolut', 'unmet', 'clinic', 'need', 'requir', 'new', 'approach', 'rapid', 'reliabl', 'realtim', 'assess', 'patholog', 'complement', 'establish', 'diagnost', 'tool', 'photon', 'imag', 'combin', 'digit', 'offer', 'potenti', 'provid', 'clinician', 'request', 'inform', 'vivo', 'ex', 'vivo', 'condit', 'report', 'summar', 'photon', 'approach', 'use', 'combin', 'imag', 'process', 'machin', 'learn', 'augment', 'virtual', 'realiti', 'might', 'solv', 'current', 'challeng', 'modern', 'medicin', 'detail', 'given', 'patholog', 'intraop', 'diagnosi', 'head', 'neck', 'cancer', 'endoscop', 'diagnosi', 'gastroenterolog']"
29348728,2018-01-01,11,1689,87,1223,"['systemslevel', 'mechan', 'action', 'panax', 'ginseng:', 'network', 'pharmacolog', 'approach', 'panax', 'ginseng', 'use', 'sinc', 'ancient', 'time', 'base', 'tradit', 'asian', 'medicin', 'theori', 'clinic', 'experi', 'current', 'one', 'popular', 'herb', 'world', 'date', 'studi', 'concern', 'p', 'ginseng', 'focus', 'specif', 'mechan', 'action', 'individu', 'constitu', 'howev', 'spite', 'mani', 'studi', 'molecular', 'mechan', 'p', 'ginseng', 'still', 'remain', 'unclear', 'multipl', 'activ', 'ingredi', 'p', 'ginseng', 'interact', 'multipl', 'target', 'simultan', 'give', 'multidimension', 'effect', 'variou', 'condit', 'diseas', 'order', 'deciph', 'systemslevel', 'mechan', 'multipl', 'ingredi', 'p', 'ginseng', 'novel', 'approach', 'need', 'beyond', 'convent', 'reduct', 'analysi', 'aim', 'review', 'systemslevel', 'mechan', 'p', 'ginseng', 'adopt', 'novel', 'analyt', 'frameworknetwork', 'pharmacolog', 'construct', 'compoundtarget', 'network', 'p', 'ginseng', 'use', 'experiment', 'valid', 'machin', 'learningbas', 'predict', 'result', 'target', 'network', 'analyz', 'term', 'relat', 'biolog', 'process', 'pathway', 'diseas', 'major', 'target', 'found', 'relat', 'primari', 'metabol', 'process', 'signal', 'transduct', 'nitrogen', 'compound', 'metabol', 'process', 'blood', 'circul', 'immun', 'system', 'process', 'cellcel', 'signal', 'biosynthet', 'process', 'neurolog', 'system', 'process', 'pathway', 'enrich', 'analysi', 'target', 'mainli', 'term', 'relat', 'neural', 'activ', 'show', 'signific', 'enrich', 'form', 'cluster', 'final', 'rel', 'degre', 'analysi', 'targetdiseas', 'associ', 'p', 'ginseng', 'reveal', 'sever', 'categori', 'relat', 'diseas', 'includ', 'respiratori', 'psychiatr', 'cardiovascular', 'diseas']"
29192299,2018-01-01,17,1064,84,1223,"['machin', 'learn', 'detect', 'signatur', 'diseas', 'liquid', 'biopsi', 'user', 'guid', 'new', 'technolog', 'measur', 'spars', 'molecular', 'biomark', 'easili', 'access', 'bodili', 'fluid', '(eg', 'blood', 'urin', 'saliva)', 'revolution', 'diseas', 'diagnost', 'precis', 'medicin', 'microchip', 'devic', 'measur', 'diseas', 'biomark', 'better', 'sensit', 'specif', 'year', 'clinic', 'interpret', 'biomark', 'remain', 'challeng', 'singl', 'biomark', 'liquid', 'biopsi', 'often', 'cannot', 'accur', 'predict', 'state', 'diseas', 'due', 'heterogen', 'phenotyp', 'diseas', 'express', 'across', 'individu', 'address', 'challeng', 'investig', 'combin', 'multiplex', 'measur', 'differ', 'biomark', 'togeth', 'defin', 'robust', 'signatur', 'specif', 'diseas', 'state', 'machin', 'learn', 'use', 'tool', 'automat', 'discov', 'detect', 'signatur', 'especi', 'new', 'technolog', 'output', 'increas', 'quantiti', 'molecular', 'data', 'paper', 'review', 'state', 'field', 'machin', 'learn', 'appli', 'molecular', 'diagnost', 'provid', 'practic', 'guidanc', 'use', 'tool', 'effect', 'avoid', 'common', 'pitfal']"
29320410,2018-01-01,5,1054,133,1223,"['advanc', 'nondestruct', 'earli', 'assess', 'fruit', 'ripe', 'toward', 'defin', 'optim', 'time', 'harvest', 'yield', 'predictiona', 'review', 'global', 'food', 'secur', 'increas', 'world', 'popul', 'requir', 'increas', 'sustain', 'product', 'food', 'signific', 'reduct', 'pre', 'postharvest', 'wast', 'time', 'fruit', 'harvest', 'critic', 'reduc', 'wast', 'along', 'suppli', 'chain', 'increas', 'fruit', 'qualiti', 'consum', 'earli', 'infield', 'assess', 'fruit', 'ripe', 'predict', 'harvest', 'date', 'yield', 'nondestruct', 'technolog', 'potenti', 'revolution', 'farm', 'practic', 'enabl', 'consum', 'eat', 'tastiest', 'freshest', 'fruit', 'possibl', 'varieti', 'nondestruct', 'techniqu', 'appli', 'estim', 'ripe', 'matur', 'applic', 'situ', '(field', 'glasshouse)', 'assess', 'review', 'focus', 'nondestruct', 'method', 'promis', 'alreadi', 'appli', 'preharvest', 'infield', 'measur', 'includ', 'colorimetri', 'visibl', 'imag', 'spectroscopi', 'spectroscop', 'imag', 'machin', 'learn', 'regress', 'model', 'use', 'assess', 'ripe', 'also', 'discuss']"
29261360,2018-01-01,4,737,43,1223,"['precis', 'medicine:', 'function', 'advanc', 'precis', 'medicin', 'conceptu', 'strength', 'genom', 'sequenc', 'analysi', 'highthroughput', 'function', 'metric', 'enhanc', 'sequenc', 'interpret', 'clinic', 'precis', 'technolog', 'includ', 'metabolom', 'magnet', 'reson', 'imag', 'rhythm', '(cardiac', 'monitoring)', 'among', 'other', 'technolog', 'discuss', 'place', 'clinic', 'context', 'medic', 'specialti', 'intern', 'medicin', 'pediatr', 'obstetr', 'gynecolog', 'public', 'field', 'support', 'concept', 'higher', 'level', 'precis', 'identifi', 'diseas', 'risk', 'precis', 'diseas', 'risk', 'identif', 'potenti', 'enabl', 'intervent', 'greater', 'specif', 'result', 'diseas', 'preventionan', 'import', 'goal', 'precis', 'medicin']"
29367240,2018-01-01,4,1105,132,1223,"['quantit', 'approach', 'energi', 'glucos', 'homeostasis:', 'machin', 'learn', 'model', 'precis', 'understand', 'predict', 'obes', 'major', 'global', 'public', 'health', 'problem', 'understand', 'energi', 'homeostasi', 'regul', 'becom', 'dysregul', 'crucial', 'develop', 'new', 'treatment', 'obes', 'detail', 'record', 'individu', 'behaviour', 'new', 'imag', 'modal', 'offer', 'prospect', 'medic', 'relev', 'model', 'energi', 'homeostasi', 'understand', 'individu', 'predict', 'profus', 'data', 'sourc', 'led', 'interest', 'appli', 'machin', 'learn', 'techniqu', 'gain', 'insight', 'larg', 'rel', 'unstructur', 'dataset', 'review', 'physiolog', 'model', 'machin', 'learn', 'result', 'across', 'divers', 'rang', 'applic', 'energi', 'homeostasi', 'highlight', 'model', 'machin', 'learn', 'work', 'togeth', 'improv', 'predict', 'abil', 'collect', 'quantit', 'detail', 'comprehens', 'mathemat', 'supplement', 'also', 'discuss', 'prospect', 'forecast', 'homeostat', 'behaviour', 'stress', 'import', 'character', 'stochast', 'within', 'individu', 'order', 'provid', 'practic', 'tailor', 'forecast', 'guidanc', 'combat', 'spread', 'obes']"
29405647,2018-01-01,4,790,44,1223,"['deep', 'gener', 'model', 'molecular', 'scienc', 'gener', 'deep', 'machin', 'learn', 'model', 'rival', 'tradit', 'quantummechan', 'comput', 'predict', 'properti', 'new', 'structur', 'come', 'significantli', 'lower', 'comput', 'cost', 'open', 'new', 'avenu', 'comput', 'molecular', 'scienc', 'last', 'year', 'varieti', 'deep', 'gener', 'model', 'propos', 'model', 'molecul', 'differ', 'model', 'structur', 'choic', 'input', 'featur', 'review', 'recent', 'advanc', 'within', 'deep', 'gener', 'model', 'predict', 'molecular', 'properti', 'particular', 'focu', 'model', 'base', 'probabilist', 'autoencod', '(or', 'variat', 'autoencod', 'vae)', 'approach', 'molecular', 'structur', 'embed', 'latent', 'vector', 'space', 'properti', 'predict', 'structur', 'restor']"
